"trial_type","trial_index","time_elapsed","internal_node_id","subject","workerId","hitId","assignmentId","structure_condition","match_condition","noise_type","success","timeout","failed_images","failed_audio","failed_video","view_history","rt","start_time","end_time","stimuli","image1","image2","image3","image4","choiceLocation","choiceImage","choiceEmotion","choiceModel","choice_index","reward_score","reward","reward_score_unadjusted","reward_image","score_after_trial","emotions","models","rewards","rewards_unadjusted","stimulus","response","question_order"
"pavlovia","0","9","0.0-0.0","p453686","A2Z43TA0WZ0EG0","3UUIU9GZC6BQMHTLWW3KSJ0W7IE5TB","3IHR8NYAM97DLQU8RCGR71OA1UR4PI","model","match","uniform","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"preload","1","6433","0.0-1.0","p453686","A2Z43TA0WZ0EG0","3UUIU9GZC6BQMHTLWW3KSJ0W7IE5TB","3IHR8NYAM97DLQU8RCGR71OA1UR4PI","model","match","uniform","true","false","[]","[]","[]","","","","","","","","","","","","","","","","","","","","","","","","","",""
"fullscreen","2","11384","0.0-2.0","p453686","A2Z43TA0WZ0EG0","3UUIU9GZC6BQMHTLWW3KSJ0W7IE5TB","3IHR8NYAM97DLQU8RCGR71OA1UR4PI","model","match","uniform","true","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"instructions","3","18590","0.0-3.0","p453686","A2Z43TA0WZ0EG0","3UUIU9GZC6BQMHTLWW3KSJ0W7IE5TB","3IHR8NYAM97DLQU8RCGR71OA1UR4PI","model","match","uniform","","","","","","[{""page_index"":0,""viewing_time"":7205}]","7205.5","","","","","","","","","","","","","","","","","","","","","","","",""
"explore-choice","4","21379","0.0-4.0","p453686","A2Z43TA0WZ0EG0","3UUIU9GZC6BQMHTLWW3KSJ0W7IE5TB","3IHR8NYAM97DLQU8RCGR71OA1UR4PI","model","match","uniform","","","","","","","2281.7999999523163","20563.200000047684","22845","[""stimuli/sheep.jpg"",""stimuli/hammer.jpg"",""stimuli/basketball.jpg"",""stimuli/horse.jpg""]","stimuli/sheep.jpg","stimuli/hammer.jpg","stimuli/basketball.jpg","stimuli/horse.jpg","pos4","stimuli/horse.jpg","","","3","64","64","64","stimuli/stars_8.png","65","","","","","","",""
"explore-choice","5","23252","0.0-5.0","p453686","A2Z43TA0WZ0EG0","3UUIU9GZC6BQMHTLWW3KSJ0W7IE5TB","3IHR8NYAM97DLQU8RCGR71OA1UR4PI","model","match","uniform","","","","","","","1360.4000000953674","23352.700000047684","24713.10000014305","[""stimuli/hammer.jpg"",""stimuli/basketball.jpg"",""stimuli/horse.jpg"",""stimuli/sheep.jpg""]","stimuli/hammer.jpg","stimuli/basketball.jpg","stimuli/horse.jpg","stimuli/sheep.jpg","pos1","stimuli/hammer.jpg","","","0","8","8","8","stimuli/stars_2.png","9","","","","","","",""
"instructions","6","39344","0.0-6.0","p453686","A2Z43TA0WZ0EG0","3UUIU9GZC6BQMHTLWW3KSJ0W7IE5TB","3IHR8NYAM97DLQU8RCGR71OA1UR4PI","model","match","uniform","","","","","","[{""page_index"":0,""viewing_time"":16092.099999904633}]","16092.200000047684","","","","","","","","","","","","","","","","","","","","","","","",""
"explore-choice","7","42129","0.0-7.0","p453686","A2Z43TA0WZ0EG0","3UUIU9GZC6BQMHTLWW3KSJ0W7IE5TB","3IHR8NYAM97DLQU8RCGR71OA1UR4PI","model","match","uniform","","","","","","","2270.5","41319.10000014305","43589.60000014305","[""stimuli/WM07_SC.jpg"",""stimuli/WF04_DO.jpg"",""stimuli/AF11_FO.jpg"",""stimuli/WF11_HO.jpg""]","stimuli/WM07_SC.jpg","stimuli/WF04_DO.jpg","stimuli/AF11_FO.jpg","stimuli/WF11_HO.jpg","pos4","stimuli/WF11_HO.jpg","HO","WF11","3","2","4","2","stimuli/stars_4.png","3","[""SC"",""DO"",""FO"",""HO""]","[""WM07"",""WF04"",""AF11"",""WF11""]","[8,8,3,4]","[6,8,4,2]","","",""
"show-reward","8","44132","0.0-8.0","p453686","A2Z43TA0WZ0EG0","3UUIU9GZC6BQMHTLWW3KSJ0W7IE5TB","3IHR8NYAM97DLQU8RCGR71OA1UR4PI","model","match","uniform","","","","","","","","44102.700000047684","46105.300000190735","","","","","","","","","","","","4","","stimuli/stars_4.png","3","","","","","stimuli/WF11_HO.jpg","",""
"explore-choice","9","47335","0.0-9.0","p453686","A2Z43TA0WZ0EG0","3UUIU9GZC6BQMHTLWW3KSJ0W7IE5TB","3IHR8NYAM97DLQU8RCGR71OA1UR4PI","model","match","uniform","","","","","","","2696.2000000476837","46106","48802.200000047684","[""stimuli/AF11_DO.jpg"",""stimuli/WF11_FO.jpg"",""stimuli/WF04_SC.jpg"",""stimuli/WM07_HO.jpg""]","stimuli/AF11_DO.jpg","stimuli/WF11_FO.jpg","stimuli/WF04_SC.jpg","stimuli/WM07_HO.jpg","pos4","stimuli/WM07_HO.jpg","HO","WM07","3","3","6","6","stimuli/stars_6.png","6","[""DO"",""FO"",""SC"",""HO""]","[""AF11"",""WF11"",""WF04"",""WM07""]","[4,0,7,6]","[4,2,8,6]","","",""
