"trial_type","trial_index","time_elapsed","internal_node_id","subject","workerId","hitId","assignmentId","structure_condition","match_condition","noise_type","success","timeout","failed_images","failed_audio","failed_video","view_history","rt","start_time","end_time","stimuli","image1","image2","image3","image4","choiceLocation","choiceImage","choiceEmotion","choiceModel","choice_index","reward_score","reward","reward_score_unadjusted","reward_image","score_after_trial","emotions","models","rewards","rewards_unadjusted","stimulus","response","question_order"
"pavlovia","0","7","0.0-0.0","p332530","A1XBKS1U674XFA","3RZS0FBRWLGDTA9TUPH81F59AWHPC0","3XIQGXAUMEEFDMEIF1OF4QUNUWU7XZ","model","match","uniform","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"preload","1","26683","0.0-1.0","p332530","A1XBKS1U674XFA","3RZS0FBRWLGDTA9TUPH81F59AWHPC0","3XIQGXAUMEEFDMEIF1OF4QUNUWU7XZ","model","match","uniform","true","false","[]","[]","[]","","","","","","","","","","","","","","","","","","","","","","","","","",""
"fullscreen","2","31430","0.0-2.0","p332530","A1XBKS1U674XFA","3RZS0FBRWLGDTA9TUPH81F59AWHPC0","3XIQGXAUMEEFDMEIF1OF4QUNUWU7XZ","model","match","uniform","true","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"instructions","3","35741","0.0-3.0","p332530","A1XBKS1U674XFA","3RZS0FBRWLGDTA9TUPH81F59AWHPC0","3XIQGXAUMEEFDMEIF1OF4QUNUWU7XZ","model","match","uniform","","","","","","[{""page_index"":0,""viewing_time"":4309.399999976158}]","4310.5","","","","","","","","","","","","","","","","","","","","","","","",""
"explore-choice","4","39221","0.0-4.0","p332530","A1XBKS1U674XFA","3RZS0FBRWLGDTA9TUPH81F59AWHPC0","3XIQGXAUMEEFDMEIF1OF4QUNUWU7XZ","model","match","uniform","","","","","","","2963.2000000476837","38543","41506.200000047684","[""stimuli/sheep.jpg"",""stimuli/hammer.jpg"",""stimuli/basketball.jpg"",""stimuli/horse.jpg""]","stimuli/sheep.jpg","stimuli/hammer.jpg","stimuli/basketball.jpg","stimuli/horse.jpg","pos4","stimuli/horse.jpg","","","3","64","64","64","stimuli/stars_8.png","65","","","","","","",""
"explore-choice","5","41889","0.0-5.0","p332530","A1XBKS1U674XFA","3RZS0FBRWLGDTA9TUPH81F59AWHPC0","3XIQGXAUMEEFDMEIF1OF4QUNUWU7XZ","model","match","uniform","","","","","","","2157.3000000715256","42022.5","44179.800000071526","[""stimuli/hammer.jpg"",""stimuli/basketball.jpg"",""stimuli/horse.jpg"",""stimuli/sheep.jpg""]","stimuli/hammer.jpg","stimuli/basketball.jpg","stimuli/horse.jpg","stimuli/sheep.jpg","pos1","stimuli/hammer.jpg","","","0","8","8","8","stimuli/stars_2.png","9","","","","","","",""
"instructions","6","66010","0.0-6.0","p332530","A1XBKS1U674XFA","3RZS0FBRWLGDTA9TUPH81F59AWHPC0","3XIQGXAUMEEFDMEIF1OF4QUNUWU7XZ","model","match","uniform","","","","","","[{""page_index"":0,""viewing_time"":24118.799999952316}]","24119.100000023842","","","","","","","","","","","","","","","","","","","","","","","",""
"explore-choice","7","69866","0.0-7.0","p332530","A1XBKS1U674XFA","3RZS0FBRWLGDTA9TUPH81F59AWHPC0","3XIQGXAUMEEFDMEIF1OF4QUNUWU7XZ","model","match","uniform","","","","","","","3352.4000000953674","68811.89999997616","72164.30000007153","[""stimuli/WF11_HE.jpg"",""stimuli/AF09_SUR.jpg"",""stimuli/HM10_DO.jpg"",""stimuli/HF09_CC.jpg""]","stimuli/WF11_HE.jpg","stimuli/AF09_SUR.jpg","stimuli/HM10_DO.jpg","stimuli/HF09_CC.jpg","pos4","stimuli/HF09_CC.jpg","CC","HF09","3","3","6","4","stimuli/stars_6.png","4","[""HE"",""SUR"",""DO"",""CC""]","[""WF11"",""AF09"",""HM10"",""HF09""]","[5,3,7,6]","[6,2,8,4]","","",""
"show-reward","8","71871","0.0-8.0","p332530","A1XBKS1U674XFA","3RZS0FBRWLGDTA9TUPH81F59AWHPC0","3XIQGXAUMEEFDMEIF1OF4QUNUWU7XZ","model","match","uniform","","","","","","","","72669","74671.5","","","","","","","","","","","","6","","stimuli/stars_6.png","4","","","","","stimuli/HF09_CC.jpg","",""
"explore-choice","9","74919","0.0-9.0","p332530","A1XBKS1U674XFA","3RZS0FBRWLGDTA9TUPH81F59AWHPC0","3XIQGXAUMEEFDMEIF1OF4QUNUWU7XZ","model","match","uniform","","","","","","","2536.6999999284744","74673.20000004768","77209.89999997616","[""stimuli/HM10_HE.jpg"",""stimuli/HF09_SUR.jpg"",""stimuli/WF11_DO.jpg"",""stimuli/AF09_CC.jpg""]","stimuli/HM10_HE.jpg","stimuli/HF09_SUR.jpg","stimuli/WF11_DO.jpg","stimuli/AF09_CC.jpg","pos3","stimuli/WF11_DO.jpg","DO","WF11","2","2.5","5","6","stimuli/stars_5.png","6.5","[""HE"",""SUR"",""DO"",""CC""]","[""HM10"",""HF09"",""WF11"",""AF09""]","[8,6,5,0]","[8,4,6,2]","","",""
