"trial_type","trial_index","time_elapsed","internal_node_id","subject","workerId","hitId","assignmentId","structure_condition","match_condition","noise_type","success","timeout","failed_images","failed_audio","failed_video","view_history","rt","start_time","end_time","stimuli","image1","image2","image3","image4","choiceLocation","choiceImage","choiceEmotion","choiceModel","choice_index","reward_score","reward","reward_score_unadjusted","reward_image","score_after_trial","emotions","models","rewards","rewards_unadjusted","stimulus","response","question_order"
"pavlovia","0","9","0.0-0.0","p565497","A2V27A9GZA1NR2","3WPCIUYH1BELQU8EB2L3QVOOKYBTD4","3GS6S824SS3PR71FL39IY426L8OWNZ","emotion","match","uniform","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"preload","1","3454","0.0-1.0","p565497","A2V27A9GZA1NR2","3WPCIUYH1BELQU8EB2L3QVOOKYBTD4","3GS6S824SS3PR71FL39IY426L8OWNZ","emotion","match","uniform","true","false","[]","[]","[]","","","","","","","","","","","","","","","","","","","","","","","","","",""
"fullscreen","2","9019","0.0-2.0","p565497","A2V27A9GZA1NR2","3WPCIUYH1BELQU8EB2L3QVOOKYBTD4","3GS6S824SS3PR71FL39IY426L8OWNZ","emotion","match","uniform","true","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"instructions","3","9863","0.0-3.0","p565497","A2V27A9GZA1NR2","3WPCIUYH1BELQU8EB2L3QVOOKYBTD4","3GS6S824SS3PR71FL39IY426L8OWNZ","emotion","match","uniform","","","","","","[{""page_index"":0,""viewing_time"":842.3999999761581}]","842.6999999880791","","","","","","","","","","","","","","","","","","","","","","","",""
"explore-choice","4","13447","0.0-4.0","p565497","A2V27A9GZA1NR2","3WPCIUYH1BELQU8EB2L3QVOOKYBTD4","3GS6S824SS3PR71FL39IY426L8OWNZ","emotion","match","uniform","","","","","","","3068.699999988079","10876.800000011921","13945.5","[""stimuli/sheep.jpg"",""stimuli/hammer.jpg"",""stimuli/basketball.jpg"",""stimuli/horse.jpg""]","stimuli/sheep.jpg","stimuli/hammer.jpg","stimuli/basketball.jpg","stimuli/horse.jpg","pos4","stimuli/horse.jpg","","","3","64","64","64","stimuli/stars_8.png","65","","","","","","",""
"explore-choice","5","15699","0.0-5.0","p565497","A2V27A9GZA1NR2","3WPCIUYH1BELQU8EB2L3QVOOKYBTD4","3GS6S824SS3PR71FL39IY426L8OWNZ","emotion","match","uniform","","","","","","","1751.5999999642372","14460.900000035763","16212.5","[""stimuli/hammer.jpg"",""stimuli/basketball.jpg"",""stimuli/horse.jpg"",""stimuli/sheep.jpg""]","stimuli/hammer.jpg","stimuli/basketball.jpg","stimuli/horse.jpg","stimuli/sheep.jpg","pos1","stimuli/hammer.jpg","","","0","8","8","8","stimuli/stars_2.png","9","","","","","","",""
"instructions","6","51549","0.0-6.0","p565497","A2V27A9GZA1NR2","3WPCIUYH1BELQU8EB2L3QVOOKYBTD4","3GS6S824SS3PR71FL39IY426L8OWNZ","emotion","match","uniform","","","","","","[{""page_index"":0,""viewing_time"":35848.60000002384}]","35849.10000002384","","","","","","","","","","","","","","","","","","","","","","","",""
"explore-choice","7","53760","0.0-7.0","p565497","A2V27A9GZA1NR2","3WPCIUYH1BELQU8EB2L3QVOOKYBTD4","3GS6S824SS3PR71FL39IY426L8OWNZ","emotion","match","uniform","","","","","","","1702.199999988079","52564","54266.19999998808","[""stimuli/HF04_SUR.jpg"",""stimuli/WF04_SC.jpg"",""stimuli/AM06_FO.jpg"",""stimuli/BM04_HO.jpg""]","stimuli/HF04_SUR.jpg","stimuli/WF04_SC.jpg","stimuli/AM06_FO.jpg","stimuli/BM04_HO.jpg","pos4","stimuli/BM04_HO.jpg","HO","BM04","3","2","4","6","stimuli/stars_4.png","3","[""SUR"",""SC"",""FO"",""HO""]","[""HF04"",""WF04"",""AM06"",""BM04""]","[1,9,2,4]","[2,8,4,6]","","",""
"show-reward","8","55765","0.0-8.0","p565497","A2V27A9GZA1NR2","3WPCIUYH1BELQU8EB2L3QVOOKYBTD4","3GS6S824SS3PR71FL39IY426L8OWNZ","emotion","match","uniform","","","","","","","","54776","56778.60000002384","","","","","","","","","","","","4","","stimuli/stars_4.png","3","","","","","stimuli/BM04_HO.jpg","",""
"explore-choice","9","57355","0.0-9.0","p565497","A2V27A9GZA1NR2","3WPCIUYH1BELQU8EB2L3QVOOKYBTD4","3GS6S824SS3PR71FL39IY426L8OWNZ","emotion","match","uniform","","","","","","","1089.1000000238419","56779.5","57868.60000002384","[""stimuli/HF04_SUR.jpg"",""stimuli/BM04_HO.jpg"",""stimuli/WF04_FO.jpg"",""stimuli/AM06_SC.jpg""]","stimuli/HF04_SUR.jpg","stimuli/BM04_HO.jpg","stimuli/WF04_FO.jpg","stimuli/AM06_SC.jpg","pos1","stimuli/HF04_SUR.jpg","SUR","HF04","0","0.5","1","2","stimuli/stars_1.png","3.5","[""SUR"",""HO"",""FO"",""SC""]","[""HF04"",""BM04"",""WF04"",""AM06""]","[1,5,3,7]","[2,6,4,8]","","",""
"show-reward","10","59363","0.0-10.0","p565497","A2V27A9GZA1NR2","3WPCIUYH1BELQU8EB2L3QVOOKYBTD4","3GS6S824SS3PR71FL39IY426L8OWNZ","emotion","match","uniform","","","","","","","","58370.5","60377.10000002384","","","","","","","","","","","","1","","stimuli/stars_1.png","3.5","","","","","stimuli/HF04_SUR.jpg","",""
"explore-choice","11","61246","0.0-11.0","p565497","A2V27A9GZA1NR2","3WPCIUYH1BELQU8EB2L3QVOOKYBTD4","3GS6S824SS3PR71FL39IY426L8OWNZ","emotion","match","uniform","","","","","","","1367","60377.90000003576","61744.90000003576","[""stimuli/AM06_HO.jpg"",""stimuli/BM04_FO.jpg"",""stimuli/HF04_SUR.jpg"",""stimuli/WF04_SC.jpg""]","stimuli/AM06_HO.jpg","stimuli/BM04_FO.jpg","stimuli/HF04_SUR.jpg","stimuli/WF04_SC.jpg","pos4","stimuli/WF04_SC.jpg","SC","WF04","3","3","6","8","stimuli/stars_6.png","6.5","[""HO"",""FO"",""SUR"",""SC""]","[""AM06"",""BM04"",""HF04"",""WF04""]","[4,4,3,6]","[6,4,2,8]","","",""
"show-reward","12","63249","0.0-12.0","p565497","A2V27A9GZA1NR2","3WPCIUYH1BELQU8EB2L3QVOOKYBTD4","3GS6S824SS3PR71FL39IY426L8OWNZ","emotion","match","uniform","","","","","","","","62260.5","64262.90000003576","","","","","","","","","","","","6","","stimuli/stars_6.png","6.5","","","","","stimuli/WF04_SC.jpg","",""
