"trial_type","trial_index","time_elapsed","internal_node_id","subject","workerId","hitId","assignmentId","structure_condition","match_condition","noise_type","success","timeout","failed_images","failed_audio","failed_video","view_history","rt","start_time","end_time","stimuli","image1","image2","image3","image4","choiceLocation","choiceImage","choiceEmotion","choiceModel","choice_index","reward_score","reward","reward_score_unadjusted","reward_image","score_after_trial","emotions","models","rewards","rewards_unadjusted","stimulus","response","question_order"
"pavlovia","0","31","0.0-0.0","p533640","A7204W9E8IR1R","3WPCIUYH1BELQU8EB2L3QVOOKYBTD4","3M81GAB8A2PI61GW6453FKKQGIUBQM","model","match","uniform","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"preload","1","4673","0.0-1.0","p533640","A7204W9E8IR1R","3WPCIUYH1BELQU8EB2L3QVOOKYBTD4","3M81GAB8A2PI61GW6453FKKQGIUBQM","model","match","uniform","true","false","[]","[]","[]","","","","","","","","","","","","","","","","","","","","","","","","","",""
"fullscreen","2","224641","0.0-2.0","p533640","A7204W9E8IR1R","3WPCIUYH1BELQU8EB2L3QVOOKYBTD4","3M81GAB8A2PI61GW6453FKKQGIUBQM","model","match","uniform","true","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"instructions","3","229680","0.0-3.0","p533640","A7204W9E8IR1R","3WPCIUYH1BELQU8EB2L3QVOOKYBTD4","3M81GAB8A2PI61GW6453FKKQGIUBQM","model","match","uniform","","","","","","[{""page_index"":0,""viewing_time"":5036.199999928474}]","5036.899999976158","","","","","","","","","","","","","","","","","","","","","","","",""
"explore-choice","4","232508","0.0-4.0","p533640","A7204W9E8IR1R","3WPCIUYH1BELQU8EB2L3QVOOKYBTD4","3M81GAB8A2PI61GW6453FKKQGIUBQM","model","match","uniform","","","","","","","2325.7999999523163","231247.5","233573.29999995232","[""stimuli/sheep.jpg"",""stimuli/hammer.jpg"",""stimuli/basketball.jpg"",""stimuli/horse.jpg""]","stimuli/sheep.jpg","stimuli/hammer.jpg","stimuli/basketball.jpg","stimuli/horse.jpg","pos4","stimuli/horse.jpg","","","3","64","64","64","stimuli/stars_8.png","65","","","","","","",""
"explore-choice","5","233982","0.0-5.0","p533640","A7204W9E8IR1R","3WPCIUYH1BELQU8EB2L3QVOOKYBTD4","3M81GAB8A2PI61GW6453FKKQGIUBQM","model","match","uniform","","","","","","","969.2999999523163","234075.60000002384","235044.89999997616","[""stimuli/hammer.jpg"",""stimuli/basketball.jpg"",""stimuli/horse.jpg"",""stimuli/sheep.jpg""]","stimuli/hammer.jpg","stimuli/basketball.jpg","stimuli/horse.jpg","stimuli/sheep.jpg","pos1","stimuli/hammer.jpg","","","0","8","8","8","stimuli/stars_2.png","9","","","","","","",""
"instructions","6","253293","0.0-6.0","p533640","A7204W9E8IR1R","3WPCIUYH1BELQU8EB2L3QVOOKYBTD4","3M81GAB8A2PI61GW6453FKKQGIUBQM","model","match","uniform","","","","","","[{""page_index"":0,""viewing_time"":19309.299999952316}]","19309.599999904633","","","","","","","","","","","","","","","","","","","","","","","",""
"explore-choice","7","258401","0.0-7.0","p533640","A7204W9E8IR1R","3WPCIUYH1BELQU8EB2L3QVOOKYBTD4","3M81GAB8A2PI61GW6453FKKQGIUBQM","model","match","uniform","","","","","","","4597.899999976158","254861.89999997616","259459.79999995232","[""stimuli/AF09_FO.jpg"",""stimuli/AF10_DO.jpg"",""stimuli/HF10_SC.jpg"",""stimuli/AM06_CC.jpg""]","stimuli/AF09_FO.jpg","stimuli/AF10_DO.jpg","stimuli/HF10_SC.jpg","stimuli/AM06_CC.jpg","pos4","stimuli/AM06_CC.jpg","CC","AM06","3","2.5","5","6","stimuli/stars_5.png","3.5","[""FO"",""DO"",""SC"",""CC""]","[""AF09"",""AF10"",""HF10"",""AM06""]","[4,3,10,5]","[4,2,8,6]","","",""
"show-reward","8","260406","0.0-8.0","p533640","A7204W9E8IR1R","3WPCIUYH1BELQU8EB2L3QVOOKYBTD4","3M81GAB8A2PI61GW6453FKKQGIUBQM","model","match","uniform","","","","","","","","259969.5","261973","","","","","","","","","","","","5","","stimuli/stars_5.png","3.5","","","","","stimuli/AM06_CC.jpg","",""
"explore-choice","9","265102","0.0-9.0","p533640","A7204W9E8IR1R","3WPCIUYH1BELQU8EB2L3QVOOKYBTD4","3M81GAB8A2PI61GW6453FKKQGIUBQM","model","match","uniform","","","","","","","4192.5","261974.20000004768","266166.7000000477","[""stimuli/AF09_DO.jpg"",""stimuli/AF10_CC.jpg"",""stimuli/AM06_FO.jpg"",""stimuli/HF10_SC.jpg""]","stimuli/AF09_DO.jpg","stimuli/AF10_CC.jpg","stimuli/AM06_FO.jpg","stimuli/HF10_SC.jpg","pos3","stimuli/AM06_FO.jpg","FO","AM06","2","2.5","5","6","stimuli/stars_5.png","6","[""DO"",""CC"",""FO"",""SC""]","[""AF09"",""AF10"",""AM06"",""HF10""]","[4,3,5,9]","[4,2,6,8]","","",""
