"trial_type","trial_index","time_elapsed","internal_node_id","subject","workerId","hitId","assignmentId","structure_condition","match_condition","noise_type","success","timeout","failed_images","failed_audio","failed_video","view_history","rt","start_time","end_time","stimuli","image1","image2","image3","image4","choiceLocation","choiceImage","choiceEmotion","choiceModel","choice_index","reward_score","reward","reward_score_unadjusted","reward_image","score_after_trial","emotions","models","rewards","rewards_unadjusted","stimulus","response","question_order"
"pavlovia","0","14","0.0-0.0","p704733","A1VFOKKVJ7B9D6","336OE47KI3QZCSCUXSQ8J11UOZXVWV","39ASUFLU6ZD0M1TS292LA0M4GITXE4","model","mismatch","uniform","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"preload","1","43770","0.0-1.0","p704733","A1VFOKKVJ7B9D6","336OE47KI3QZCSCUXSQ8J11UOZXVWV","39ASUFLU6ZD0M1TS292LA0M4GITXE4","model","mismatch","uniform","true","false","[]","[]","[]","","","","","","","","","","","","","","","","","","","","","","","","","",""
"fullscreen","2","74516","0.0-2.0","p704733","A1VFOKKVJ7B9D6","336OE47KI3QZCSCUXSQ8J11UOZXVWV","39ASUFLU6ZD0M1TS292LA0M4GITXE4","model","mismatch","uniform","true","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"instructions","3","78365","0.0-3.0","p704733","A1VFOKKVJ7B9D6","336OE47KI3QZCSCUXSQ8J11UOZXVWV","39ASUFLU6ZD0M1TS292LA0M4GITXE4","model","mismatch","uniform","","","","","","[{""page_index"":0,""viewing_time"":3845.399999856949}]","3846.899999856949","","","","","","","","","","","","","","","","","","","","","","","",""
"explore-choice","4","81469","0.0-4.0","p704733","A1VFOKKVJ7B9D6","336OE47KI3QZCSCUXSQ8J11UOZXVWV","39ASUFLU6ZD0M1TS292LA0M4GITXE4","model","mismatch","uniform","","","","","","","2592.7999999523163","82361.5","84954.29999995232","[""stimuli/sheep.jpg"",""stimuli/hammer.jpg"",""stimuli/basketball.jpg"",""stimuli/horse.jpg""]","stimuli/sheep.jpg","stimuli/hammer.jpg","stimuli/basketball.jpg","stimuli/horse.jpg","pos4","stimuli/horse.jpg","","","3","64","64","64","stimuli/stars_8.png","65","","","","","","",""
"explore-choice","5","83283","0.0-5.0","p704733","A1VFOKKVJ7B9D6","336OE47KI3QZCSCUXSQ8J11UOZXVWV","39ASUFLU6ZD0M1TS292LA0M4GITXE4","model","mismatch","uniform","","","","","","","1296.5","85465.20000004768","86761.70000004768","[""stimuli/hammer.jpg"",""stimuli/basketball.jpg"",""stimuli/horse.jpg"",""stimuli/sheep.jpg""]","stimuli/hammer.jpg","stimuli/basketball.jpg","stimuli/horse.jpg","stimuli/sheep.jpg","pos1","stimuli/hammer.jpg","","","0","8","8","8","stimuli/stars_2.png","9","","","","","","",""
"instructions","6","93818","0.0-6.0","p704733","A1VFOKKVJ7B9D6","336OE47KI3QZCSCUXSQ8J11UOZXVWV","39ASUFLU6ZD0M1TS292LA0M4GITXE4","model","mismatch","uniform","","","","","","[{""page_index"":0,""viewing_time"":10532.700000047684}]","10533.5","","","","","","","","","","","","","","","","","","","","","","","",""
"explore-choice","7","97184","0.0-7.0","p704733","A1VFOKKVJ7B9D6","336OE47KI3QZCSCUXSQ8J11UOZXVWV","39ASUFLU6ZD0M1TS292LA0M4GITXE4","model","mismatch","uniform","","","","","","","2846.7999999523163","97815.20000004768","100662","[""stimuli/WF14_AO.jpg"",""stimuli/AM03_CC.jpg"",""stimuli/BF04_SC.jpg"",""stimuli/BF05_HE.jpg""]","stimuli/WF14_AO.jpg","stimuli/AM03_CC.jpg","stimuli/BF04_SC.jpg","stimuli/BF05_HE.jpg","pos3","stimuli/BF04_SC.jpg","SC","BF04","2","4","8","6","stimuli/stars_8.png","5","[""AO"",""CC"",""SC"",""HE""]","[""WF14"",""AM03"",""BF04"",""BF05""]","[4,8,8,5]","[2,8,6,4]","","",""
"show-reward","8","99211","0.0-8.0","p704733","A1VFOKKVJ7B9D6","336OE47KI3QZCSCUXSQ8J11UOZXVWV","39ASUFLU6ZD0M1TS292LA0M4GITXE4","model","mismatch","uniform","","","","","","","","101184.39999985695","103204.39999985695","","","","","","","","","","","","8","","stimuli/stars_8.png","5","","","","","stimuli/BF04_SC.jpg","",""
"explore-choice","9","102821","0.0-9.0","p704733","A1VFOKKVJ7B9D6","336OE47KI3QZCSCUXSQ8J11UOZXVWV","39ASUFLU6ZD0M1TS292LA0M4GITXE4","model","mismatch","uniform","","","","","","","3097.2000000476837","103208.39999985695","106305.59999990463","[""stimuli/WF14_SC.jpg"",""stimuli/BF05_AO.jpg"",""stimuli/BF04_CC.jpg"",""stimuli/AM03_HE.jpg""]","stimuli/WF14_SC.jpg","stimuli/BF05_AO.jpg","stimuli/BF04_CC.jpg","stimuli/AM03_HE.jpg","pos1","stimuli/WF14_SC.jpg","SC","WF14","0","1","2","2","stimuli/stars_2.png","6","[""SC"",""AO"",""CC"",""HE""]","[""WF14"",""BF05"",""BF04"",""AM03""]","[2,6,7,9]","[2,4,6,8]","","",""
