"trial_type","trial_index","time_elapsed","internal_node_id","subject","workerId","hitId","assignmentId","structure_condition","match_condition","noise_type","success","timeout","failed_images","failed_audio","failed_video","view_history","rt","start_time","end_time","stimuli","image1","image2","image3","image4","choiceLocation","choiceImage","choiceEmotion","choiceModel","choice_index","reward_score","reward","reward_score_unadjusted","reward_image","score_after_trial","emotions","models","rewards","rewards_unadjusted","stimulus","response","question_order"
"pavlovia","0","6","0.0-0.0","p192278","A1V2H0UF94ATWY","3UUIU9GZC6BQMHTLWW3KSJ0W7IE5TB","34T446B1C2KDSD33367JBYZQLZW0CK","model","match","uniform","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"preload","1","3961","0.0-1.0","p192278","A1V2H0UF94ATWY","3UUIU9GZC6BQMHTLWW3KSJ0W7IE5TB","34T446B1C2KDSD33367JBYZQLZW0CK","model","match","uniform","true","false","[]","[]","[]","","","","","","","","","","","","","","","","","","","","","","","","","",""
"fullscreen","2","7548","0.0-2.0","p192278","A1V2H0UF94ATWY","3UUIU9GZC6BQMHTLWW3KSJ0W7IE5TB","34T446B1C2KDSD33367JBYZQLZW0CK","model","match","uniform","true","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"instructions","3","11779","0.0-3.0","p192278","A1V2H0UF94ATWY","3UUIU9GZC6BQMHTLWW3KSJ0W7IE5TB","34T446B1C2KDSD33367JBYZQLZW0CK","model","match","uniform","","","","","","[{""page_index"":0,""viewing_time"":4229.199999999255}]","4229.5","","","","","","","","","","","","","","","","","","","","","","","",""
"explore-choice","4","14299","0.0-4.0","p192278","A1V2H0UF94ATWY","3UUIU9GZC6BQMHTLWW3KSJ0W7IE5TB","34T446B1C2KDSD33367JBYZQLZW0CK","model","match","uniform","","","","","","","2007.2000000001863","13148.900000000373","15156.100000000559","[""stimuli/sheep.jpg"",""stimuli/hammer.jpg"",""stimuli/basketball.jpg"",""stimuli/horse.jpg""]","stimuli/sheep.jpg","stimuli/hammer.jpg","stimuli/basketball.jpg","stimuli/horse.jpg","pos4","stimuli/horse.jpg","","","3","64","64","64","stimuli/stars_8.png","65","","","","","","",""
"explore-choice","5","16097","0.0-5.0","p192278","A1V2H0UF94ATWY","3UUIU9GZC6BQMHTLWW3KSJ0W7IE5TB","34T446B1C2KDSD33367JBYZQLZW0CK","model","match","uniform","","","","","","","1286.8999999994412","15669.100000000559","16956","[""stimuli/hammer.jpg"",""stimuli/basketball.jpg"",""stimuli/horse.jpg"",""stimuli/sheep.jpg""]","stimuli/hammer.jpg","stimuli/basketball.jpg","stimuli/horse.jpg","stimuli/sheep.jpg","pos1","stimuli/hammer.jpg","","","0","8","8","8","stimuli/stars_2.png","9","","","","","","",""
"instructions","6","24428","0.0-6.0","p192278","A1V2H0UF94ATWY","3UUIU9GZC6BQMHTLWW3KSJ0W7IE5TB","34T446B1C2KDSD33367JBYZQLZW0CK","model","match","uniform","","","","","","[{""page_index"":0,""viewing_time"":8329.099999999627}]","8329.299999999814","","","","","","","","","","","","","","","","","","","","","","","",""
"explore-choice","7","25912","0.0-7.0","p192278","A1V2H0UF94ATWY","3UUIU9GZC6BQMHTLWW3KSJ0W7IE5TB","34T446B1C2KDSD33367JBYZQLZW0CK","model","match","uniform","","","","","","","982.2999999998137","25797.800000000745","26780.10000000056","[""stimuli/WM13_AO.jpg"",""stimuli/BM03_SC.jpg"",""stimuli/AM09_FO.jpg"",""stimuli/WM11_DO.jpg""]","stimuli/WM13_AO.jpg","stimuli/BM03_SC.jpg","stimuli/AM09_FO.jpg","stimuli/WM11_DO.jpg","pos2","stimuli/BM03_SC.jpg","SC","BM03","1","1.5","3","2","stimuli/stars_3.png","2.5","[""AO"",""SC"",""FO"",""DO""]","[""WM13"",""BM03"",""AM09"",""WM11""]","[9,3,4,8]","[8,2,4,6]","","",""
"show-reward","8","27916","0.0-8.0","p192278","A1V2H0UF94ATWY","3UUIU9GZC6BQMHTLWW3KSJ0W7IE5TB","34T446B1C2KDSD33367JBYZQLZW0CK","model","match","uniform","","","","","","","","27281.60000000056","29284.5","","","","","","","","","","","","3","","stimuli/stars_3.png","2.5","","","","","stimuli/BM03_SC.jpg","",""
"explore-choice","9","31200","0.0-9.0","p192278","A1V2H0UF94ATWY","3UUIU9GZC6BQMHTLWW3KSJ0W7IE5TB","34T446B1C2KDSD33367JBYZQLZW0CK","model","match","uniform","","","","","","","2782.899999999441","29285.10000000056","32068","[""stimuli/WM13_DO.jpg"",""stimuli/AM09_SC.jpg"",""stimuli/WM11_FO.jpg"",""stimuli/BM03_AO.jpg""]","stimuli/WM13_DO.jpg","stimuli/AM09_SC.jpg","stimuli/WM11_FO.jpg","stimuli/BM03_AO.jpg","pos1","stimuli/WM13_DO.jpg","DO","WM13","0","3.5","7","8","stimuli/stars_7.png","6","[""DO"",""SC"",""FO"",""AO""]","[""WM13"",""AM09"",""WM11"",""BM03""]","[7,6,7,1]","[8,4,6,2]","","",""
"show-reward","10","33212","0.0-10.0","p192278","A1V2H0UF94ATWY","3UUIU9GZC6BQMHTLWW3KSJ0W7IE5TB","34T446B1C2KDSD33367JBYZQLZW0CK","model","match","uniform","","","","","","","","32570","34580.200000000186","","","","","","","","","","","","7","","stimuli/stars_7.png","6","","","","","stimuli/WM13_DO.jpg","",""
"explore-choice","11","36479","0.0-11.0","p192278","A1V2H0UF94ATWY","3UUIU9GZC6BQMHTLWW3KSJ0W7IE5TB","34T446B1C2KDSD33367JBYZQLZW0CK","model","match","uniform","","","","","","","2759.4000000003725","34581.200000000186","37340.60000000056","[""stimuli/BM03_SC.jpg"",""stimuli/WM13_AO.jpg"",""stimuli/WM11_FO.jpg"",""stimuli/AM09_DO.jpg""]","stimuli/BM03_SC.jpg","stimuli/WM13_AO.jpg","stimuli/WM11_FO.jpg","stimuli/AM09_DO.jpg","pos4","stimuli/AM09_DO.jpg","DO","AM09","3","2","4","4","stimuli/stars_4.png","8","[""SC"",""AO"",""FO"",""DO""]","[""BM03"",""WM13"",""WM11"",""AM09""]","[1,9,4,4]","[2,8,6,4]","","",""
"show-reward","12","38483","0.0-12.0","p192278","A1V2H0UF94ATWY","3UUIU9GZC6BQMHTLWW3KSJ0W7IE5TB","34T446B1C2KDSD33367JBYZQLZW0CK","model","match","uniform","","","","","","","","37848.40000000037","39851.10000000056","","","","","","","","","","","","4","","stimuli/stars_4.png","8","","","","","stimuli/AM09_DO.jpg","",""
"explore-choice","13","40104","0.0-13.0","p192278","A1V2H0UF94ATWY","3UUIU9GZC6BQMHTLWW3KSJ0W7IE5TB","34T446B1C2KDSD33367JBYZQLZW0CK","model","match","uniform","","","","","","","1119.7000000001863","39852.40000000037","40972.10000000056","[""stimuli/AM09_AO.jpg"",""stimuli/WM13_FO.jpg"",""stimuli/BM03_DO.jpg"",""stimuli/WM11_SC.jpg""]","stimuli/AM09_AO.jpg","stimuli/WM13_FO.jpg","stimuli/BM03_DO.jpg","stimuli/WM11_SC.jpg","pos2","stimuli/WM13_FO.jpg","FO","WM13","1","3.5","7","8","stimuli/stars_7.png","11.5","[""AO"",""FO"",""DO"",""SC""]","[""AM09"",""WM13"",""BM03"",""WM11""]","[5,7,4,6]","[4,8,2,6]","","",""
"show-reward","14","42119","0.0-14.0","p192278","A1V2H0UF94ATWY","3UUIU9GZC6BQMHTLWW3KSJ0W7IE5TB","34T446B1C2KDSD33367JBYZQLZW0CK","model","match","uniform","","","","","","","","41474","43487.700000000186","","","","","","","","","","","","7","","stimuli/stars_7.png","11.5","","","","","stimuli/WM13_FO.jpg","",""
"explore-choice","15","43998","0.0-15.0","p192278","A1V2H0UF94ATWY","3UUIU9GZC6BQMHTLWW3KSJ0W7IE5TB","34T446B1C2KDSD33367JBYZQLZW0CK","model","match","uniform","","","","","","","1369.6000000005588","43490.5","44860.10000000056","[""stimuli/WM13_AO.jpg"",""stimuli/AM09_DO.jpg"",""stimuli/WM11_SC.jpg"",""stimuli/BM03_FO.jpg""]","stimuli/WM13_AO.jpg","stimuli/AM09_DO.jpg","stimuli/WM11_SC.jpg","stimuli/BM03_FO.jpg","pos1","stimuli/WM13_AO.jpg","AO","WM13","0","3.5","7","8","stimuli/stars_7.png","15","[""AO"",""DO"",""SC"",""FO""]","[""WM13"",""AM09"",""WM11"",""BM03""]","[7,4,6,3]","[8,4,6,2]","","",""
"show-reward","16","46011","0.0-16.0","p192278","A1V2H0UF94ATWY","3UUIU9GZC6BQMHTLWW3KSJ0W7IE5TB","34T446B1C2KDSD33367JBYZQLZW0CK","model","match","uniform","","","","","","","","45367.10000000056","47380.10000000056","","","","","","","","","","","","7","","stimuli/stars_7.png","15","","","","","stimuli/WM13_AO.jpg","",""
"explore-choice","17","48953","0.0-17.0","p192278","A1V2H0UF94ATWY","3UUIU9GZC6BQMHTLWW3KSJ0W7IE5TB","34T446B1C2KDSD33367JBYZQLZW0CK","model","match","uniform","","","","","","","2438.7999999998137","47381.10000000056","49819.90000000037","[""stimuli/WM11_SC.jpg"",""stimuli/WM13_DO.jpg"",""stimuli/BM03_AO.jpg"",""stimuli/AM09_FO.jpg""]","stimuli/WM11_SC.jpg","stimuli/WM13_DO.jpg","stimuli/BM03_AO.jpg","stimuli/AM09_FO.jpg","pos1","stimuli/WM11_SC.jpg","SC","WM11","0","2","4","6","stimuli/stars_4.png","17","[""SC"",""DO"",""AO"",""FO""]","[""WM11"",""WM13"",""BM03"",""AM09""]","[4,9,2,6]","[6,8,2,4]","","",""
"show-reward","18","50966","0.0-18.0","p192278","A1V2H0UF94ATWY","3UUIU9GZC6BQMHTLWW3KSJ0W7IE5TB","34T446B1C2KDSD33367JBYZQLZW0CK","model","match","uniform","","","","","","","","50322.60000000056","52334.700000000186","","","","","","","","","","","","4","","stimuli/stars_4.png","17","","","","","stimuli/WM11_SC.jpg","",""
"explore-choice","19","52412","0.0-19.0","p192278","A1V2H0UF94ATWY","3UUIU9GZC6BQMHTLWW3KSJ0W7IE5TB","34T446B1C2KDSD33367JBYZQLZW0CK","model","match","uniform","","","","","","","933","52335.800000000745","53268.800000000745","[""stimuli/BM03_FO.jpg"",""stimuli/WM13_AO.jpg"",""stimuli/AM09_SC.jpg"",""stimuli/WM11_DO.jpg""]","stimuli/BM03_FO.jpg","stimuli/WM13_AO.jpg","stimuli/AM09_SC.jpg","stimuli/WM11_DO.jpg","pos2","stimuli/WM13_AO.jpg","AO","WM13","1","4.5","9","8","stimuli/stars_9.png","21.5","[""FO"",""AO"",""SC"",""DO""]","[""BM03"",""WM13"",""AM09"",""WM11""]","[4,9,4,4]","[2,8,4,6]","","",""
"show-reward","20","54420","0.0-20.0","p192278","A1V2H0UF94ATWY","3UUIU9GZC6BQMHTLWW3KSJ0W7IE5TB","34T446B1C2KDSD33367JBYZQLZW0CK","model","match","uniform","","","","","","","","53781.200000000186","55788.200000000186","","","","","","","","","","","","9","","stimuli/stars_9.png","21.5","","","","","stimuli/WM13_AO.jpg","",""
"explore-choice","21","57291","0.0-21.0","p192278","A1V2H0UF94ATWY","3UUIU9GZC6BQMHTLWW3KSJ0W7IE5TB","34T446B1C2KDSD33367JBYZQLZW0CK","model","match","uniform","","","","","","","2358.0999999996275","55789.90000000037","58148","[""stimuli/AM09_SC.jpg"",""stimuli/WM11_AO.jpg"",""stimuli/BM03_DO.jpg"",""stimuli/WM13_FO.jpg""]","stimuli/AM09_SC.jpg","stimuli/WM11_AO.jpg","stimuli/BM03_DO.jpg","stimuli/WM13_FO.jpg","pos4","stimuli/WM13_FO.jpg","FO","WM13","3","5","10","8","stimuli/stars_10.png","26.5","[""SC"",""AO"",""DO"",""FO""]","[""AM09"",""WM11"",""BM03"",""WM13""]","[4,7,1,10]","[4,6,2,8]","","",""
"show-reward","22","59308","0.0-22.0","p192278","A1V2H0UF94ATWY","3UUIU9GZC6BQMHTLWW3KSJ0W7IE5TB","34T446B1C2KDSD33367JBYZQLZW0CK","model","match","uniform","","","","","","","","58660.40000000037","60676.10000000056","","","","","","","","","","","","10","","stimuli/stars_10.png","26.5","","","","","stimuli/WM13_FO.jpg","",""
"explore-choice","23","61234","0.0-23.0","p192278","A1V2H0UF94ATWY","3UUIU9GZC6BQMHTLWW3KSJ0W7IE5TB","34T446B1C2KDSD33367JBYZQLZW0CK","model","match","uniform","","","","","","","1415","60677.200000000186","62092.200000000186","[""stimuli/BM03_DO.jpg"",""stimuli/WM13_SC.jpg"",""stimuli/WM11_FO.jpg"",""stimuli/AM09_AO.jpg""]","stimuli/BM03_DO.jpg","stimuli/WM13_SC.jpg","stimuli/WM11_FO.jpg","stimuli/AM09_AO.jpg","pos3","stimuli/WM11_FO.jpg","FO","WM11","2","2","4","6","stimuli/stars_4.png","28.5","[""DO"",""SC"",""FO"",""AO""]","[""BM03"",""WM13"",""WM11"",""AM09""]","[0,8,4,3]","[2,8,6,4]","","",""
"show-reward","24","63249","0.0-24.0","p192278","A1V2H0UF94ATWY","3UUIU9GZC6BQMHTLWW3KSJ0W7IE5TB","34T446B1C2KDSD33367JBYZQLZW0CK","model","match","uniform","","","","","","","","62602.5","64617","","","","","","","","","","","","4","","stimuli/stars_4.png","28.5","","","","","stimuli/WM11_FO.jpg","",""
"explore-choice","25","65619","0.0-25.0","p192278","A1V2H0UF94ATWY","3UUIU9GZC6BQMHTLWW3KSJ0W7IE5TB","34T446B1C2KDSD33367JBYZQLZW0CK","model","match","uniform","","","","","","","1859.2999999998137","64617.40000000037","66476.70000000019","[""stimuli/WM11_AO.jpg"",""stimuli/BM03_SC.jpg"",""stimuli/WM13_DO.jpg"",""stimuli/AM09_FO.jpg""]","stimuli/WM11_AO.jpg","stimuli/BM03_SC.jpg","stimuli/WM13_DO.jpg","stimuli/AM09_FO.jpg","pos3","stimuli/WM13_DO.jpg","DO","WM13","2","5","10","8","stimuli/stars_10.png","33.5","[""AO"",""SC"",""DO"",""FO""]","[""WM11"",""BM03"",""WM13"",""AM09""]","[5,0,10,3]","[6,2,8,4]","","",""
"show-reward","26","67634","0.0-26.0","p192278","A1V2H0UF94ATWY","3UUIU9GZC6BQMHTLWW3KSJ0W7IE5TB","34T446B1C2KDSD33367JBYZQLZW0CK","model","match","uniform","","","","","","","","66987.90000000037","69002.10000000056","","","","","","","","","","","","10","","stimuli/stars_10.png","33.5","","","","","stimuli/WM13_DO.jpg","",""
"explore-choice","27","69922","0.0-27.0","p192278","A1V2H0UF94ATWY","3UUIU9GZC6BQMHTLWW3KSJ0W7IE5TB","34T446B1C2KDSD33367JBYZQLZW0CK","model","match","uniform","","","","","","","1784.4000000003725","69003.70000000019","70788.10000000056","[""stimuli/WM11_FO.jpg"",""stimuli/AM09_SC.jpg"",""stimuli/BM03_DO.jpg"",""stimuli/WM13_AO.jpg""]","stimuli/WM11_FO.jpg","stimuli/AM09_SC.jpg","stimuli/BM03_DO.jpg","stimuli/WM13_AO.jpg","pos4","stimuli/WM13_AO.jpg","AO","WM13","3","4","8","8","stimuli/stars_8.png","37.5","[""FO"",""SC"",""DO"",""AO""]","[""WM11"",""AM09"",""BM03"",""WM13""]","[8,6,4,8]","[6,4,2,8]","","",""
"show-reward","28","71929","0.0-28.0","p192278","A1V2H0UF94ATWY","3UUIU9GZC6BQMHTLWW3KSJ0W7IE5TB","34T446B1C2KDSD33367JBYZQLZW0CK","model","match","uniform","","","","","","","","71290.90000000037","73297.10000000056","","","","","","","","","","","","8","","stimuli/stars_8.png","37.5","","","","","stimuli/WM13_AO.jpg","",""
"explore-choice","29","73730","0.0-29.0","p192278","A1V2H0UF94ATWY","3UUIU9GZC6BQMHTLWW3KSJ0W7IE5TB","34T446B1C2KDSD33367JBYZQLZW0CK","model","match","uniform","","","","","","","1297.7999999998137","73298.30000000075","74596.10000000056","[""stimuli/AM09_SC.jpg"",""stimuli/WM11_AO.jpg"",""stimuli/WM13_DO.jpg"",""stimuli/BM03_FO.jpg""]","stimuli/AM09_SC.jpg","stimuli/WM11_AO.jpg","stimuli/WM13_DO.jpg","stimuli/BM03_FO.jpg","pos3","stimuli/WM13_DO.jpg","DO","WM13","2","3.5","7","8","stimuli/stars_7.png","41","[""SC"",""AO"",""DO"",""FO""]","[""AM09"",""WM11"",""WM13"",""BM03""]","[5,4,7,2]","[4,6,8,2]","","",""
"show-reward","30","75747","0.0-30.0","p192278","A1V2H0UF94ATWY","3UUIU9GZC6BQMHTLWW3KSJ0W7IE5TB","34T446B1C2KDSD33367JBYZQLZW0CK","model","match","uniform","","","","","","","","75099.40000000037","77115.20000000019","","","","","","","","","","","","7","","stimuli/stars_7.png","41","","","","","stimuli/WM13_DO.jpg","",""
"explore-choice","31","77512","0.0-31.0","p192278","A1V2H0UF94ATWY","3UUIU9GZC6BQMHTLWW3KSJ0W7IE5TB","34T446B1C2KDSD33367JBYZQLZW0CK","model","match","uniform","","","","","","","1263.0999999996275","77116.90000000037","78380","[""stimuli/WM13_DO.jpg"",""stimuli/BM03_FO.jpg"",""stimuli/AM09_AO.jpg"",""stimuli/WM11_SC.jpg""]","stimuli/WM13_DO.jpg","stimuli/BM03_FO.jpg","stimuli/AM09_AO.jpg","stimuli/WM11_SC.jpg","pos2","stimuli/BM03_FO.jpg","FO","BM03","1","0.5","1","2","stimuli/stars_1.png","41.5","[""DO"",""FO"",""AO"",""SC""]","[""WM13"",""BM03"",""AM09"",""WM11""]","[8,1,3,8]","[8,2,4,6]","","",""
"show-reward","32","79530","0.0-32.0","p192278","A1V2H0UF94ATWY","3UUIU9GZC6BQMHTLWW3KSJ0W7IE5TB","34T446B1C2KDSD33367JBYZQLZW0CK","model","match","uniform","","","","","","","","78881.30000000075","80898.70000000019","","","","","","","","","","","","1","","stimuli/stars_1.png","41.5","","","","","stimuli/BM03_FO.jpg","",""
"explore-choice","33","80954","0.0-33.0","p192278","A1V2H0UF94ATWY","3UUIU9GZC6BQMHTLWW3KSJ0W7IE5TB","34T446B1C2KDSD33367JBYZQLZW0CK","model","match","uniform","","","","","","","912.1999999992549","80899.80000000075","81812","[""stimuli/AM09_DO.jpg"",""stimuli/WM13_SC.jpg"",""stimuli/WM11_FO.jpg"",""stimuli/BM03_AO.jpg""]","stimuli/AM09_DO.jpg","stimuli/WM13_SC.jpg","stimuli/WM11_FO.jpg","stimuli/BM03_AO.jpg","pos1","stimuli/AM09_DO.jpg","DO","AM09","0","1","2","4","stimuli/stars_2.png","42.5","[""DO"",""SC"",""FO"",""AO""]","[""AM09"",""WM13"",""WM11"",""BM03""]","[2,9,4,3]","[4,8,6,2]","","",""
