"trial_type","trial_index","time_elapsed","internal_node_id","subject","workerId","hitId","assignmentId","structure_condition","match_condition","noise_type","success","timeout","failed_images","failed_audio","failed_video","view_history","rt","start_time","end_time","stimuli","image1","image2","image3","image4","choiceLocation","choiceImage","choiceEmotion","choiceModel","choice_index","reward_score","reward","reward_score_unadjusted","reward_image","score_after_trial","emotions","models","rewards","rewards_unadjusted","stimulus","response","question_order"
"pavlovia","0","28","0.0-0.0","p666877","AZXBVNZF65D8K","3087LXLJ6NMH85PJ46SJUKP4Z1V0FD","3VW04L3ZLVC9S1K9XESDYP7BWO4XXD","emotion","mismatch","uniform","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"preload","1","3190","0.0-1.0","p666877","AZXBVNZF65D8K","3087LXLJ6NMH85PJ46SJUKP4Z1V0FD","3VW04L3ZLVC9S1K9XESDYP7BWO4XXD","emotion","mismatch","uniform","true","false","[]","[]","[]","","","","","","","","","","","","","","","","","","","","","","","","","",""
"fullscreen","2","5905","0.0-2.0","p666877","AZXBVNZF65D8K","3087LXLJ6NMH85PJ46SJUKP4Z1V0FD","3VW04L3ZLVC9S1K9XESDYP7BWO4XXD","emotion","mismatch","uniform","true","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"instructions","3","7994","0.0-3.0","p666877","AZXBVNZF65D8K","3087LXLJ6NMH85PJ46SJUKP4Z1V0FD","3VW04L3ZLVC9S1K9XESDYP7BWO4XXD","emotion","mismatch","uniform","","","","","","[{""page_index"":0,""viewing_time"":2086.7999999821186}]","2087.2999999821186","","","","","","","","","","","","","","","","","","","","","","","",""
"explore-choice","4","11681","0.0-4.0","p666877","AZXBVNZF65D8K","3087LXLJ6NMH85PJ46SJUKP4Z1V0FD","3VW04L3ZLVC9S1K9XESDYP7BWO4XXD","emotion","mismatch","uniform","","","","","","","3175","10475.09999999404","13650.09999999404","[""stimuli/sheep.jpg"",""stimuli/hammer.jpg"",""stimuli/basketball.jpg"",""stimuli/horse.jpg""]","stimuli/sheep.jpg","stimuli/hammer.jpg","stimuli/basketball.jpg","stimuli/horse.jpg","pos4","stimuli/horse.jpg","","","3","64","64","64","stimuli/stars_8.png","65","","","","","","",""
"explore-choice","5","14242","0.0-5.0","p666877","AZXBVNZF65D8K","3087LXLJ6NMH85PJ46SJUKP4Z1V0FD","3VW04L3ZLVC9S1K9XESDYP7BWO4XXD","emotion","mismatch","uniform","","","","","","","2024.4000000059605","14161.199999988079","16185.59999999404","[""stimuli/hammer.jpg"",""stimuli/basketball.jpg"",""stimuli/horse.jpg"",""stimuli/sheep.jpg""]","stimuli/hammer.jpg","stimuli/basketball.jpg","stimuli/horse.jpg","stimuli/sheep.jpg","pos1","stimuli/hammer.jpg","","","0","8","8","8","stimuli/stars_2.png","9","","","","","","",""
"instructions","6","24879","0.0-6.0","p666877","AZXBVNZF65D8K","3087LXLJ6NMH85PJ46SJUKP4Z1V0FD","3VW04L3ZLVC9S1K9XESDYP7BWO4XXD","emotion","mismatch","uniform","","","","","","[{""page_index"":0,""viewing_time"":10635.600000023842}]","10636","","","","","","","","","","","","","","","","","","","","","","","",""
"explore-choice","7","32429","0.0-7.0","p666877","AZXBVNZF65D8K","3087LXLJ6NMH85PJ46SJUKP4Z1V0FD","3VW04L3ZLVC9S1K9XESDYP7BWO4XXD","emotion","mismatch","uniform","","","","","","","6889.4000000059605","27361.19999998808","34250.59999999404","[""stimuli/BM16_CC.jpg"",""stimuli/BM07_FO.jpg"",""stimuli/WF04_SC.jpg"",""stimuli/BM03_SUR.jpg""]","stimuli/BM16_CC.jpg","stimuli/BM07_FO.jpg","stimuli/WF04_SC.jpg","stimuli/BM03_SUR.jpg","pos1","stimuli/BM16_CC.jpg","CC","BM16","0","4","8","8","stimuli/stars_8.png","5","[""CC"",""FO"",""SC"",""SUR""]","[""BM16"",""BM07"",""WF04"",""BM03""]","[8,4,6,2]","[8,4,6,2]","","",""
"show-reward","8","34516","0.0-8.0","p666877","AZXBVNZF65D8K","3087LXLJ6NMH85PJ46SJUKP4Z1V0FD","3VW04L3ZLVC9S1K9XESDYP7BWO4XXD","emotion","mismatch","uniform","","","","","","","","34911.40000000596","36995.69999998808","","","","","","","","","","","","8","","stimuli/stars_8.png","5","","","","","stimuli/BM16_CC.jpg","",""
"explore-choice","9","39151","0.0-9.0","p666877","AZXBVNZF65D8K","3087LXLJ6NMH85PJ46SJUKP4Z1V0FD","3VW04L3ZLVC9S1K9XESDYP7BWO4XXD","emotion","mismatch","uniform","","","","","","","4127.5999999940395","36997.19999998808","41124.79999998212","[""stimuli/BM03_CC.jpg"",""stimuli/BM07_FO.jpg"",""stimuli/WF04_SUR.jpg"",""stimuli/BM16_SC.jpg""]","stimuli/BM03_CC.jpg","stimuli/BM07_FO.jpg","stimuli/WF04_SUR.jpg","stimuli/BM16_SC.jpg","pos3","stimuli/WF04_SUR.jpg","SUR","WF04","2","0.5","1","2","stimuli/stars_1.png","5.5","[""CC"",""FO"",""SUR"",""SC""]","[""BM03"",""BM07"",""WF04"",""BM16""]","[10,5,1,4]","[8,4,2,6]","","",""
"show-reward","10","41165","0.0-10.0","p666877","AZXBVNZF65D8K","3087LXLJ6NMH85PJ46SJUKP4Z1V0FD","3VW04L3ZLVC9S1K9XESDYP7BWO4XXD","emotion","mismatch","uniform","","","","","","","","41631.69999998808","43644.79999998212","","","","","","","","","","","","1","","stimuli/stars_1.png","5.5","","","","","stimuli/WF04_SUR.jpg","",""
"explore-choice","11","45119","0.0-11.0","p666877","AZXBVNZF65D8K","3087LXLJ6NMH85PJ46SJUKP4Z1V0FD","3VW04L3ZLVC9S1K9XESDYP7BWO4XXD","emotion","mismatch","uniform","","","","","","","3441.300000011921","43645.79999998212","47087.09999999404","[""stimuli/BM07_SC.jpg"",""stimuli/WF04_CC.jpg"",""stimuli/BM16_SUR.jpg"",""stimuli/BM03_FO.jpg""]","stimuli/BM07_SC.jpg","stimuli/WF04_CC.jpg","stimuli/BM16_SUR.jpg","stimuli/BM03_FO.jpg","pos2","stimuli/WF04_CC.jpg","CC","WF04","1","4","8","8","stimuli/stars_8.png","9.5","[""SC"",""CC"",""SUR"",""FO""]","[""BM07"",""WF04"",""BM16"",""BM03""]","[5,8,3,5]","[6,8,2,4]","","",""
