"trial_type","trial_index","time_elapsed","internal_node_id","subject","workerId","hitId","assignmentId","structure_condition","match_condition","noise_type","success","timeout","failed_images","failed_audio","failed_video","view_history","rt","start_time","end_time","stimuli","image1","image2","image3","image4","choiceLocation","choiceImage","choiceEmotion","choiceModel","choice_index","reward_score","reward","reward_score_unadjusted","reward_image","score_after_trial","emotions","models","rewards","rewards_unadjusted","stimulus","response","question_order"
"pavlovia","0","5","0.0-0.0","p454325","A1DZMZTXWOM9MR","3WRBLBQ2GSENM5LEFQY1C5PG0GV0GC","33IZTU6J8371WKYA34MQZHQJH92XS5","emotion","match","uniform","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"preload","1","3578","0.0-1.0","p454325","A1DZMZTXWOM9MR","3WRBLBQ2GSENM5LEFQY1C5PG0GV0GC","33IZTU6J8371WKYA34MQZHQJH92XS5","emotion","match","uniform","true","false","[]","[]","[]","","","","","","","","","","","","","","","","","","","","","","","","","",""
"fullscreen","2","12388","0.0-2.0","p454325","A1DZMZTXWOM9MR","3WRBLBQ2GSENM5LEFQY1C5PG0GV0GC","33IZTU6J8371WKYA34MQZHQJH92XS5","emotion","match","uniform","true","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"instructions","3","22661","0.0-3.0","p454325","A1DZMZTXWOM9MR","3WRBLBQ2GSENM5LEFQY1C5PG0GV0GC","33IZTU6J8371WKYA34MQZHQJH92XS5","emotion","match","uniform","","","","","","[{""page_index"":0,""viewing_time"":10271.900000000373}]","10272.200000000186","","","","","","","","","","","","","","","","","","","","","","","",""
"explore-choice","4","26477","0.0-4.0","p454325","A1DZMZTXWOM9MR","3WRBLBQ2GSENM5LEFQY1C5PG0GV0GC","33IZTU6J8371WKYA34MQZHQJH92XS5","emotion","match","uniform","","","","","","","3313.9000000003725","24044.299999999814","27358.200000000186","[""stimuli/sheep.jpg"",""stimuli/hammer.jpg"",""stimuli/basketball.jpg"",""stimuli/horse.jpg""]","stimuli/sheep.jpg","stimuli/hammer.jpg","stimuli/basketball.jpg","stimuli/horse.jpg","pos4","stimuli/horse.jpg","","","3","64","64","64","stimuli/stars_8.png","65","","","","","","",""
"explore-choice","5","29506","0.0-5.0","p454325","A1DZMZTXWOM9MR","3WRBLBQ2GSENM5LEFQY1C5PG0GV0GC","33IZTU6J8371WKYA34MQZHQJH92XS5","emotion","match","uniform","","","","","","","2526.5","27861.599999999627","30388.099999999627","[""stimuli/hammer.jpg"",""stimuli/basketball.jpg"",""stimuli/horse.jpg"",""stimuli/sheep.jpg""]","stimuli/hammer.jpg","stimuli/basketball.jpg","stimuli/horse.jpg","stimuli/sheep.jpg","pos1","stimuli/hammer.jpg","","","0","8","8","8","stimuli/stars_2.png","9","","","","","","",""
"instructions","6","123283","0.0-6.0","p454325","A1DZMZTXWOM9MR","3WRBLBQ2GSENM5LEFQY1C5PG0GV0GC","33IZTU6J8371WKYA34MQZHQJH92XS5","emotion","match","uniform","","","","","","[{""page_index"":0,""viewing_time"":93774.90000000037}]","93775.10000000056","","","","","","","","","","","","","","","","","","","","","","","",""
"explore-choice","7","125044","0.0-7.0","p454325","A1DZMZTXWOM9MR","3WRBLBQ2GSENM5LEFQY1C5PG0GV0GC","33IZTU6J8371WKYA34MQZHQJH92XS5","emotion","match","uniform","","","","","","","1258.9000000003725","124666.59999999963","125925.5","[""stimuli/AF02_SC.jpg"",""stimuli/HM07_CC.jpg"",""stimuli/BF06_SUR.jpg"",""stimuli/BM04_HO.jpg""]","stimuli/AF02_SC.jpg","stimuli/HM07_CC.jpg","stimuli/BF06_SUR.jpg","stimuli/BM04_HO.jpg","pos1","stimuli/AF02_SC.jpg","SC","AF02","0","1.5","3","2","stimuli/stars_3.png","2.5","[""SC"",""CC"",""SUR"",""HO""]","[""AF02"",""HM07"",""BF06"",""BM04""]","[3,5,2,8]","[2,6,4,8]","","",""
"show-reward","8","127047","0.0-8.0","p454325","A1DZMZTXWOM9MR","3WRBLBQ2GSENM5LEFQY1C5PG0GV0GC","33IZTU6J8371WKYA34MQZHQJH92XS5","emotion","match","uniform","","","","","","","","126427.5","128429.29999999981","","","","","","","","","","","","3","","stimuli/stars_3.png","2.5","","","","","stimuli/AF02_SC.jpg","",""
"explore-choice","9","128921","0.0-9.0","p454325","A1DZMZTXWOM9MR","3WRBLBQ2GSENM5LEFQY1C5PG0GV0GC","33IZTU6J8371WKYA34MQZHQJH92XS5","emotion","match","uniform","","","","","","","1372.699999999255","128430.20000000019","129802.89999999944","[""stimuli/BF06_HO.jpg"",""stimuli/AF02_SC.jpg"",""stimuli/HM07_SUR.jpg"",""stimuli/BM04_CC.jpg""]","stimuli/BF06_HO.jpg","stimuli/AF02_SC.jpg","stimuli/HM07_SUR.jpg","stimuli/BM04_CC.jpg","pos1","stimuli/BF06_HO.jpg","HO","BF06","0","4","8","8","stimuli/stars_8.png","6.5","[""HO"",""SC"",""SUR"",""CC""]","[""BF06"",""AF02"",""HM07"",""BM04""]","[8,4,4,5]","[8,2,4,6]","","",""
"show-reward","10","130922","0.0-10.0","p454325","A1DZMZTXWOM9MR","3WRBLBQ2GSENM5LEFQY1C5PG0GV0GC","33IZTU6J8371WKYA34MQZHQJH92XS5","emotion","match","uniform","","","","","","","","130303.59999999963","132304.59999999963","","","","","","","","","","","","8","","stimuli/stars_8.png","6.5","","","","","stimuli/BF06_HO.jpg","",""
"explore-choice","11","133001","0.0-11.0","p454325","A1DZMZTXWOM9MR","3WRBLBQ2GSENM5LEFQY1C5PG0GV0GC","33IZTU6J8371WKYA34MQZHQJH92XS5","emotion","match","uniform","","","","","","","1577.6000000005588","132304.89999999944","133882.5","[""stimuli/BF06_CC.jpg"",""stimuli/BM04_SUR.jpg"",""stimuli/HM07_SC.jpg"",""stimuli/AF02_HO.jpg""]","stimuli/BF06_CC.jpg","stimuli/BM04_SUR.jpg","stimuli/HM07_SC.jpg","stimuli/AF02_HO.jpg","pos3","stimuli/HM07_SC.jpg","SC","HM07","2","0","0","2","stimuli/stars_0.png","6.5","[""CC"",""SUR"",""SC"",""HO""]","[""BF06"",""BM04"",""HM07"",""AF02""]","[4,5,0,10]","[6,4,2,8]","","",""
"show-reward","12","135008","0.0-12.0","p454325","A1DZMZTXWOM9MR","3WRBLBQ2GSENM5LEFQY1C5PG0GV0GC","33IZTU6J8371WKYA34MQZHQJH92XS5","emotion","match","uniform","","","","","","","","134385","136389.89999999944","","","","","","","","","","","","0","","stimuli/stars_0.png","6.5","","","","","stimuli/HM07_SC.jpg","",""
"explore-choice","13","137658","0.0-13.0","p454325","A1DZMZTXWOM9MR","3WRBLBQ2GSENM5LEFQY1C5PG0GV0GC","33IZTU6J8371WKYA34MQZHQJH92XS5","emotion","match","uniform","","","","","","","2148.800000000745","136390.89999999944","138539.7000000002","[""stimuli/BF06_SUR.jpg"",""stimuli/AF02_SC.jpg"",""stimuli/BM04_CC.jpg"",""stimuli/HM07_HO.jpg""]","stimuli/BF06_SUR.jpg","stimuli/AF02_SC.jpg","stimuli/BM04_CC.jpg","stimuli/HM07_HO.jpg","pos4","stimuli/HM07_HO.jpg","HO","HM07","3","3","6","8","stimuli/stars_6.png","9.5","[""SUR"",""SC"",""CC"",""HO""]","[""BF06"",""AF02"",""BM04"",""HM07""]","[4,1,6,6]","[4,2,6,8]","","",""
"show-reward","14","139660","0.0-14.0","p454325","A1DZMZTXWOM9MR","3WRBLBQ2GSENM5LEFQY1C5PG0GV0GC","33IZTU6J8371WKYA34MQZHQJH92XS5","emotion","match","uniform","","","","","","","","139040.89999999944","141042.2000000002","","","","","","","","","","","","6","","stimuli/stars_6.png","9.5","","","","","stimuli/HM07_HO.jpg","",""
"explore-choice","15","141716","0.0-15.0","p454325","A1DZMZTXWOM9MR","3WRBLBQ2GSENM5LEFQY1C5PG0GV0GC","33IZTU6J8371WKYA34MQZHQJH92XS5","emotion","match","uniform","","","","","","","1554.5","141042.89999999944","142597.39999999944","[""stimuli/BM04_HO.jpg"",""stimuli/AF02_CC.jpg"",""stimuli/HM07_SUR.jpg"",""stimuli/BF06_SC.jpg""]","stimuli/BM04_HO.jpg","stimuli/AF02_CC.jpg","stimuli/HM07_SUR.jpg","stimuli/BF06_SC.jpg","pos4","stimuli/BF06_SC.jpg","SC","BF06","3","1.5","3","2","stimuli/stars_3.png","11","[""HO"",""CC"",""SUR"",""SC""]","[""BM04"",""AF02"",""HM07"",""BF06""]","[9,5,2,3]","[8,6,4,2]","","",""
"show-reward","16","143725","0.0-16.0","p454325","A1DZMZTXWOM9MR","3WRBLBQ2GSENM5LEFQY1C5PG0GV0GC","33IZTU6J8371WKYA34MQZHQJH92XS5","emotion","match","uniform","","","","","","","","143099.89999999944","145107.39999999944","","","","","","","","","","","","3","","stimuli/stars_3.png","11","","","","","stimuli/BF06_SC.jpg","",""
"explore-choice","17","145848","0.0-17.0","p454325","A1DZMZTXWOM9MR","3WRBLBQ2GSENM5LEFQY1C5PG0GV0GC","33IZTU6J8371WKYA34MQZHQJH92XS5","emotion","match","uniform","","","","","","","1622","145108","146730","[""stimuli/AF02_CC.jpg"",""stimuli/BM04_HO.jpg"",""stimuli/BF06_SUR.jpg"",""stimuli/HM07_SC.jpg""]","stimuli/AF02_CC.jpg","stimuli/BM04_HO.jpg","stimuli/BF06_SUR.jpg","stimuli/HM07_SC.jpg","pos1","stimuli/AF02_CC.jpg","CC","AF02","0","3.5","7","6","stimuli/stars_7.png","14.5","[""CC"",""HO"",""SUR"",""SC""]","[""AF02"",""BM04"",""BF06"",""HM07""]","[7,8,6,2]","[6,8,4,2]","","",""
"show-reward","18","147854","0.0-18.0","p454325","A1DZMZTXWOM9MR","3WRBLBQ2GSENM5LEFQY1C5PG0GV0GC","33IZTU6J8371WKYA34MQZHQJH92XS5","emotion","match","uniform","","","","","","","","147230.59999999963","149235.5","","","","","","","","","","","","7","","stimuli/stars_7.png","14.5","","","","","stimuli/AF02_CC.jpg","",""
"explore-choice","19","149433","0.0-19.0","p454325","A1DZMZTXWOM9MR","3WRBLBQ2GSENM5LEFQY1C5PG0GV0GC","33IZTU6J8371WKYA34MQZHQJH92XS5","emotion","match","uniform","","","","","","","1077.7999999998137","149237.09999999963","150314.89999999944","[""stimuli/HM07_CC.jpg"",""stimuli/AF02_HO.jpg"",""stimuli/BM04_SC.jpg"",""stimuli/BF06_SUR.jpg""]","stimuli/HM07_CC.jpg","stimuli/AF02_HO.jpg","stimuli/BM04_SC.jpg","stimuli/BF06_SUR.jpg","pos2","stimuli/AF02_HO.jpg","HO","AF02","1","3","6","8","stimuli/stars_6.png","17.5","[""CC"",""HO"",""SC"",""SUR""]","[""HM07"",""AF02"",""BM04"",""BF06""]","[6,6,2,2]","[6,8,2,4]","","",""
"show-reward","20","151436","0.0-20.0","p454325","A1DZMZTXWOM9MR","3WRBLBQ2GSENM5LEFQY1C5PG0GV0GC","33IZTU6J8371WKYA34MQZHQJH92XS5","emotion","match","uniform","","","","","","","","150816.09999999963","152817.89999999944","","","","","","","","","","","","6","","stimuli/stars_6.png","17.5","","","","","stimuli/AF02_HO.jpg","",""
"explore-choice","21","153446","0.0-21.0","p454325","A1DZMZTXWOM9MR","3WRBLBQ2GSENM5LEFQY1C5PG0GV0GC","33IZTU6J8371WKYA34MQZHQJH92XS5","emotion","match","uniform","","","","","","","1508.800000000745","152818.39999999944","154327.2000000002","[""stimuli/BF06_CC.jpg"",""stimuli/AF02_SC.jpg"",""stimuli/HM07_SUR.jpg"",""stimuli/BM04_HO.jpg""]","stimuli/BF06_CC.jpg","stimuli/AF02_SC.jpg","stimuli/HM07_SUR.jpg","stimuli/BM04_HO.jpg","pos3","stimuli/HM07_SUR.jpg","SUR","HM07","2","2","4","4","stimuli/stars_4.png","19.5","[""CC"",""SC"",""SUR"",""HO""]","[""BF06"",""AF02"",""HM07"",""BM04""]","[7,0,4,7]","[6,2,4,8]","","",""
"show-reward","22","155448","0.0-22.0","p454325","A1DZMZTXWOM9MR","3WRBLBQ2GSENM5LEFQY1C5PG0GV0GC","33IZTU6J8371WKYA34MQZHQJH92XS5","emotion","match","uniform","","","","","","","","154828.39999999944","156830.5","","","","","","","","","","","","4","","stimuli/stars_4.png","19.5","","","","","stimuli/HM07_SUR.jpg","",""
