"trial_type","trial_index","time_elapsed","internal_node_id","subject","workerId","hitId","assignmentId","structure_condition","match_condition","noise_type","success","timeout","failed_images","failed_audio","failed_video","view_history","rt","start_time","end_time","stimuli","image1","image2","image3","image4","choiceLocation","choiceImage","choiceEmotion","choiceModel","choice_index","reward_score","reward","reward_score_unadjusted","reward_image","score_after_trial","emotions","models","rewards","rewards_unadjusted","stimulus","response","question_order"
"pavlovia","0","82","0.0-0.0","p96379","A279YSE7NB16M0","3OWZNK3RYMVDNXPNEIRWZ8JM6MU2UY","3H7XDTSHKEXJHFKTYZWN8KT9KXCWG3","model","match","uniform","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"preload","1","3401","0.0-1.0","p96379","A279YSE7NB16M0","3OWZNK3RYMVDNXPNEIRWZ8JM6MU2UY","3H7XDTSHKEXJHFKTYZWN8KT9KXCWG3","model","match","uniform","true","false","[]","[]","[]","","","","","","","","","","","","","","","","","","","","","","","","","",""
"fullscreen","2","10318","0.0-2.0","p96379","A279YSE7NB16M0","3OWZNK3RYMVDNXPNEIRWZ8JM6MU2UY","3H7XDTSHKEXJHFKTYZWN8KT9KXCWG3","model","match","uniform","true","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"instructions","3","21754","0.0-3.0","p96379","A279YSE7NB16M0","3OWZNK3RYMVDNXPNEIRWZ8JM6MU2UY","3H7XDTSHKEXJHFKTYZWN8KT9KXCWG3","model","match","uniform","","","","","","[{""page_index"":0,""viewing_time"":11435}]","11436","","","","","","","","","","","","","","","","","","","","","","","",""
"explore-choice","4","24900","0.0-4.0","p96379","A279YSE7NB16M0","3OWZNK3RYMVDNXPNEIRWZ8JM6MU2UY","3H7XDTSHKEXJHFKTYZWN8KT9KXCWG3","model","match","uniform","","","","","","","2634","23703","26337","[""stimuli/sheep.jpg"",""stimuli/hammer.jpg"",""stimuli/basketball.jpg"",""stimuli/horse.jpg""]","stimuli/sheep.jpg","stimuli/hammer.jpg","stimuli/basketball.jpg","stimuli/horse.jpg","pos4","stimuli/horse.jpg","","","3","64","64","64","stimuli/stars_8.png","65","","","","","","",""
"explore-choice","5","27573","0.0-5.0","p96379","A279YSE7NB16M0","3OWZNK3RYMVDNXPNEIRWZ8JM6MU2UY","3H7XDTSHKEXJHFKTYZWN8KT9KXCWG3","model","match","uniform","","","","","","","2168","26849","29017","[""stimuli/hammer.jpg"",""stimuli/basketball.jpg"",""stimuli/horse.jpg"",""stimuli/sheep.jpg""]","stimuli/hammer.jpg","stimuli/basketball.jpg","stimuli/horse.jpg","stimuli/sheep.jpg","pos1","stimuli/hammer.jpg","","","0","8","8","8","stimuli/stars_2.png","9","","","","","","",""
"instructions","6","60143","0.0-6.0","p96379","A279YSE7NB16M0","3OWZNK3RYMVDNXPNEIRWZ8JM6MU2UY","3H7XDTSHKEXJHFKTYZWN8KT9KXCWG3","model","match","uniform","","","","","","[{""page_index"":0,""viewing_time"":32570}]","32570","","","","","","","","","","","","","","","","","","","","","","","",""
"explore-choice","7","65973","0.0-7.0","p96379","A279YSE7NB16M0","3OWZNK3RYMVDNXPNEIRWZ8JM6MU2UY","3H7XDTSHKEXJHFKTYZWN8KT9KXCWG3","model","match","uniform","","","","","","","5323","62093","67416","[""stimuli/AM09_DO.jpg"",""stimuli/AF09_CC.jpg"",""stimuli/WM13_SUR.jpg"",""stimuli/WM07_AO.jpg""]","stimuli/AM09_DO.jpg","stimuli/AF09_CC.jpg","stimuli/WM13_SUR.jpg","stimuli/WM07_AO.jpg","pos2","stimuli/AF09_CC.jpg","CC","AF09","1","3.5","7","8","stimuli/stars_7.png","4.5","[""DO"",""CC"",""SUR"",""AO""]","[""AM09"",""AF09"",""WM13"",""WM07""]","[6,7,3,3]","[6,8,4,2]","","",""
"show-reward","8","67979","0.0-8.0","p96379","A279YSE7NB16M0","3OWZNK3RYMVDNXPNEIRWZ8JM6MU2UY","3H7XDTSHKEXJHFKTYZWN8KT9KXCWG3","model","match","uniform","","","","","","","","67922","69927","","","","","","","","","","","","7","","stimuli/stars_7.png","4.5","","","","","stimuli/AF09_CC.jpg","",""
"explore-choice","9","70629","0.0-9.0","p96379","A279YSE7NB16M0","3OWZNK3RYMVDNXPNEIRWZ8JM6MU2UY","3H7XDTSHKEXJHFKTYZWN8KT9KXCWG3","model","match","uniform","","","","","","","2136","69927","72063","[""stimuli/AF09_DO.jpg"",""stimuli/WM07_CC.jpg"",""stimuli/WM13_SUR.jpg"",""stimuli/AM09_AO.jpg""]","stimuli/AF09_DO.jpg","stimuli/WM07_CC.jpg","stimuli/WM13_SUR.jpg","stimuli/AM09_AO.jpg","pos1","stimuli/AF09_DO.jpg","DO","AF09","0","5","10","8","stimuli/stars_10.png","9.5","[""DO"",""CC"",""SUR"",""AO""]","[""AF09"",""WM07"",""WM13"",""AM09""]","[10,4,5,5]","[8,2,4,6]","","",""
