"trial_type","trial_index","time_elapsed","internal_node_id","subject","workerId","hitId","assignmentId","structure_condition","match_condition","noise_type","success","timeout","failed_images","failed_audio","failed_video","view_history","rt","start_time","end_time","stimuli","image1","image2","image3","image4","choiceLocation","choiceImage","choiceEmotion","choiceModel","choice_index","reward_score","reward","reward_score_unadjusted","reward_image","score_after_trial","emotions","models","rewards","rewards_unadjusted","stimulus","response","question_order"
"pavlovia","0","20","0.0-0.0","p898823","ASCS0QEE54PUI","3RZS0FBRWLGDTA9TUPH81F59AWHPC0","3PWWM24LHU4ICKG41HVSS0WMS7Z82C","emotion","mismatch","uniform","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"preload","1","44584","0.0-1.0","p898823","ASCS0QEE54PUI","3RZS0FBRWLGDTA9TUPH81F59AWHPC0","3PWWM24LHU4ICKG41HVSS0WMS7Z82C","emotion","mismatch","uniform","true","false","[]","[]","[]","","","","","","","","","","","","","","","","","","","","","","","","","",""
"fullscreen","2","604324","0.0-2.0","p898823","ASCS0QEE54PUI","3RZS0FBRWLGDTA9TUPH81F59AWHPC0","3PWWM24LHU4ICKG41HVSS0WMS7Z82C","emotion","mismatch","uniform","true","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"instructions","3","635156","0.0-3.0","p898823","ASCS0QEE54PUI","3RZS0FBRWLGDTA9TUPH81F59AWHPC0","3PWWM24LHU4ICKG41HVSS0WMS7Z82C","emotion","mismatch","uniform","","","","","","[{""page_index"":0,""viewing_time"":30827}]","30828","","","","","","","","","","","","","","","","","","","","","","","",""
"explore-choice","4","638475","0.0-4.0","p898823","ASCS0QEE54PUI","3RZS0FBRWLGDTA9TUPH81F59AWHPC0","3PWWM24LHU4ICKG41HVSS0WMS7Z82C","emotion","mismatch","uniform","","","","","","","2808","639813","642621","[""stimuli/sheep.jpg"",""stimuli/hammer.jpg"",""stimuli/basketball.jpg"",""stimuli/horse.jpg""]","stimuli/sheep.jpg","stimuli/hammer.jpg","stimuli/basketball.jpg","stimuli/horse.jpg","pos4","stimuli/horse.jpg","","","3","64","64","64","stimuli/stars_8.png","65","","","","","","",""
"explore-choice","5","646754","0.0-5.0","p898823","ASCS0QEE54PUI","3RZS0FBRWLGDTA9TUPH81F59AWHPC0","3PWWM24LHU4ICKG41HVSS0WMS7Z82C","emotion","mismatch","uniform","","","","","","","7766","643132","650898","[""stimuli/hammer.jpg"",""stimuli/basketball.jpg"",""stimuli/horse.jpg"",""stimuli/sheep.jpg""]","stimuli/hammer.jpg","stimuli/basketball.jpg","stimuli/horse.jpg","stimuli/sheep.jpg","pos1","stimuli/hammer.jpg","","","0","8","8","8","stimuli/stars_2.png","9","","","","","","",""
"instructions","6","702353","0.0-6.0","p898823","ASCS0QEE54PUI","3RZS0FBRWLGDTA9TUPH81F59AWHPC0","3PWWM24LHU4ICKG41HVSS0WMS7Z82C","emotion","mismatch","uniform","","","","","","[{""page_index"":0,""viewing_time"":55599}]","55599","","","","","","","","","","","","","","","","","","","","","","","",""
"explore-choice","7","704054","0.0-7.0","p898823","ASCS0QEE54PUI","3RZS0FBRWLGDTA9TUPH81F59AWHPC0","3PWWM24LHU4ICKG41HVSS0WMS7Z82C","emotion","mismatch","uniform","","","","","","","1187","707011","708198","[""stimuli/AF11_AO.jpg"",""stimuli/AF10_SUR.jpg"",""stimuli/BF08_FO.jpg"",""stimuli/HM02_HO.jpg""]","stimuli/AF11_AO.jpg","stimuli/AF10_SUR.jpg","stimuli/BF08_FO.jpg","stimuli/HM02_HO.jpg","pos1","stimuli/AF11_AO.jpg","AO","AF11","0","3","6","4","stimuli/stars_6.png","4","[""AO"",""SUR"",""FO"",""HO""]","[""AF11"",""AF10"",""BF08"",""HM02""]","[6,4,4,6]","[4,2,6,8]","","",""
"show-reward","8","706118","0.0-8.0","p898823","ASCS0QEE54PUI","3RZS0FBRWLGDTA9TUPH81F59AWHPC0","3PWWM24LHU4ICKG41HVSS0WMS7Z82C","emotion","mismatch","uniform","","","","","","","","708713","710773","","","","","","","","","","","","6","","stimuli/stars_6.png","4","","","","","stimuli/AF11_AO.jpg","",""
"explore-choice","9","707982","0.0-9.0","p898823","ASCS0QEE54PUI","3RZS0FBRWLGDTA9TUPH81F59AWHPC0","3PWWM24LHU4ICKG41HVSS0WMS7Z82C","emotion","mismatch","uniform","","","","","","","1346","710775","712121","[""stimuli/HM02_AO.jpg"",""stimuli/BF08_SUR.jpg"",""stimuli/AF10_HO.jpg"",""stimuli/AF11_FO.jpg""]","stimuli/HM02_AO.jpg","stimuli/BF08_SUR.jpg","stimuli/AF10_HO.jpg","stimuli/AF11_FO.jpg","pos2","stimuli/BF08_SUR.jpg","SUR","BF08","1","2","4","2","stimuli/stars_4.png","6","[""AO"",""SUR"",""HO"",""FO""]","[""HM02"",""BF08"",""AF10"",""AF11""]","[6,4,9,8]","[4,2,8,6]","","",""
