"trial_type","trial_index","time_elapsed","internal_node_id","subject","workerId","hitId","assignmentId","structure_condition","match_condition","noise_type","success","timeout","failed_images","failed_audio","failed_video","view_history","rt","start_time","end_time","stimuli","image1","image2","image3","image4","choiceLocation","choiceImage","choiceEmotion","choiceModel","choice_index","reward_score","reward","reward_score_unadjusted","reward_image","score_after_trial","emotions","models","rewards","rewards_unadjusted","stimulus","response","question_order"
"pavlovia","0","30","0.0-0.0","p777668","A1DC5O5XEIMM1M","3WRBLBQ2GSENM5LEFQY1C5PG0GV0GC","3U4J9857OGH80JBHA5WXFT3VBS2B7O","model","mismatch","uniform","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"preload","1","33170","0.0-1.0","p777668","A1DC5O5XEIMM1M","3WRBLBQ2GSENM5LEFQY1C5PG0GV0GC","3U4J9857OGH80JBHA5WXFT3VBS2B7O","model","mismatch","uniform","true","false","[]","[]","[]","","","","","","","","","","","","","","","","","","","","","","","","","",""
"fullscreen","2","37681","0.0-2.0","p777668","A1DC5O5XEIMM1M","3WRBLBQ2GSENM5LEFQY1C5PG0GV0GC","3U4J9857OGH80JBHA5WXFT3VBS2B7O","model","mismatch","uniform","true","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"instructions","3","42681","0.0-3.0","p777668","A1DC5O5XEIMM1M","3WRBLBQ2GSENM5LEFQY1C5PG0GV0GC","3U4J9857OGH80JBHA5WXFT3VBS2B7O","model","mismatch","uniform","","","","","","[{""page_index"":0,""viewing_time"":4996}]","4997.89999961853","","","","","","","","","","","","","","","","","","","","","","","",""
"explore-choice","4","46479","0.0-4.0","p777668","A1DC5O5XEIMM1M","3WRBLBQ2GSENM5LEFQY1C5PG0GV0GC","3U4J9857OGH80JBHA5WXFT3VBS2B7O","model","mismatch","uniform","","","","","","","3293.6000003814697","48505.5","51799.10000038147","[""stimuli/sheep.jpg"",""stimuli/hammer.jpg"",""stimuli/basketball.jpg"",""stimuli/horse.jpg""]","stimuli/sheep.jpg","stimuli/hammer.jpg","stimuli/basketball.jpg","stimuli/horse.jpg","pos4","stimuli/horse.jpg","","","3","64","64","64","stimuli/stars_8.png","65","","","","","","",""
"explore-choice","5","49778","0.0-5.0","p777668","A1DC5O5XEIMM1M","3WRBLBQ2GSENM5LEFQY1C5PG0GV0GC","3U4J9857OGH80JBHA5WXFT3VBS2B7O","model","mismatch","uniform","","","","","","","2787.699999809265","52302.5","55090.199999809265","[""stimuli/hammer.jpg"",""stimuli/basketball.jpg"",""stimuli/horse.jpg"",""stimuli/sheep.jpg""]","stimuli/hammer.jpg","stimuli/basketball.jpg","stimuli/horse.jpg","stimuli/sheep.jpg","pos1","stimuli/hammer.jpg","","","0","8","8","8","stimuli/stars_2.png","9","","","","","","",""
"instructions","6","52591","0.0-6.0","p777668","A1DC5O5XEIMM1M","3WRBLBQ2GSENM5LEFQY1C5PG0GV0GC","3U4J9857OGH80JBHA5WXFT3VBS2B7O","model","mismatch","uniform","","","","","","[{""page_index"":0,""viewing_time"":2811.4000005722046}]","2811.800000190735","","","","","","","","","","","","","","","","","","","","","","","",""
"explore-choice","7","68700","0.0-7.0","p777668","A1DC5O5XEIMM1M","3WRBLBQ2GSENM5LEFQY1C5PG0GV0GC","3U4J9857OGH80JBHA5WXFT3VBS2B7O","model","mismatch","uniform","","","","","","","15533.5","58415.300000190735","73948.80000019073","[""stimuli/AM09_DO.jpg"",""stimuli/BF08_HO.jpg"",""stimuli/AF09_SC.jpg"",""stimuli/BF05_SUR.jpg""]","stimuli/AM09_DO.jpg","stimuli/BF08_HO.jpg","stimuli/AF09_SC.jpg","stimuli/BF05_SUR.jpg","pos2","stimuli/BF08_HO.jpg","HO","BF08","1","4.5","9","8","stimuli/stars_9.png","5.5","[""DO"",""HO"",""SC"",""SUR""]","[""AM09"",""BF08"",""AF09"",""BF05""]","[8,9,1,5]","[6,8,2,4]","","",""
"show-reward","8","70736","0.0-8.0","p777668","A1DC5O5XEIMM1M","3WRBLBQ2GSENM5LEFQY1C5PG0GV0GC","3U4J9857OGH80JBHA5WXFT3VBS2B7O","model","mismatch","uniform","","","","","","","","74528.10000038147","76556.39999961853","","","","","","","","","","","","9","","stimuli/stars_9.png","5.5","","","","","stimuli/BF08_HO.jpg","",""
"explore-choice","9","76213","0.0-9.0","p777668","A1DC5O5XEIMM1M","3WRBLBQ2GSENM5LEFQY1C5PG0GV0GC","3U4J9857OGH80JBHA5WXFT3VBS2B7O","model","mismatch","uniform","","","","","","","4955.900000572205","76559.19999980927","81515.10000038147","[""stimuli/BF08_HO.jpg"",""stimuli/AF09_DO.jpg"",""stimuli/AM09_SUR.jpg"",""stimuli/BF05_SC.jpg""]","stimuli/BF08_HO.jpg","stimuli/AF09_DO.jpg","stimuli/AM09_SUR.jpg","stimuli/BF05_SC.jpg","pos1","stimuli/BF08_HO.jpg","HO","BF08","0","3","6","8","stimuli/stars_6.png","8.5","[""HO"",""DO"",""SUR"",""SC""]","[""BF08"",""AF09"",""AM09"",""BF05""]","[6,4,4,5]","[8,2,6,4]","","",""
