"trial_type","trial_index","time_elapsed","internal_node_id","subject","workerId","hitId","assignmentId","structure_condition","match_condition","noise_type","success","timeout","failed_images","failed_audio","failed_video","view_history","rt","start_time","end_time","stimuli","image1","image2","image3","image4","choiceLocation","choiceImage","choiceEmotion","choiceModel","choice_index","reward_score","reward","reward_score_unadjusted","reward_image","score_after_trial","emotions","models","rewards","rewards_unadjusted","stimulus","response","question_order"
"pavlovia","0","29","0.0-0.0","p355149","A368366DSK3KW6","3WPCIUYH1BELQU8EB2L3QVOOKYBTD4","3TMSXRD2X86MD0UQGGBK1XP3I7K1WX","emotion","match","uniform","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"preload","1","3022","0.0-1.0","p355149","A368366DSK3KW6","3WPCIUYH1BELQU8EB2L3QVOOKYBTD4","3TMSXRD2X86MD0UQGGBK1XP3I7K1WX","emotion","match","uniform","true","false","[]","[]","[]","","","","","","","","","","","","","","","","","","","","","","","","","",""
"fullscreen","2","6768","0.0-2.0","p355149","A368366DSK3KW6","3WPCIUYH1BELQU8EB2L3QVOOKYBTD4","3TMSXRD2X86MD0UQGGBK1XP3I7K1WX","emotion","match","uniform","true","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"instructions","3","13217","0.0-3.0","p355149","A368366DSK3KW6","3WPCIUYH1BELQU8EB2L3QVOOKYBTD4","3TMSXRD2X86MD0UQGGBK1XP3I7K1WX","emotion","match","uniform","","","","","","[{""page_index"":0,""viewing_time"":6446}]","6446","","","","","","","","","","","","","","","","","","","","","","","",""
"explore-choice","4","15807","0.0-4.0","p355149","A368366DSK3KW6","3WPCIUYH1BELQU8EB2L3QVOOKYBTD4","3TMSXRD2X86MD0UQGGBK1XP3I7K1WX","emotion","match","uniform","","","","","","","2069","14851","16920","[""stimuli/sheep.jpg"",""stimuli/hammer.jpg"",""stimuli/basketball.jpg"",""stimuli/horse.jpg""]","stimuli/sheep.jpg","stimuli/hammer.jpg","stimuli/basketball.jpg","stimuli/horse.jpg","pos4","stimuli/horse.jpg","","","3","64","64","64","stimuli/stars_8.png","65","","","","","","",""
"explore-choice","5","17685","0.0-5.0","p355149","A368366DSK3KW6","3WPCIUYH1BELQU8EB2L3QVOOKYBTD4","3TMSXRD2X86MD0UQGGBK1XP3I7K1WX","emotion","match","uniform","","","","","","","1366","17439","18805","[""stimuli/hammer.jpg"",""stimuli/basketball.jpg"",""stimuli/horse.jpg"",""stimuli/sheep.jpg""]","stimuli/hammer.jpg","stimuli/basketball.jpg","stimuli/horse.jpg","stimuli/sheep.jpg","pos1","stimuli/hammer.jpg","","","0","8","8","8","stimuli/stars_2.png","9","","","","","","",""
"instructions","6","38674","0.0-6.0","p355149","A368366DSK3KW6","3WPCIUYH1BELQU8EB2L3QVOOKYBTD4","3TMSXRD2X86MD0UQGGBK1XP3I7K1WX","emotion","match","uniform","","","","","","[{""page_index"":0,""viewing_time"":20986}]","20987","","","","","","","","","","","","","","","","","","","","","","","",""
"explore-choice","7","42318","0.0-7.0","p355149","A368366DSK3KW6","3WPCIUYH1BELQU8EB2L3QVOOKYBTD4","3TMSXRD2X86MD0UQGGBK1XP3I7K1WX","emotion","match","uniform","","","","","","","3133","40306","43439","[""stimuli/HM10_CC.jpg"",""stimuli/WF06_HE.jpg"",""stimuli/WM09_AO.jpg"",""stimuli/AF09_DO.jpg""]","stimuli/HM10_CC.jpg","stimuli/WF06_HE.jpg","stimuli/WM09_AO.jpg","stimuli/AF09_DO.jpg","pos2","stimuli/WF06_HE.jpg","HE","WF06","1","3","6","8","stimuli/stars_6.png","4","[""CC"",""HE"",""AO"",""DO""]","[""HM10"",""WF06"",""WM09"",""AF09""]","[2,6,8,0]","[4,8,6,2]","","",""
"show-reward","8","44340","0.0-8.0","p355149","A368366DSK3KW6","3WPCIUYH1BELQU8EB2L3QVOOKYBTD4","3TMSXRD2X86MD0UQGGBK1XP3I7K1WX","emotion","match","uniform","","","","","","","","43951","45970","","","","","","","","","","","","6","","stimuli/stars_6.png","4","","","","","stimuli/WF06_HE.jpg","",""
"explore-choice","9","47305","0.0-9.0","p355149","A368366DSK3KW6","3WPCIUYH1BELQU8EB2L3QVOOKYBTD4","3TMSXRD2X86MD0UQGGBK1XP3I7K1WX","emotion","match","uniform","","","","","","","2462","45972","48434","[""stimuli/AF09_HE.jpg"",""stimuli/WF06_CC.jpg"",""stimuli/WM09_DO.jpg"",""stimuli/HM10_AO.jpg""]","stimuli/AF09_HE.jpg","stimuli/WF06_CC.jpg","stimuli/WM09_DO.jpg","stimuli/HM10_AO.jpg","pos1","stimuli/AF09_HE.jpg","HE","AF09","0","3.5","7","8","stimuli/stars_7.png","7.5","[""HE"",""CC"",""DO"",""AO""]","[""AF09"",""WF06"",""WM09"",""HM10""]","[7,3,3,6]","[8,4,2,6]","","",""
