"trial_type","trial_index","time_elapsed","internal_node_id","subject","workerId","hitId","assignmentId","structure_condition","match_condition","noise_type","success","timeout","failed_images","failed_audio","failed_video","view_history","rt","start_time","end_time","stimuli","image1","image2","image3","image4","choiceLocation","choiceImage","choiceEmotion","choiceModel","choice_index","reward_score","reward","reward_score_unadjusted","reward_image","score_after_trial","emotions","models","rewards","rewards_unadjusted","stimulus","response","question_order"
"pavlovia","0","8","0.0-0.0","p823268","ARVXIBUCA8WDZ","3UUIU9GZC6BQMHTLWW3KSJ0W7IE5TB","3DEL4X4EL8RYS6AJ2AEFH3EKYUYXYJ","emotion","mismatch","uniform","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"preload","1","2059","0.0-1.0","p823268","ARVXIBUCA8WDZ","3UUIU9GZC6BQMHTLWW3KSJ0W7IE5TB","3DEL4X4EL8RYS6AJ2AEFH3EKYUYXYJ","emotion","mismatch","uniform","true","false","[]","[]","[]","","","","","","","","","","","","","","","","","","","","","","","","","",""
"fullscreen","2","6087","0.0-2.0","p823268","ARVXIBUCA8WDZ","3UUIU9GZC6BQMHTLWW3KSJ0W7IE5TB","3DEL4X4EL8RYS6AJ2AEFH3EKYUYXYJ","emotion","mismatch","uniform","true","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"instructions","3","8489","0.0-3.0","p823268","ARVXIBUCA8WDZ","3UUIU9GZC6BQMHTLWW3KSJ0W7IE5TB","3DEL4X4EL8RYS6AJ2AEFH3EKYUYXYJ","emotion","mismatch","uniform","","","","","","[{""page_index"":0,""viewing_time"":2400.899999856949}]","2401.0999999046326","","","","","","","","","","","","","","","","","","","","","","","",""
"explore-choice","4","10549","0.0-4.0","p823268","ARVXIBUCA8WDZ","3UUIU9GZC6BQMHTLWW3KSJ0W7IE5TB","3DEL4X4EL8RYS6AJ2AEFH3EKYUYXYJ","emotion","mismatch","uniform","","","","","","","1552.5","10002.900000095367","11555.400000095367","[""stimuli/sheep.jpg"",""stimuli/hammer.jpg"",""stimuli/basketball.jpg"",""stimuli/horse.jpg""]","stimuli/sheep.jpg","stimuli/hammer.jpg","stimuli/basketball.jpg","stimuli/horse.jpg","pos4","stimuli/horse.jpg","","","3","64","64","64","stimuli/stars_8.png","65","","","","","","",""
"explore-choice","5","12146","0.0-5.0","p823268","ARVXIBUCA8WDZ","3UUIU9GZC6BQMHTLWW3KSJ0W7IE5TB","3DEL4X4EL8RYS6AJ2AEFH3EKYUYXYJ","emotion","mismatch","uniform","","","","","","","1081.7999999523163","12063.200000047684","13145","[""stimuli/hammer.jpg"",""stimuli/basketball.jpg"",""stimuli/horse.jpg"",""stimuli/sheep.jpg""]","stimuli/hammer.jpg","stimuli/basketball.jpg","stimuli/horse.jpg","stimuli/sheep.jpg","pos1","stimuli/hammer.jpg","","","0","8","8","8","stimuli/stars_2.png","9","","","","","","",""
"instructions","6","19203","0.0-6.0","p823268","ARVXIBUCA8WDZ","3UUIU9GZC6BQMHTLWW3KSJ0W7IE5TB","3DEL4X4EL8RYS6AJ2AEFH3EKYUYXYJ","emotion","mismatch","uniform","","","","","","[{""page_index"":0,""viewing_time"":7056.100000143051}]","7056.299999952316","","","","","","","","","","","","","","","","","","","","","","","",""
"explore-choice","7","20842","0.0-7.0","p823268","ARVXIBUCA8WDZ","3UUIU9GZC6BQMHTLWW3KSJ0W7IE5TB","3DEL4X4EL8RYS6AJ2AEFH3EKYUYXYJ","emotion","mismatch","uniform","","","","","","","1122.2999999523163","20717.10000014305","21839.400000095367","[""stimuli/AF02_SC.jpg"",""stimuli/HF02_HO.jpg"",""stimuli/WM13_DO.jpg"",""stimuli/AM09_HE.jpg""]","stimuli/AF02_SC.jpg","stimuli/HF02_HO.jpg","stimuli/WM13_DO.jpg","stimuli/AM09_HE.jpg","pos1","stimuli/AF02_SC.jpg","SC","AF02","0","2","4","2","stimuli/stars_4.png","3","[""SC"",""HO"",""DO"",""HE""]","[""AF02"",""HF02"",""WM13"",""AM09""]","[4,6,3,9]","[2,6,4,8]","","",""
"show-reward","8","22845","0.0-8.0","p823268","ARVXIBUCA8WDZ","3UUIU9GZC6BQMHTLWW3KSJ0W7IE5TB","3DEL4X4EL8RYS6AJ2AEFH3EKYUYXYJ","emotion","mismatch","uniform","","","","","","","","22356.799999952316","24358.700000047684","","","","","","","","","","","","4","","stimuli/stars_4.png","3","","","","","stimuli/AF02_SC.jpg","",""
"explore-choice","9","24923","0.0-9.0","p823268","ARVXIBUCA8WDZ","3UUIU9GZC6BQMHTLWW3KSJ0W7IE5TB","3DEL4X4EL8RYS6AJ2AEFH3EKYUYXYJ","emotion","mismatch","uniform","","","","","","","1574.6000001430511","24359.799999952316","25934.400000095367","[""stimuli/AM09_HE.jpg"",""stimuli/AF02_HO.jpg"",""stimuli/WM13_SC.jpg"",""stimuli/HF02_DO.jpg""]","stimuli/AM09_HE.jpg","stimuli/AF02_HO.jpg","stimuli/WM13_SC.jpg","stimuli/HF02_DO.jpg","pos2","stimuli/AF02_HO.jpg","HO","AF02","1","3","6","6","stimuli/stars_6.png","6","[""HE"",""HO"",""SC"",""DO""]","[""AM09"",""AF02"",""WM13"",""HF02""]","[9,6,2,2]","[8,6,2,4]","","",""
"show-reward","10","26931","0.0-10.0","p823268","ARVXIBUCA8WDZ","3UUIU9GZC6BQMHTLWW3KSJ0W7IE5TB","3DEL4X4EL8RYS6AJ2AEFH3EKYUYXYJ","emotion","mismatch","uniform","","","","","","","","26436.5","28444.700000047684","","","","","","","","","","","","6","","stimuli/stars_6.png","6","","","","","stimuli/AF02_HO.jpg","",""
"explore-choice","11","28598","0.0-11.0","p823268","ARVXIBUCA8WDZ","3UUIU9GZC6BQMHTLWW3KSJ0W7IE5TB","3DEL4X4EL8RYS6AJ2AEFH3EKYUYXYJ","emotion","mismatch","uniform","","","","","","","1156.5999999046326","28445.400000095367","29602","[""stimuli/WM13_DO.jpg"",""stimuli/AM09_SC.jpg"",""stimuli/AF02_HE.jpg"",""stimuli/HF02_HO.jpg""]","stimuli/WM13_DO.jpg","stimuli/AM09_SC.jpg","stimuli/AF02_HE.jpg","stimuli/HF02_HO.jpg","pos3","stimuli/AF02_HE.jpg","HE","AF02","2","3.5","7","8","stimuli/stars_7.png","9.5","[""DO"",""SC"",""HE"",""HO""]","[""WM13"",""AM09"",""AF02"",""HF02""]","[4,3,7,8]","[4,2,8,6]","","",""
"show-reward","12","30601","0.0-12.0","p823268","ARVXIBUCA8WDZ","3UUIU9GZC6BQMHTLWW3KSJ0W7IE5TB","3DEL4X4EL8RYS6AJ2AEFH3EKYUYXYJ","emotion","mismatch","uniform","","","","","","","","30111.799999952316","32114.299999952316","","","","","","","","","","","","7","","stimuli/stars_7.png","9.5","","","","","stimuli/AF02_HE.jpg","",""
"explore-choice","13","32851","0.0-13.0","p823268","ARVXIBUCA8WDZ","3UUIU9GZC6BQMHTLWW3KSJ0W7IE5TB","3DEL4X4EL8RYS6AJ2AEFH3EKYUYXYJ","emotion","mismatch","uniform","","","","","","","1749.5","32114.900000095367","33864.40000009537","[""stimuli/WM13_HO.jpg"",""stimuli/HF02_SC.jpg"",""stimuli/AF02_HE.jpg"",""stimuli/AM09_DO.jpg""]","stimuli/WM13_HO.jpg","stimuli/HF02_SC.jpg","stimuli/AF02_HE.jpg","stimuli/AM09_DO.jpg","pos3","stimuli/AF02_HE.jpg","HE","AF02","2","4.5","9","8","stimuli/stars_9.png","14","[""HO"",""SC"",""HE"",""DO""]","[""WM13"",""HF02"",""AF02"",""AM09""]","[8,3,9,6]","[6,2,8,4]","","",""
"show-reward","14","34853","0.0-14.0","p823268","ARVXIBUCA8WDZ","3UUIU9GZC6BQMHTLWW3KSJ0W7IE5TB","3DEL4X4EL8RYS6AJ2AEFH3EKYUYXYJ","emotion","mismatch","uniform","","","","","","","","34365.200000047684","36366.60000014305","","","","","","","","","","","","9","","stimuli/stars_9.png","14","","","","","stimuli/AF02_HE.jpg","",""
"explore-choice","15","36415","0.0-15.0","p823268","ARVXIBUCA8WDZ","3UUIU9GZC6BQMHTLWW3KSJ0W7IE5TB","3DEL4X4EL8RYS6AJ2AEFH3EKYUYXYJ","emotion","mismatch","uniform","","","","","","","1057.8000001907349","36367.299999952316","37425.10000014305","[""stimuli/HF02_SC.jpg"",""stimuli/WM13_DO.jpg"",""stimuli/AM09_HO.jpg"",""stimuli/AF02_HE.jpg""]","stimuli/HF02_SC.jpg","stimuli/WM13_DO.jpg","stimuli/AM09_HO.jpg","stimuli/AF02_HE.jpg","pos4","stimuli/AF02_HE.jpg","HE","AF02","3","5","10","8","stimuli/stars_10.png","19","[""SC"",""DO"",""HO"",""HE""]","[""HF02"",""WM13"",""AM09"",""AF02""]","[0,2,4,10]","[2,4,6,8]","","",""
"show-reward","16","38426","0.0-16.0","p823268","ARVXIBUCA8WDZ","3UUIU9GZC6BQMHTLWW3KSJ0W7IE5TB","3DEL4X4EL8RYS6AJ2AEFH3EKYUYXYJ","emotion","mismatch","uniform","","","","","","","","37929.10000014305","39939","","","","","","","","","","","","10","","stimuli/stars_10.png","19","","","","","stimuli/AF02_HE.jpg","",""
"explore-choice","17","39876","0.0-17.0","p823268","ARVXIBUCA8WDZ","3UUIU9GZC6BQMHTLWW3KSJ0W7IE5TB","3DEL4X4EL8RYS6AJ2AEFH3EKYUYXYJ","emotion","mismatch","uniform","","","","","","","949.2000000476837","39939.799999952316","40889","[""stimuli/HF02_DO.jpg"",""stimuli/AM09_SC.jpg"",""stimuli/AF02_HO.jpg"",""stimuli/WM13_HE.jpg""]","stimuli/HF02_DO.jpg","stimuli/AM09_SC.jpg","stimuli/AF02_HO.jpg","stimuli/WM13_HE.jpg","pos3","stimuli/AF02_HO.jpg","HO","AF02","2","3.5","7","6","stimuli/stars_7.png","22.5","[""DO"",""SC"",""HO"",""HE""]","[""HF02"",""AM09"",""AF02"",""WM13""]","[6,0,7,6]","[4,2,6,8]","","",""
"show-reward","18","41879","0.0-18.0","p823268","ARVXIBUCA8WDZ","3UUIU9GZC6BQMHTLWW3KSJ0W7IE5TB","3DEL4X4EL8RYS6AJ2AEFH3EKYUYXYJ","emotion","mismatch","uniform","","","","","","","","41390.60000014305","43392.200000047684","","","","","","","","","","","","7","","stimuli/stars_7.png","22.5","","","","","stimuli/AF02_HO.jpg","",""
"explore-choice","19","43803","0.0-19.0","p823268","ARVXIBUCA8WDZ","3UUIU9GZC6BQMHTLWW3KSJ0W7IE5TB","3DEL4X4EL8RYS6AJ2AEFH3EKYUYXYJ","emotion","mismatch","uniform","","","","","","","1421.8999998569489","43392.90000009537","44814.799999952316","[""stimuli/AF02_HO.jpg"",""stimuli/HF02_SC.jpg"",""stimuli/WM13_DO.jpg"",""stimuli/AM09_HE.jpg""]","stimuli/AF02_HO.jpg","stimuli/HF02_SC.jpg","stimuli/WM13_DO.jpg","stimuli/AM09_HE.jpg","pos4","stimuli/AM09_HE.jpg","HE","AM09","3","5","10","8","stimuli/stars_10.png","27.5","[""HO"",""SC"",""DO"",""HE""]","[""AF02"",""HF02"",""WM13"",""AM09""]","[8,1,2,10]","[6,2,4,8]","","",""
"show-reward","20","45805","0.0-20.0","p823268","ARVXIBUCA8WDZ","3UUIU9GZC6BQMHTLWW3KSJ0W7IE5TB","3DEL4X4EL8RYS6AJ2AEFH3EKYUYXYJ","emotion","mismatch","uniform","","","","","","","","45316.700000047684","47318.10000014305","","","","","","","","","","","","10","","stimuli/stars_10.png","27.5","","","","","stimuli/AM09_HE.jpg","",""
"explore-choice","21","48015","0.0-21.0","p823268","ARVXIBUCA8WDZ","3UUIU9GZC6BQMHTLWW3KSJ0W7IE5TB","3DEL4X4EL8RYS6AJ2AEFH3EKYUYXYJ","emotion","mismatch","uniform","","","","","","","1709.2000000476837","47318.700000047684","49027.90000009537","[""stimuli/HF02_DO.jpg"",""stimuli/AF02_HE.jpg"",""stimuli/AM09_HO.jpg"",""stimuli/WM13_SC.jpg""]","stimuli/HF02_DO.jpg","stimuli/AF02_HE.jpg","stimuli/AM09_HO.jpg","stimuli/WM13_SC.jpg","pos2","stimuli/AF02_HE.jpg","HE","AF02","1","5","10","8","stimuli/stars_10.png","32.5","[""DO"",""HE"",""HO"",""SC""]","[""HF02"",""AF02"",""AM09"",""WM13""]","[5,10,8,4]","[4,8,6,2]","","",""
"show-reward","22","50019","0.0-22.0","p823268","ARVXIBUCA8WDZ","3UUIU9GZC6BQMHTLWW3KSJ0W7IE5TB","3DEL4X4EL8RYS6AJ2AEFH3EKYUYXYJ","emotion","mismatch","uniform","","","","","","","","49529.60000014305","51532.10000014305","","","","","","","","","","","","10","","stimuli/stars_10.png","32.5","","","","","stimuli/AF02_HE.jpg","",""
"explore-choice","23","51908","0.0-23.0","p823268","ARVXIBUCA8WDZ","3UUIU9GZC6BQMHTLWW3KSJ0W7IE5TB","3DEL4X4EL8RYS6AJ2AEFH3EKYUYXYJ","emotion","mismatch","uniform","","","","","","","1387.2000000476837","51532.700000047684","52919.90000009537","[""stimuli/AM09_DO.jpg"",""stimuli/WM13_SC.jpg"",""stimuli/HF02_HO.jpg"",""stimuli/AF02_HE.jpg""]","stimuli/AM09_DO.jpg","stimuli/WM13_SC.jpg","stimuli/HF02_HO.jpg","stimuli/AF02_HE.jpg","pos4","stimuli/AF02_HE.jpg","HE","AF02","3","4","8","8","stimuli/stars_8.png","36.5","[""DO"",""SC"",""HO"",""HE""]","[""AM09"",""WM13"",""HF02"",""AF02""]","[6,2,5,8]","[4,2,6,8]","","",""
"show-reward","24","53912","0.0-24.0","p823268","ARVXIBUCA8WDZ","3UUIU9GZC6BQMHTLWW3KSJ0W7IE5TB","3DEL4X4EL8RYS6AJ2AEFH3EKYUYXYJ","emotion","mismatch","uniform","","","","","","","","53422.60000014305","55425.5","","","","","","","","","","","","8","","stimuli/stars_8.png","36.5","","","","","stimuli/AF02_HE.jpg","",""
"explore-choice","25","56334","0.0-25.0","p823268","ARVXIBUCA8WDZ","3UUIU9GZC6BQMHTLWW3KSJ0W7IE5TB","3DEL4X4EL8RYS6AJ2AEFH3EKYUYXYJ","emotion","mismatch","uniform","","","","","","","1919.8999998569489","55425.90000009537","57345.799999952316","[""stimuli/AM09_HE.jpg"",""stimuli/AF02_DO.jpg"",""stimuli/HF02_HO.jpg"",""stimuli/WM13_SC.jpg""]","stimuli/AM09_HE.jpg","stimuli/AF02_DO.jpg","stimuli/HF02_HO.jpg","stimuli/WM13_SC.jpg","pos1","stimuli/AM09_HE.jpg","HE","AM09","0","3","6","8","stimuli/stars_6.png","39.5","[""HE"",""DO"",""HO"",""SC""]","[""AM09"",""AF02"",""HF02"",""WM13""]","[6,6,4,1]","[8,4,6,2]","","",""
"show-reward","26","58335","0.0-26.0","p823268","ARVXIBUCA8WDZ","3UUIU9GZC6BQMHTLWW3KSJ0W7IE5TB","3DEL4X4EL8RYS6AJ2AEFH3EKYUYXYJ","emotion","mismatch","uniform","","","","","","","","57847.40000009537","59848.5","","","","","","","","","","","","6","","stimuli/stars_6.png","39.5","","","","","stimuli/AM09_HE.jpg","",""
"explore-choice","27","60508","0.0-27.0","p823268","ARVXIBUCA8WDZ","3UUIU9GZC6BQMHTLWW3KSJ0W7IE5TB","3DEL4X4EL8RYS6AJ2AEFH3EKYUYXYJ","emotion","mismatch","uniform","","","","","","","1670.4000000953674","59849.5","61519.90000009537","[""stimuli/AF02_DO.jpg"",""stimuli/WM13_HE.jpg"",""stimuli/AM09_SC.jpg"",""stimuli/HF02_HO.jpg""]","stimuli/AF02_DO.jpg","stimuli/WM13_HE.jpg","stimuli/AM09_SC.jpg","stimuli/HF02_HO.jpg","pos2","stimuli/WM13_HE.jpg","HE","WM13","1","5","10","8","stimuli/stars_10.png","44.5","[""DO"",""HE"",""SC"",""HO""]","[""AF02"",""WM13"",""AM09"",""HF02""]","[5,10,3,8]","[4,8,2,6]","","",""
"show-reward","28","62510","0.0-28.0","p823268","ARVXIBUCA8WDZ","3UUIU9GZC6BQMHTLWW3KSJ0W7IE5TB","3DEL4X4EL8RYS6AJ2AEFH3EKYUYXYJ","emotion","mismatch","uniform","","","","","","","","62021.5","64022.90000009537","","","","","","","","","","","","10","","stimuli/stars_10.png","44.5","","","","","stimuli/WM13_HE.jpg","",""
"explore-choice","29","64564","0.0-29.0","p823268","ARVXIBUCA8WDZ","3UUIU9GZC6BQMHTLWW3KSJ0W7IE5TB","3DEL4X4EL8RYS6AJ2AEFH3EKYUYXYJ","emotion","mismatch","uniform","","","","","","","1552.2999999523163","64023.700000047684","65576","[""stimuli/AM09_HE.jpg"",""stimuli/WM13_HO.jpg"",""stimuli/AF02_DO.jpg"",""stimuli/HF02_SC.jpg""]","stimuli/AM09_HE.jpg","stimuli/WM13_HO.jpg","stimuli/AF02_DO.jpg","stimuli/HF02_SC.jpg","pos2","stimuli/WM13_HO.jpg","HO","WM13","1","4","8","6","stimuli/stars_8.png","48.5","[""HE"",""HO"",""DO"",""SC""]","[""AM09"",""WM13"",""AF02"",""HF02""]","[6,8,5,2]","[8,6,4,2]","","",""
"show-reward","30","66565","0.0-30.0","p823268","ARVXIBUCA8WDZ","3UUIU9GZC6BQMHTLWW3KSJ0W7IE5TB","3DEL4X4EL8RYS6AJ2AEFH3EKYUYXYJ","emotion","mismatch","uniform","","","","","","","","66077.29999995232","68078.70000004768","","","","","","","","","","","","8","","stimuli/stars_8.png","48.5","","","","","stimuli/WM13_HO.jpg","",""
"explore-choice","31","68865","0.0-31.0","p823268","ARVXIBUCA8WDZ","3UUIU9GZC6BQMHTLWW3KSJ0W7IE5TB","3DEL4X4EL8RYS6AJ2AEFH3EKYUYXYJ","emotion","mismatch","uniform","","","","","","","1797.6000001430511","68079.29999995232","69876.90000009537","[""stimuli/AM09_DO.jpg"",""stimuli/HF02_HE.jpg"",""stimuli/AF02_HO.jpg"",""stimuli/WM13_SC.jpg""]","stimuli/AM09_DO.jpg","stimuli/HF02_HE.jpg","stimuli/AF02_HO.jpg","stimuli/WM13_SC.jpg","pos2","stimuli/HF02_HE.jpg","HE","HF02","1","5","10","8","stimuli/stars_10.png","53.5","[""DO"",""HE"",""HO"",""SC""]","[""AM09"",""HF02"",""AF02"",""WM13""]","[3,10,6,1]","[4,8,6,2]","","",""
"show-reward","32","70866","0.0-32.0","p823268","ARVXIBUCA8WDZ","3UUIU9GZC6BQMHTLWW3KSJ0W7IE5TB","3DEL4X4EL8RYS6AJ2AEFH3EKYUYXYJ","emotion","mismatch","uniform","","","","","","","","70378.40000009537","72379.70000004768","","","","","","","","","","","","10","","stimuli/stars_10.png","53.5","","","","","stimuli/HF02_HE.jpg","",""
"explore-choice","33","73173","0.0-33.0","p823268","ARVXIBUCA8WDZ","3UUIU9GZC6BQMHTLWW3KSJ0W7IE5TB","3DEL4X4EL8RYS6AJ2AEFH3EKYUYXYJ","emotion","mismatch","uniform","","","","","","","1804.3999998569489","72380.40000009537","74184.79999995232","[""stimuli/AM09_DO.jpg"",""stimuli/WM13_HE.jpg"",""stimuli/AF02_SC.jpg"",""stimuli/HF02_HO.jpg""]","stimuli/AM09_DO.jpg","stimuli/WM13_HE.jpg","stimuli/AF02_SC.jpg","stimuli/HF02_HO.jpg","pos2","stimuli/WM13_HE.jpg","HE","WM13","1","3","6","8","stimuli/stars_6.png","56.5","[""DO"",""HE"",""SC"",""HO""]","[""AM09"",""WM13"",""AF02"",""HF02""]","[4,6,4,8]","[4,8,2,6]","","",""
"show-reward","34","75174","0.0-34.0","p823268","ARVXIBUCA8WDZ","3UUIU9GZC6BQMHTLWW3KSJ0W7IE5TB","3DEL4X4EL8RYS6AJ2AEFH3EKYUYXYJ","emotion","mismatch","uniform","","","","","","","","74686.20000004768","76687.5","","","","","","","","","","","","6","","stimuli/stars_6.png","56.5","","","","","stimuli/WM13_HE.jpg","",""
"explore-choice","35","77258","0.0-35.0","p823268","ARVXIBUCA8WDZ","3UUIU9GZC6BQMHTLWW3KSJ0W7IE5TB","3DEL4X4EL8RYS6AJ2AEFH3EKYUYXYJ","emotion","mismatch","uniform","","","","","","","1583.0999999046326","76688.10000014305","78271.20000004768","[""stimuli/AF02_HO.jpg"",""stimuli/HF02_SC.jpg"",""stimuli/AM09_DO.jpg"",""stimuli/WM13_HE.jpg""]","stimuli/AF02_HO.jpg","stimuli/HF02_SC.jpg","stimuli/AM09_DO.jpg","stimuli/WM13_HE.jpg","pos4","stimuli/WM13_HE.jpg","HE","WM13","3","4","8","8","stimuli/stars_8.png","60.5","[""HO"",""SC"",""DO"",""HE""]","[""AF02"",""HF02"",""AM09"",""WM13""]","[4,0,6,8]","[6,2,4,8]","","",""
"show-reward","36","79261","0.0-36.0","p823268","ARVXIBUCA8WDZ","3UUIU9GZC6BQMHTLWW3KSJ0W7IE5TB","3DEL4X4EL8RYS6AJ2AEFH3EKYUYXYJ","emotion","mismatch","uniform","","","","","","","","78772.29999995232","80773.79999995232","","","","","","","","","","","","8","","stimuli/stars_8.png","60.5","","","","","stimuli/WM13_HE.jpg","",""
