"trial_type","trial_index","time_elapsed","internal_node_id","subject","workerId","hitId","assignmentId","structure_condition","match_condition","noise_type","success","timeout","failed_images","failed_audio","failed_video","view_history","rt","start_time","end_time","stimuli","image1","image2","image3","image4","choiceLocation","choiceImage","choiceEmotion","choiceModel","choice_index","reward_score","reward","reward_score_unadjusted","reward_image","score_after_trial","emotions","models","rewards","rewards_unadjusted","stimulus","response","question_order"
"pavlovia","0","6","0.0-0.0","p395476","A2PPTQXFVA9H38","3OWZNK3RYMVDNXPNEIRWZ8JM6MU2UY","3BC8WZX3V525Y9CLFGGTKPZZUQYRRF","model","match","uniform","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"preload","1","8088","0.0-1.0","p395476","A2PPTQXFVA9H38","3OWZNK3RYMVDNXPNEIRWZ8JM6MU2UY","3BC8WZX3V525Y9CLFGGTKPZZUQYRRF","model","match","uniform","true","false","[]","[]","[]","","","","","","","","","","","","","","","","","","","","","","","","","",""
"fullscreen","2","13025","0.0-2.0","p395476","A2PPTQXFVA9H38","3OWZNK3RYMVDNXPNEIRWZ8JM6MU2UY","3BC8WZX3V525Y9CLFGGTKPZZUQYRRF","model","match","uniform","true","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"instructions","3","13971","0.0-3.0","p395476","A2PPTQXFVA9H38","3OWZNK3RYMVDNXPNEIRWZ8JM6MU2UY","3BC8WZX3V525Y9CLFGGTKPZZUQYRRF","model","match","uniform","","","","","","[{""page_index"":0,""viewing_time"":944.5}]","944.6999999284744","","","","","","","","","","","","","","","","","","","","","","","",""
"explore-choice","4","16198","0.0-4.0","p395476","A2PPTQXFVA9H38","3OWZNK3RYMVDNXPNEIRWZ8JM6MU2UY","3BC8WZX3V525Y9CLFGGTKPZZUQYRRF","model","match","uniform","","","","","","","1714.6999999284744","15402.700000047684","17117.399999976158","[""stimuli/sheep.jpg"",""stimuli/hammer.jpg"",""stimuli/basketball.jpg"",""stimuli/horse.jpg""]","stimuli/sheep.jpg","stimuli/hammer.jpg","stimuli/basketball.jpg","stimuli/horse.jpg","pos4","stimuli/horse.jpg","","","3","64","64","64","stimuli/stars_8.png","65","","","","","","",""
"explore-choice","5","17523","0.0-5.0","p395476","A2PPTQXFVA9H38","3OWZNK3RYMVDNXPNEIRWZ8JM6MU2UY","3BC8WZX3V525Y9CLFGGTKPZZUQYRRF","model","match","uniform","","","","","","","824.1000000238419","17629.899999976158","18454","[""stimuli/hammer.jpg"",""stimuli/basketball.jpg"",""stimuli/horse.jpg"",""stimuli/sheep.jpg""]","stimuli/hammer.jpg","stimuli/basketball.jpg","stimuli/horse.jpg","stimuli/sheep.jpg","pos1","stimuli/hammer.jpg","","","0","8","8","8","stimuli/stars_2.png","9","","","","","","",""
"instructions","6","25935","0.0-6.0","p395476","A2PPTQXFVA9H38","3OWZNK3RYMVDNXPNEIRWZ8JM6MU2UY","3BC8WZX3V525Y9CLFGGTKPZZUQYRRF","model","match","uniform","","","","","","[{""page_index"":0,""viewing_time"":8410.799999952316}]","8411","","","","","","","","","","","","","","","","","","","","","","","",""
"explore-choice","7","29565","0.0-7.0","p395476","A2PPTQXFVA9H38","3OWZNK3RYMVDNXPNEIRWZ8JM6MU2UY","3BC8WZX3V525Y9CLFGGTKPZZUQYRRF","model","match","uniform","","","","","","","3117","27367.200000047684","30484.200000047684","[""stimuli/HM10_SUR.jpg"",""stimuli/BF05_AO.jpg"",""stimuli/AM09_DO.jpg"",""stimuli/AM05_CC.jpg""]","stimuli/HM10_SUR.jpg","stimuli/BF05_AO.jpg","stimuli/AM09_DO.jpg","stimuli/AM05_CC.jpg","pos3","stimuli/AM09_DO.jpg","DO","AM09","2","2.5","5","6","stimuli/stars_5.png","3.5","[""SUR"",""AO"",""DO"",""CC""]","[""HM10"",""BF05"",""AM09"",""AM05""]","[3,10,5,4]","[4,8,6,2]","","",""
"show-reward","8","31580","0.0-8.0","p395476","A2PPTQXFVA9H38","3OWZNK3RYMVDNXPNEIRWZ8JM6MU2UY","3BC8WZX3V525Y9CLFGGTKPZZUQYRRF","model","match","uniform","","","","","","","","30996.899999976158","33010.60000002384","","","","","","","","","","","","5","","stimuli/stars_5.png","3.5","","","","","stimuli/AM09_DO.jpg","",""
"explore-choice","9","33733","0.0-9.0","p395476","A2PPTQXFVA9H38","3OWZNK3RYMVDNXPNEIRWZ8JM6MU2UY","3BC8WZX3V525Y9CLFGGTKPZZUQYRRF","model","match","uniform","","","","","","","1641.3999999761581","33011.60000002384","34653","[""stimuli/HM10_SUR.jpg"",""stimuli/BF05_CC.jpg"",""stimuli/AM05_AO.jpg"",""stimuli/AM09_DO.jpg""]","stimuli/HM10_SUR.jpg","stimuli/BF05_CC.jpg","stimuli/AM05_AO.jpg","stimuli/AM09_DO.jpg","pos4","stimuli/AM09_DO.jpg","DO","AM09","3","4","8","6","stimuli/stars_8.png","7.5","[""SUR"",""CC"",""AO"",""DO""]","[""HM10"",""BF05"",""AM05"",""AM09""]","[2,7,2,8]","[4,8,2,6]","","",""
