"trial_type","trial_index","time_elapsed","internal_node_id","subject","workerId","hitId","assignmentId","structure_condition","match_condition","noise_type","success","timeout","failed_images","failed_audio","failed_video","view_history","rt","start_time","end_time","stimuli","image1","image2","image3","image4","choiceLocation","choiceImage","choiceEmotion","choiceModel","choice_index","reward_score","reward","reward_score_unadjusted","reward_image","score_after_trial","emotions","models","rewards","rewards_unadjusted","stimulus","response","question_order"
"pavlovia","0","24","0.0-0.0","p316922","AGQ38QZYDWFO8","3FVBZG9CLKK1M1GPZWGJX51HFG80HB","39JEC7537W7TLE4J63V8WRPGFV8VC6","model","mismatch","uniform","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"preload","1","76868","0.0-1.0","p316922","AGQ38QZYDWFO8","3FVBZG9CLKK1M1GPZWGJX51HFG80HB","39JEC7537W7TLE4J63V8WRPGFV8VC6","model","mismatch","uniform","true","false","[]","[]","[]","","","","","","","","","","","","","","","","","","","","","","","","","",""
"fullscreen","2","556099","0.0-2.0","p316922","AGQ38QZYDWFO8","3FVBZG9CLKK1M1GPZWGJX51HFG80HB","39JEC7537W7TLE4J63V8WRPGFV8VC6","model","mismatch","uniform","true","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"instructions","3","558475","0.0-3.0","p316922","AGQ38QZYDWFO8","3FVBZG9CLKK1M1GPZWGJX51HFG80HB","39JEC7537W7TLE4J63V8WRPGFV8VC6","model","mismatch","uniform","","","","","","[{""page_index"":0,""viewing_time"":2354}]","2355","","","","","","","","","","","","","","","","","","","","","","","",""
"explore-choice","4","562288","0.0-4.0","p316922","AGQ38QZYDWFO8","3FVBZG9CLKK1M1GPZWGJX51HFG80HB","39JEC7537W7TLE4J63V8WRPGFV8VC6","model","mismatch","uniform","","","","","","","3299","563405","566704","[""stimuli/sheep.jpg"",""stimuli/hammer.jpg"",""stimuli/basketball.jpg"",""stimuli/horse.jpg""]","stimuli/sheep.jpg","stimuli/hammer.jpg","stimuli/basketball.jpg","stimuli/horse.jpg","pos4","stimuli/horse.jpg","","","3","64","64","64","stimuli/stars_8.png","65","","","","","","",""
"explore-choice","5","564376","0.0-5.0","p316922","AGQ38QZYDWFO8","3FVBZG9CLKK1M1GPZWGJX51HFG80HB","39JEC7537W7TLE4J63V8WRPGFV8VC6","model","mismatch","uniform","","","","","","","1575","567216","568791","[""stimuli/hammer.jpg"",""stimuli/basketball.jpg"",""stimuli/horse.jpg"",""stimuli/sheep.jpg""]","stimuli/hammer.jpg","stimuli/basketball.jpg","stimuli/horse.jpg","stimuli/sheep.jpg","pos1","stimuli/hammer.jpg","","","0","8","8","8","stimuli/stars_2.png","9","","","","","","",""
"instructions","6","583147","0.0-6.0","p316922","AGQ38QZYDWFO8","3FVBZG9CLKK1M1GPZWGJX51HFG80HB","39JEC7537W7TLE4J63V8WRPGFV8VC6","model","mismatch","uniform","","","","","","[{""page_index"":0,""viewing_time"":18768}]","18768","","","","","","","","","","","","","","","","","","","","","","","",""
"explore-choice","7","586519","0.0-7.0","p316922","AGQ38QZYDWFO8","3FVBZG9CLKK1M1GPZWGJX51HFG80HB","39JEC7537W7TLE4J63V8WRPGFV8VC6","model","mismatch","uniform","","","","","","","2852","588082","590934","[""stimuli/WF11_SUR.jpg"",""stimuli/HM10_AO.jpg"",""stimuli/HF09_FO.jpg"",""stimuli/WM13_SC.jpg""]","stimuli/WF11_SUR.jpg","stimuli/HM10_AO.jpg","stimuli/HF09_FO.jpg","stimuli/WM13_SC.jpg","pos1","stimuli/WF11_SUR.jpg","SUR","WF11","0","0.5","1","2","stimuli/stars_1.png","1.5","[""SUR"",""AO"",""FO"",""SC""]","[""WF11"",""HM10"",""HF09"",""WM13""]","[1,6,7,4]","[2,4,8,6]","","",""
"show-reward","8","588551","0.0-8.0","p316922","AGQ38QZYDWFO8","3FVBZG9CLKK1M1GPZWGJX51HFG80HB","39JEC7537W7TLE4J63V8WRPGFV8VC6","model","mismatch","uniform","","","","","","","","591449","593465","","","","","","","","","","","","1","","stimuli/stars_1.png","1.5","","","","","stimuli/WF11_SUR.jpg","",""
"explore-choice","9","590705","0.0-9.0","p316922","AGQ38QZYDWFO8","3FVBZG9CLKK1M1GPZWGJX51HFG80HB","39JEC7537W7TLE4J63V8WRPGFV8VC6","model","mismatch","uniform","","","","","","","1609","593517","595126","[""stimuli/WM13_AO.jpg"",""stimuli/HM10_FO.jpg"",""stimuli/WF11_SC.jpg"",""stimuli/HF09_SUR.jpg""]","stimuli/WM13_AO.jpg","stimuli/HM10_FO.jpg","stimuli/WF11_SC.jpg","stimuli/HF09_SUR.jpg","pos2","stimuli/HM10_FO.jpg","FO","HM10","1","2","4","4","stimuli/stars_4.png","3.5","[""AO"",""FO"",""SC"",""SUR""]","[""WM13"",""HM10"",""WF11"",""HF09""]","[7,4,0,9]","[6,4,2,8]","","",""
