"trial_type","trial_index","time_elapsed","internal_node_id","subject","workerId","hitId","assignmentId","structure_condition","match_condition","noise_type","success","timeout","failed_images","failed_audio","failed_video","view_history","rt","start_time","end_time","stimuli","image1","image2","image3","image4","choiceLocation","choiceImage","choiceEmotion","choiceModel","choice_index","reward_score","reward","reward_score_unadjusted","reward_image","score_after_trial","emotions","models","rewards","rewards_unadjusted","stimulus","response","question_order"
"pavlovia","0","15","0.0-0.0","p918927","A10DTLF1LXFY0V","3087LXLJ6NMH85PJ46SJUKP4Z1V0FD","3N8OEVH1FTWZ4JSPVWILWZPP8GYOOY","model","mismatch","uniform","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"preload","1","45246","0.0-1.0","p918927","A10DTLF1LXFY0V","3087LXLJ6NMH85PJ46SJUKP4Z1V0FD","3N8OEVH1FTWZ4JSPVWILWZPP8GYOOY","model","mismatch","uniform","true","false","[]","[]","[]","","","","","","","","","","","","","","","","","","","","","","","","","",""
"fullscreen","2","51054","0.0-2.0","p918927","A10DTLF1LXFY0V","3087LXLJ6NMH85PJ46SJUKP4Z1V0FD","3N8OEVH1FTWZ4JSPVWILWZPP8GYOOY","model","mismatch","uniform","true","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"instructions","3","60216","0.0-3.0","p918927","A10DTLF1LXFY0V","3087LXLJ6NMH85PJ46SJUKP4Z1V0FD","3N8OEVH1FTWZ4JSPVWILWZPP8GYOOY","model","mismatch","uniform","","","","","","[{""page_index"":0,""viewing_time"":9158.60000038147}]","9160.10000038147","","","","","","","","","","","","","","","","","","","","","","","",""
"explore-choice","4","62905","0.0-4.0","p918927","A10DTLF1LXFY0V","3087LXLJ6NMH85PJ46SJUKP4Z1V0FD","3N8OEVH1FTWZ4JSPVWILWZPP8GYOOY","model","mismatch","uniform","","","","","","","2186","62689.800000190735","64875.800000190735","[""stimuli/sheep.jpg"",""stimuli/hammer.jpg"",""stimuli/basketball.jpg"",""stimuli/horse.jpg""]","stimuli/sheep.jpg","stimuli/hammer.jpg","stimuli/basketball.jpg","stimuli/horse.jpg","pos4","stimuli/horse.jpg","","","3","64","64","64","stimuli/stars_8.png","65","","","","","","",""
"explore-choice","5","64587","0.0-5.0","p918927","A10DTLF1LXFY0V","3087LXLJ6NMH85PJ46SJUKP4Z1V0FD","3N8OEVH1FTWZ4JSPVWILWZPP8GYOOY","model","mismatch","uniform","","","","","","","1180.0999999046326","65378.300000190735","66558.40000009537","[""stimuli/hammer.jpg"",""stimuli/basketball.jpg"",""stimuli/horse.jpg"",""stimuli/sheep.jpg""]","stimuli/hammer.jpg","stimuli/basketball.jpg","stimuli/horse.jpg","stimuli/sheep.jpg","pos1","stimuli/hammer.jpg","","","0","8","8","8","stimuli/stars_2.png","9","","","","","","",""
"instructions","6","91331","0.0-6.0","p918927","A10DTLF1LXFY0V","3087LXLJ6NMH85PJ46SJUKP4Z1V0FD","3N8OEVH1FTWZ4JSPVWILWZPP8GYOOY","model","mismatch","uniform","","","","","","[{""page_index"":0,""viewing_time"":26743}]","26743.5","","","","","","","","","","","","","","","","","","","","","","","",""
"explore-choice","7","96632","0.0-7.0","p918927","A10DTLF1LXFY0V","3087LXLJ6NMH85PJ46SJUKP4Z1V0FD","3N8OEVH1FTWZ4JSPVWILWZPP8GYOOY","model","mismatch","uniform","","","","","","","4784.300000190735","93808","98592.30000019073","[""stimuli/AM09_AO.jpg"",""stimuli/WM07_HE.jpg"",""stimuli/HF09_CC.jpg"",""stimuli/AM06_DO.jpg""]","stimuli/AM09_AO.jpg","stimuli/WM07_HE.jpg","stimuli/HF09_CC.jpg","stimuli/AM06_DO.jpg","pos2","stimuli/WM07_HE.jpg","HE","WM07","1","4.5","9","8","stimuli/stars_9.png","5.5","[""AO"",""HE"",""CC"",""DO""]","[""AM09"",""WM07"",""HF09"",""AM06""]","[2,9,2,6]","[4,8,2,6]","","",""
"show-reward","8","98644","0.0-8.0","p918927","A10DTLF1LXFY0V","3087LXLJ6NMH85PJ46SJUKP4Z1V0FD","3N8OEVH1FTWZ4JSPVWILWZPP8GYOOY","model","mismatch","uniform","","","","","","","","99108.5","101115.09999990463","","","","","","","","","","","","9","","stimuli/stars_9.png","5.5","","","","","stimuli/WM07_HE.jpg","",""
"explore-choice","9","103091","0.0-9.0","p918927","A10DTLF1LXFY0V","3087LXLJ6NMH85PJ46SJUKP4Z1V0FD","3N8OEVH1FTWZ4JSPVWILWZPP8GYOOY","model","mismatch","uniform","","","","","","","3930.2000002861023","101117.59999990463","105047.80000019073","[""stimuli/AM09_AO.jpg"",""stimuli/WM07_HE.jpg"",""stimuli/AM06_CC.jpg"",""stimuli/HF09_DO.jpg""]","stimuli/AM09_AO.jpg","stimuli/WM07_HE.jpg","stimuli/AM06_CC.jpg","stimuli/HF09_DO.jpg","pos2","stimuli/WM07_HE.jpg","HE","WM07","1","3.5","7","8","stimuli/stars_7.png","9","[""AO"",""HE"",""CC"",""DO""]","[""AM09"",""WM07"",""AM06"",""HF09""]","[5,7,7,4]","[4,8,6,2]","","",""
"show-reward","10","105103","0.0-10.0","p918927","A10DTLF1LXFY0V","3087LXLJ6NMH85PJ46SJUKP4Z1V0FD","3N8OEVH1FTWZ4JSPVWILWZPP8GYOOY","model","mismatch","uniform","","","","","","","","105565.09999990463","107575.30000019073","","","","","","","","","","","","7","","stimuli/stars_7.png","9","","","","","stimuli/WM07_HE.jpg","",""
