"trial_type","trial_index","time_elapsed","internal_node_id","subject","workerId","hitId","assignmentId","structure_condition","match_condition","noise_type","success","timeout","failed_images","failed_audio","failed_video","view_history","rt","start_time","end_time","stimuli","image1","image2","image3","image4","choiceLocation","choiceImage","choiceEmotion","choiceModel","choice_index","reward_score","reward","reward_score_unadjusted","reward_image","score_after_trial","emotions","models","rewards","rewards_unadjusted","stimulus","response","question_order"
"pavlovia","0","26","0.0-0.0","p764002","A267AK93EY4TMC","3P888QFVX40Z2B7BK75OWKP045JQOK","3VE8AYVF8O32DESGPCAZCJQB1A08FQ","model","match","uniform","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"preload","1","59274","0.0-1.0","p764002","A267AK93EY4TMC","3P888QFVX40Z2B7BK75OWKP045JQOK","3VE8AYVF8O32DESGPCAZCJQB1A08FQ","model","match","uniform","true","false","[]","[]","[]","","","","","","","","","","","","","","","","","","","","","","","","","",""
"fullscreen","2","77094","0.0-2.0","p764002","A267AK93EY4TMC","3P888QFVX40Z2B7BK75OWKP045JQOK","3VE8AYVF8O32DESGPCAZCJQB1A08FQ","model","match","uniform","true","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"instructions","3","78156","0.0-3.0","p764002","A267AK93EY4TMC","3P888QFVX40Z2B7BK75OWKP045JQOK","3VE8AYVF8O32DESGPCAZCJQB1A08FQ","model","match","uniform","","","","","","[{""page_index"":0,""viewing_time"":1058.2999999523163}]","1058.8999999761581","","","","","","","","","","","","","","","","","","","","","","","",""
"explore-choice","4","82001","0.0-4.0","p764002","A267AK93EY4TMC","3P888QFVX40Z2B7BK75OWKP045JQOK","3VE8AYVF8O32DESGPCAZCJQB1A08FQ","model","match","uniform","","","","","","","3329.2000000476837","81808.39999997616","85137.60000002384","[""stimuli/sheep.jpg"",""stimuli/hammer.jpg"",""stimuli/basketball.jpg"",""stimuli/horse.jpg""]","stimuli/sheep.jpg","stimuli/hammer.jpg","stimuli/basketball.jpg","stimuli/horse.jpg","pos4","stimuli/horse.jpg","","","3","64","64","64","stimuli/stars_8.png","65","","","","","","",""
"explore-choice","5","84619","0.0-5.0","p764002","A267AK93EY4TMC","3P888QFVX40Z2B7BK75OWKP045JQOK","3VE8AYVF8O32DESGPCAZCJQB1A08FQ","model","match","uniform","","","","","","","2084.300000011921","85674.5","87758.80000001192","[""stimuli/hammer.jpg"",""stimuli/basketball.jpg"",""stimuli/horse.jpg"",""stimuli/sheep.jpg""]","stimuli/hammer.jpg","stimuli/basketball.jpg","stimuli/horse.jpg","stimuli/sheep.jpg","pos1","stimuli/hammer.jpg","","","0","8","8","8","stimuli/stars_2.png","9","","","","","","",""
"instructions","6","87445","0.0-6.0","p764002","A267AK93EY4TMC","3P888QFVX40Z2B7BK75OWKP045JQOK","3VE8AYVF8O32DESGPCAZCJQB1A08FQ","model","match","uniform","","","","","","[{""page_index"":0,""viewing_time"":2823.699999988079}]","2824.2999999523163","","","","","","","","","","","","","","","","","","","","","","","",""
"explore-choice","7","91972","0.0-7.0","p764002","A267AK93EY4TMC","3P888QFVX40Z2B7BK75OWKP045JQOK","3VE8AYVF8O32DESGPCAZCJQB1A08FQ","model","match","uniform","","","","","","","4011.399999976158","91098","95109.39999997616","[""stimuli/BM16_SUR.jpg"",""stimuli/AM03_DO.jpg"",""stimuli/HF04_HO.jpg"",""stimuli/AM09_CC.jpg""]","stimuli/BM16_SUR.jpg","stimuli/AM03_DO.jpg","stimuli/HF04_HO.jpg","stimuli/AM09_CC.jpg","pos3","stimuli/HF04_HO.jpg","HO","HF04","2","2.5","5","4","stimuli/stars_5.png","3.5","[""SUR"",""DO"",""HO"",""CC""]","[""BM16"",""AM03"",""HF04"",""AM09""]","[7,7,5,1]","[8,6,4,2]","","",""
"show-reward","8","94053","0.0-8.0","p764002","A267AK93EY4TMC","3P888QFVX40Z2B7BK75OWKP045JQOK","3VE8AYVF8O32DESGPCAZCJQB1A08FQ","model","match","uniform","","","","","","","","95638.5","97701.19999998808","","","","","","","","","","","","5","","stimuli/stars_5.png","3.5","","","","","stimuli/HF04_HO.jpg","",""
"explore-choice","9","98410","0.0-9.0","p764002","A267AK93EY4TMC","3P888QFVX40Z2B7BK75OWKP045JQOK","3VE8AYVF8O32DESGPCAZCJQB1A08FQ","model","match","uniform","","","","","","","3849.100000023842","97708.69999998808","101557.80000001192","[""stimuli/AM03_DO.jpg"",""stimuli/AM09_HO.jpg"",""stimuli/BM16_CC.jpg"",""stimuli/HF04_SUR.jpg""]","stimuli/AM03_DO.jpg","stimuli/AM09_HO.jpg","stimuli/BM16_CC.jpg","stimuli/HF04_SUR.jpg","pos2","stimuli/AM09_HO.jpg","HO","AM09","1","2","4","2","stimuli/stars_4.png","5.5","[""DO"",""HO"",""CC"",""SUR""]","[""AM03"",""AM09"",""BM16"",""HF04""]","[7,4,10,6]","[6,2,8,4]","","",""
"show-reward","10","100430","0.0-10.0","p764002","A267AK93EY4TMC","3P888QFVX40Z2B7BK75OWKP045JQOK","3VE8AYVF8O32DESGPCAZCJQB1A08FQ","model","match","uniform","","","","","","","","102064.39999997616","104078.69999998808","","","","","","","","","","","","4","","stimuli/stars_4.png","5.5","","","","","stimuli/AM09_HO.jpg","",""
"explore-choice","11","103930","0.0-11.0","p764002","A267AK93EY4TMC","3P888QFVX40Z2B7BK75OWKP045JQOK","3VE8AYVF8O32DESGPCAZCJQB1A08FQ","model","match","uniform","","","","","","","2994.899999976158","104083.30000001192","107078.19999998808","[""stimuli/AM09_HO.jpg"",""stimuli/AM03_SUR.jpg"",""stimuli/BM16_CC.jpg"",""stimuli/HF04_DO.jpg""]","stimuli/AM09_HO.jpg","stimuli/AM03_SUR.jpg","stimuli/BM16_CC.jpg","stimuli/HF04_DO.jpg","pos2","stimuli/AM03_SUR.jpg","SUR","AM03","1","3","6","6","stimuli/stars_6.png","8.5","[""HO"",""SUR"",""CC"",""DO""]","[""AM09"",""AM03"",""BM16"",""HF04""]","[0,6,6,4]","[2,6,8,4]","","",""
"show-reward","12","105947","0.0-12.0","p764002","A267AK93EY4TMC","3P888QFVX40Z2B7BK75OWKP045JQOK","3VE8AYVF8O32DESGPCAZCJQB1A08FQ","model","match","uniform","","","","","","","","107583.60000002384","109596.60000002384","","","","","","","","","","","","6","","stimuli/stars_6.png","8.5","","","","","stimuli/AM03_SUR.jpg","",""
"explore-choice","13","109191","0.0-13.0","p764002","A267AK93EY4TMC","3P888QFVX40Z2B7BK75OWKP045JQOK","3VE8AYVF8O32DESGPCAZCJQB1A08FQ","model","match","uniform","","","","","","","2734.399999976158","109600.80000001192","112335.19999998808","[""stimuli/AM09_CC.jpg"",""stimuli/AM03_DO.jpg"",""stimuli/BM16_HO.jpg"",""stimuli/HF04_SUR.jpg""]","stimuli/AM09_CC.jpg","stimuli/AM03_DO.jpg","stimuli/BM16_HO.jpg","stimuli/HF04_SUR.jpg","pos4","stimuli/HF04_SUR.jpg","SUR","HF04","3","2.5","5","4","stimuli/stars_5.png","11","[""CC"",""DO"",""HO"",""SUR""]","[""AM09"",""AM03"",""BM16"",""HF04""]","[1,8,8,5]","[2,6,8,4]","","",""
"show-reward","14","111203","0.0-14.0","p764002","A267AK93EY4TMC","3P888QFVX40Z2B7BK75OWKP045JQOK","3VE8AYVF8O32DESGPCAZCJQB1A08FQ","model","match","uniform","","","","","","","","112843.10000002384","114852.89999997616","","","","","","","","","","","","5","","stimuli/stars_5.png","11","","","","","stimuli/HF04_SUR.jpg","",""
"explore-choice","15","113922","0.0-15.0","p764002","A267AK93EY4TMC","3P888QFVX40Z2B7BK75OWKP045JQOK","3VE8AYVF8O32DESGPCAZCJQB1A08FQ","model","match","uniform","","","","","","","2214.600000023842","114855.89999997616","117070.5","[""stimuli/HF04_CC.jpg"",""stimuli/AM09_DO.jpg"",""stimuli/AM03_SUR.jpg"",""stimuli/BM16_HO.jpg""]","stimuli/HF04_CC.jpg","stimuli/AM09_DO.jpg","stimuli/AM03_SUR.jpg","stimuli/BM16_HO.jpg","pos3","stimuli/AM03_SUR.jpg","SUR","AM03","2","3.5","7","6","stimuli/stars_7.png","14.5","[""CC"",""DO"",""SUR"",""HO""]","[""HF04"",""AM09"",""AM03"",""BM16""]","[2,3,7,6]","[4,2,6,8]","","",""
