"trial_type","trial_index","time_elapsed","internal_node_id","subject","workerId","hitId","assignmentId","structure_condition","match_condition","noise_type","success","timeout","failed_images","failed_audio","failed_video","view_history","rt","start_time","end_time","stimuli","image1","image2","image3","image4","choiceLocation","choiceImage","choiceEmotion","choiceModel","choice_index","reward_score","reward","reward_score_unadjusted","reward_image","score_after_trial","emotions","models","rewards","rewards_unadjusted","stimulus","response","question_order"
"pavlovia","0","10","0.0-0.0","p400231","A1PHDT66U6IK4Q","3FVBZG9CLKK1M1GPZWGJX51HFG80HB","37ZHEEHM6YS3XO74VCHRXA5JN0P37P","emotion","mismatch","uniform","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"preload","1","44909","0.0-1.0","p400231","A1PHDT66U6IK4Q","3FVBZG9CLKK1M1GPZWGJX51HFG80HB","37ZHEEHM6YS3XO74VCHRXA5JN0P37P","emotion","mismatch","uniform","true","false","[]","[]","[]","","","","","","","","","","","","","","","","","","","","","","","","","",""
"fullscreen","2","65471","0.0-2.0","p400231","A1PHDT66U6IK4Q","3FVBZG9CLKK1M1GPZWGJX51HFG80HB","37ZHEEHM6YS3XO74VCHRXA5JN0P37P","emotion","mismatch","uniform","true","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"instructions","3","90416","0.0-3.0","p400231","A1PHDT66U6IK4Q","3FVBZG9CLKK1M1GPZWGJX51HFG80HB","37ZHEEHM6YS3XO74VCHRXA5JN0P37P","emotion","mismatch","uniform","","","","","","[{""page_index"":0,""viewing_time"":24942.600000023842}]","24943.200000047684","","","","","","","","","","","","","","","","","","","","","","","",""
"explore-choice","4","95692","0.0-4.0","p400231","A1PHDT66U6IK4Q","3FVBZG9CLKK1M1GPZWGJX51HFG80HB","37ZHEEHM6YS3XO74VCHRXA5JN0P37P","emotion","mismatch","uniform","","","","","","","4775","94997.20000004768","99772.20000004768","[""stimuli/sheep.jpg"",""stimuli/hammer.jpg"",""stimuli/basketball.jpg"",""stimuli/horse.jpg""]","stimuli/sheep.jpg","stimuli/hammer.jpg","stimuli/basketball.jpg","stimuli/horse.jpg","pos4","stimuli/horse.jpg","","","3","64","64","64","stimuli/stars_8.png","65","","","","","","",""
"explore-choice","5","98068","0.0-5.0","p400231","A1PHDT66U6IK4Q","3FVBZG9CLKK1M1GPZWGJX51HFG80HB","37ZHEEHM6YS3XO74VCHRXA5JN0P37P","emotion","mismatch","uniform","","","","","","","1862.699999988079","100273.70000004768","102136.40000003576","[""stimuli/hammer.jpg"",""stimuli/basketball.jpg"",""stimuli/horse.jpg"",""stimuli/sheep.jpg""]","stimuli/hammer.jpg","stimuli/basketball.jpg","stimuli/horse.jpg","stimuli/sheep.jpg","pos1","stimuli/hammer.jpg","","","0","8","8","8","stimuli/stars_2.png","9","","","","","","",""
"instructions","6","138365","0.0-6.0","p400231","A1PHDT66U6IK4Q","3FVBZG9CLKK1M1GPZWGJX51HFG80HB","37ZHEEHM6YS3XO74VCHRXA5JN0P37P","emotion","mismatch","uniform","","","","","","[{""page_index"":0,""viewing_time"":40296}]","40296.19999998808","","","","","","","","","","","","","","","","","","","","","","","",""
"explore-choice","7","151140","0.0-7.0","p400231","A1PHDT66U6IK4Q","3FVBZG9CLKK1M1GPZWGJX51HFG80HB","37ZHEEHM6YS3XO74VCHRXA5JN0P37P","emotion","mismatch","uniform","","","","","","","12265.5","142946.70000004768","155212.20000004768","[""stimuli/WM11_SC.jpg"",""stimuli/BM03_FO.jpg"",""stimuli/AF02_AO.jpg"",""stimuli/BF06_CC.jpg""]","stimuli/WM11_SC.jpg","stimuli/BM03_FO.jpg","stimuli/AF02_AO.jpg","stimuli/BF06_CC.jpg","pos4","stimuli/BF06_CC.jpg","CC","BF06","3","1","2","2","stimuli/stars_2.png","2","[""SC"",""FO"",""AO"",""CC""]","[""WM11"",""BM03"",""AF02"",""BF06""]","[5,5,6,2]","[6,4,8,2]","","",""
"show-reward","8","153145","0.0-8.0","p400231","A1PHDT66U6IK4Q","3FVBZG9CLKK1M1GPZWGJX51HFG80HB","37ZHEEHM6YS3XO74VCHRXA5JN0P37P","emotion","mismatch","uniform","","","","","","","","155723.80000001192","157725.80000001192","","","","","","","","","","","","2","","stimuli/stars_2.png","2","","","","","stimuli/BF06_CC.jpg","",""
"explore-choice","9","160316","0.0-9.0","p400231","A1PHDT66U6IK4Q","3FVBZG9CLKK1M1GPZWGJX51HFG80HB","37ZHEEHM6YS3XO74VCHRXA5JN0P37P","emotion","mismatch","uniform","","","","","","","6669.300000011921","157726.5","164395.80000001192","[""stimuli/BM03_FO.jpg"",""stimuli/AF02_SC.jpg"",""stimuli/BF06_AO.jpg"",""stimuli/WM11_CC.jpg""]","stimuli/BM03_FO.jpg","stimuli/AF02_SC.jpg","stimuli/BF06_AO.jpg","stimuli/WM11_CC.jpg","pos3","stimuli/BF06_AO.jpg","AO","BF06","2","3","6","8","stimuli/stars_6.png","5","[""FO"",""SC"",""AO"",""CC""]","[""BM03"",""AF02"",""BF06"",""WM11""]","[3,5,6,4]","[4,6,8,2]","","",""
"show-reward","10","162318","0.0-10.0","p400231","A1PHDT66U6IK4Q","3FVBZG9CLKK1M1GPZWGJX51HFG80HB","37ZHEEHM6YS3XO74VCHRXA5JN0P37P","emotion","mismatch","uniform","","","","","","","","164897.60000002384","166899","","","","","","","","","","","","6","","stimuli/stars_6.png","5","","","","","stimuli/BF06_AO.jpg","",""
"explore-choice","11","166465","0.0-11.0","p400231","A1PHDT66U6IK4Q","3FVBZG9CLKK1M1GPZWGJX51HFG80HB","37ZHEEHM6YS3XO74VCHRXA5JN0P37P","emotion","mismatch","uniform","","","","","","","3644","166899.5","170543.5","[""stimuli/AF02_FO.jpg"",""stimuli/BM03_SC.jpg"",""stimuli/WM11_AO.jpg"",""stimuli/BF06_CC.jpg""]","stimuli/AF02_FO.jpg","stimuli/BM03_SC.jpg","stimuli/WM11_AO.jpg","stimuli/BF06_CC.jpg","pos1","stimuli/AF02_FO.jpg","FO","AF02","0","3","6","4","stimuli/stars_6.png","8","[""FO"",""SC"",""AO"",""CC""]","[""AF02"",""BM03"",""WM11"",""BF06""]","[6,4,10,0]","[4,6,8,2]","","",""
"show-reward","12","168481","0.0-12.0","p400231","A1PHDT66U6IK4Q","3FVBZG9CLKK1M1GPZWGJX51HFG80HB","37ZHEEHM6YS3XO74VCHRXA5JN0P37P","emotion","mismatch","uniform","","","","","","","","171046.40000003576","173061.70000004768","","","","","","","","","","","","6","","stimuli/stars_6.png","8","","","","","stimuli/AF02_FO.jpg","",""
"explore-choice","13","174155","0.0-13.0","p400231","A1PHDT66U6IK4Q","3FVBZG9CLKK1M1GPZWGJX51HFG80HB","37ZHEEHM6YS3XO74VCHRXA5JN0P37P","emotion","mismatch","uniform","","","","","","","5162.399999976158","173062.40000003576","178224.80000001192","[""stimuli/BF06_FO.jpg"",""stimuli/AF02_AO.jpg"",""stimuli/BM03_SC.jpg"",""stimuli/WM11_CC.jpg""]","stimuli/BF06_FO.jpg","stimuli/AF02_AO.jpg","stimuli/BM03_SC.jpg","stimuli/WM11_CC.jpg","pos2","stimuli/AF02_AO.jpg","AO","AF02","1","5","10","8","stimuli/stars_10.png","13","[""FO"",""AO"",""SC"",""CC""]","[""BF06"",""AF02"",""BM03"",""WM11""]","[6,10,7,2]","[4,8,6,2]","","",""
