"trial_type","trial_index","time_elapsed","internal_node_id","subject","workerId","hitId","assignmentId","structure_condition","match_condition","noise_type","success","timeout","failed_images","failed_audio","failed_video","view_history","rt","start_time","end_time","stimuli","image1","image2","image3","image4","choiceLocation","choiceImage","choiceEmotion","choiceModel","choice_index","reward_score","reward","reward_score_unadjusted","reward_image","score_after_trial","emotions","models","rewards","rewards_unadjusted","stimulus","response","question_order"
"pavlovia","0","37","0.0-0.0","p39056","A2CF2BD4Q0ZDJN","3RDTX9JRTZ7MP6YQMJD0Z3DG4HK978","3L0KT67Y8GMQWPOK808SIVXSJHNSY1","emotion","mismatch","uniform","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"preload","1","5742","0.0-1.0","p39056","A2CF2BD4Q0ZDJN","3RDTX9JRTZ7MP6YQMJD0Z3DG4HK978","3L0KT67Y8GMQWPOK808SIVXSJHNSY1","emotion","mismatch","uniform","true","false","[]","[]","[]","","","","","","","","","","","","","","","","","","","","","","","","","",""
"fullscreen","2","14545","0.0-2.0","p39056","A2CF2BD4Q0ZDJN","3RDTX9JRTZ7MP6YQMJD0Z3DG4HK978","3L0KT67Y8GMQWPOK808SIVXSJHNSY1","emotion","mismatch","uniform","true","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"instructions","3","21984","0.0-3.0","p39056","A2CF2BD4Q0ZDJN","3RDTX9JRTZ7MP6YQMJD0Z3DG4HK978","3L0KT67Y8GMQWPOK808SIVXSJHNSY1","emotion","mismatch","uniform","","","","","","[{""page_index"":0,""viewing_time"":7434.9000000059605}]","7436.600000023842","","","","","","","","","","","","","","","","","","","","","","","",""
"explore-choice","4","25208","0.0-4.0","p39056","A2CF2BD4Q0ZDJN","3RDTX9JRTZ7MP6YQMJD0Z3DG4HK978","3L0KT67Y8GMQWPOK808SIVXSJHNSY1","emotion","mismatch","uniform","","","","","","","2720.9000000059605","23901.90000000596","26622.80000001192","[""stimuli/sheep.jpg"",""stimuli/hammer.jpg"",""stimuli/basketball.jpg"",""stimuli/horse.jpg""]","stimuli/sheep.jpg","stimuli/hammer.jpg","stimuli/basketball.jpg","stimuli/horse.jpg","pos4","stimuli/horse.jpg","","","3","64","64","64","stimuli/stars_8.png","65","","","","","","",""
"explore-choice","5","27298","0.0-5.0","p39056","A2CF2BD4Q0ZDJN","3RDTX9JRTZ7MP6YQMJD0Z3DG4HK978","3L0KT67Y8GMQWPOK808SIVXSJHNSY1","emotion","mismatch","uniform","","","","","","","1587.199999988079","27126.5","28713.69999998808","[""stimuli/hammer.jpg"",""stimuli/basketball.jpg"",""stimuli/horse.jpg"",""stimuli/sheep.jpg""]","stimuli/hammer.jpg","stimuli/basketball.jpg","stimuli/horse.jpg","stimuli/sheep.jpg","pos1","stimuli/hammer.jpg","","","0","8","8","8","stimuli/stars_2.png","9","","","","","","",""
"instructions","6","45494","0.0-6.0","p39056","A2CF2BD4Q0ZDJN","3RDTX9JRTZ7MP6YQMJD0Z3DG4HK978","3L0KT67Y8GMQWPOK808SIVXSJHNSY1","emotion","mismatch","uniform","","","","","","[{""page_index"":0,""viewing_time"":18193.79999998212}]","18194.29999998212","","","","","","","","","","","","","","","","","","","","","","","",""
"explore-choice","7","50738","0.0-7.0","p39056","A2CF2BD4Q0ZDJN","3RDTX9JRTZ7MP6YQMJD0Z3DG4HK978","3L0KT67Y8GMQWPOK808SIVXSJHNSY1","emotion","mismatch","uniform","","","","","","","4739","47414.5","52153.5","[""stimuli/WM07_AO.jpg"",""stimuli/WM09_CC.jpg"",""stimuli/AM06_HO.jpg"",""stimuli/AF10_FO.jpg""]","stimuli/WM07_AO.jpg","stimuli/WM09_CC.jpg","stimuli/AM06_HO.jpg","stimuli/AF10_FO.jpg","pos2","stimuli/WM09_CC.jpg","CC","WM09","1","2.5","5","6","stimuli/stars_5.png","3.5","[""AO"",""CC"",""HO"",""FO""]","[""WM07"",""WM09"",""AM06"",""AF10""]","[3,5,7,6]","[2,6,8,4]","","",""
"show-reward","8","52746","0.0-8.0","p39056","A2CF2BD4Q0ZDJN","3RDTX9JRTZ7MP6YQMJD0Z3DG4HK978","3L0KT67Y8GMQWPOK808SIVXSJHNSY1","emotion","mismatch","uniform","","","","","","","","52658.19999998808","54662","","","","","","","","","","","","5","","stimuli/stars_5.png","3.5","","","","","stimuli/WM09_CC.jpg","",""
"explore-choice","9","54699","0.0-9.0","p39056","A2CF2BD4Q0ZDJN","3RDTX9JRTZ7MP6YQMJD0Z3DG4HK978","3L0KT67Y8GMQWPOK808SIVXSJHNSY1","emotion","mismatch","uniform","","","","","","","1450","54664.30000001192","56114.30000001192","[""stimuli/AF10_FO.jpg"",""stimuli/WM07_CC.jpg"",""stimuli/WM09_AO.jpg"",""stimuli/AM06_HO.jpg""]","stimuli/AF10_FO.jpg","stimuli/WM07_CC.jpg","stimuli/WM09_AO.jpg","stimuli/AM06_HO.jpg","pos2","stimuli/WM07_CC.jpg","CC","WM07","1","4","8","6","stimuli/stars_8.png","7.5","[""FO"",""CC"",""AO"",""HO""]","[""AF10"",""WM07"",""WM09"",""AM06""]","[3,8,3,6]","[4,6,2,8]","","",""
