"trial_type","trial_index","time_elapsed","internal_node_id","subject","workerId","hitId","assignmentId","structure_condition","match_condition","noise_type","success","timeout","failed_images","failed_audio","failed_video","view_history","rt","start_time","end_time","stimuli","image1","image2","image3","image4","choiceLocation","choiceImage","choiceEmotion","choiceModel","choice_index","reward_score","reward","reward_score_unadjusted","reward_image","score_after_trial","emotions","models","rewards","rewards_unadjusted","stimulus","response","question_order"
"pavlovia","0","5","0.0-0.0","p736976","A3S3WYVCVWW8IZ","3UUIU9GZC6BQMHTLWW3KSJ0W7IE5TB","37UQDCYH6Z1N9X9NFMNXG5X2EKI7VQ","model","mismatch","uniform","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"preload","1","2249","0.0-1.0","p736976","A3S3WYVCVWW8IZ","3UUIU9GZC6BQMHTLWW3KSJ0W7IE5TB","37UQDCYH6Z1N9X9NFMNXG5X2EKI7VQ","model","mismatch","uniform","true","false","[]","[]","[]","","","","","","","","","","","","","","","","","","","","","","","","","",""
"fullscreen","2","35386","0.0-2.0","p736976","A3S3WYVCVWW8IZ","3UUIU9GZC6BQMHTLWW3KSJ0W7IE5TB","37UQDCYH6Z1N9X9NFMNXG5X2EKI7VQ","model","mismatch","uniform","true","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"instructions","3","45425","0.0-3.0","p736976","A3S3WYVCVWW8IZ","3UUIU9GZC6BQMHTLWW3KSJ0W7IE5TB","37UQDCYH6Z1N9X9NFMNXG5X2EKI7VQ","model","mismatch","uniform","","","","","","[{""page_index"":0,""viewing_time"":10038.600000023842}]","10039","","","","","","","","","","","","","","","","","","","","","","","",""
"explore-choice","4","47968","0.0-4.0","p736976","A3S3WYVCVWW8IZ","3UUIU9GZC6BQMHTLWW3KSJ0W7IE5TB","37UQDCYH6Z1N9X9NFMNXG5X2EKI7VQ","model","mismatch","uniform","","","","","","","2041.5","46736.699999928474","48778.199999928474","[""stimuli/sheep.jpg"",""stimuli/hammer.jpg"",""stimuli/basketball.jpg"",""stimuli/horse.jpg""]","stimuli/sheep.jpg","stimuli/hammer.jpg","stimuli/basketball.jpg","stimuli/horse.jpg","pos4","stimuli/horse.jpg","","","3","64","64","64","stimuli/stars_8.png","65","","","","","","",""
"explore-choice","5","49522","0.0-5.0","p736976","A3S3WYVCVWW8IZ","3UUIU9GZC6BQMHTLWW3KSJ0W7IE5TB","37UQDCYH6Z1N9X9NFMNXG5X2EKI7VQ","model","mismatch","uniform","","","","","","","1053","49278.89999997616","50331.89999997616","[""stimuli/hammer.jpg"",""stimuli/basketball.jpg"",""stimuli/horse.jpg"",""stimuli/sheep.jpg""]","stimuli/hammer.jpg","stimuli/basketball.jpg","stimuli/horse.jpg","stimuli/sheep.jpg","pos1","stimuli/hammer.jpg","","","0","8","8","8","stimuli/stars_2.png","9","","","","","","",""
"instructions","6","474537","0.0-6.0","p736976","A3S3WYVCVWW8IZ","3UUIU9GZC6BQMHTLWW3KSJ0W7IE5TB","37UQDCYH6Z1N9X9NFMNXG5X2EKI7VQ","model","mismatch","uniform","","","","","","[{""page_index"":0,""viewing_time"":425014.7000000477}]","425014.89999997616","","","","","","","","","","","","","","","","","","","","","","","",""
"explore-choice","7","479372","0.0-7.0","p736976","A3S3WYVCVWW8IZ","3UUIU9GZC6BQMHTLWW3KSJ0W7IE5TB","37UQDCYH6Z1N9X9NFMNXG5X2EKI7VQ","model","mismatch","uniform","","","","","","","4333.399999976158","475848.89999997616","480182.2999999523","[""stimuli/AF11_SC.jpg"",""stimuli/AM05_CC.jpg"",""stimuli/AM09_HE.jpg"",""stimuli/BM16_SUR.jpg""]","stimuli/AF11_SC.jpg","stimuli/AM05_CC.jpg","stimuli/AM09_HE.jpg","stimuli/BM16_SUR.jpg","pos3","stimuli/AM09_HE.jpg","HE","AM09","2","3","6","6","stimuli/stars_6.png","4","[""SC"",""CC"",""HE"",""SUR""]","[""AF11"",""AM05"",""AM09"",""BM16""]","[8,2,6,4]","[8,2,6,4]","","",""
"show-reward","8","481374","0.0-8.0","p736976","A3S3WYVCVWW8IZ","3UUIU9GZC6BQMHTLWW3KSJ0W7IE5TB","37UQDCYH6Z1N9X9NFMNXG5X2EKI7VQ","model","mismatch","uniform","","","","","","","","480683.6999999285","482684.7999999523","","","","","","","","","","","","6","","stimuli/stars_6.png","4","","","","","stimuli/AM09_HE.jpg","",""
"explore-choice","9","483255","0.0-9.0","p736976","A3S3WYVCVWW8IZ","3UUIU9GZC6BQMHTLWW3KSJ0W7IE5TB","37UQDCYH6Z1N9X9NFMNXG5X2EKI7VQ","model","mismatch","uniform","","","","","","","1372.6999999284744","482685.5","484058.1999999285","[""stimuli/AM09_CC.jpg"",""stimuli/BM16_SC.jpg"",""stimuli/AF11_SUR.jpg"",""stimuli/AM05_HE.jpg""]","stimuli/AM09_CC.jpg","stimuli/BM16_SC.jpg","stimuli/AF11_SUR.jpg","stimuli/AM05_HE.jpg","pos1","stimuli/AM09_CC.jpg","CC","AM09","0","4","8","6","stimuli/stars_8.png","8","[""CC"",""SC"",""SUR"",""HE""]","[""AM09"",""BM16"",""AF11"",""AM05""]","[8,4,8,3]","[6,4,8,2]","","",""
