"trial_type","trial_index","time_elapsed","internal_node_id","subject","workerId","hitId","assignmentId","structure_condition","match_condition","noise_type","success","timeout","failed_images","failed_audio","failed_video","view_history","rt","start_time","end_time","stimuli","image1","image2","image3","image4","choiceLocation","choiceImage","choiceEmotion","choiceModel","choice_index","reward_score","reward","reward_score_unadjusted","reward_image","score_after_trial","emotions","models","rewards","rewards_unadjusted","stimulus","response","question_order"
"pavlovia","0","9","0.0-0.0","p730283","A38ZLNCTSUGW7","3S1L4CQSFYBD9IN1W8PCJQ1H8N7AFE","3YHH42UU5DL6VHX9GJ0IEHPDF8A0L0","emotion","match","uniform","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"preload","1","5316","0.0-1.0","p730283","A38ZLNCTSUGW7","3S1L4CQSFYBD9IN1W8PCJQ1H8N7AFE","3YHH42UU5DL6VHX9GJ0IEHPDF8A0L0","emotion","match","uniform","true","false","[]","[]","[]","","","","","","","","","","","","","","","","","","","","","","","","","",""
"fullscreen","2","8130","0.0-2.0","p730283","A38ZLNCTSUGW7","3S1L4CQSFYBD9IN1W8PCJQ1H8N7AFE","3YHH42UU5DL6VHX9GJ0IEHPDF8A0L0","emotion","match","uniform","true","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"instructions","3","10930","0.0-3.0","p730283","A38ZLNCTSUGW7","3S1L4CQSFYBD9IN1W8PCJQ1H8N7AFE","3YHH42UU5DL6VHX9GJ0IEHPDF8A0L0","emotion","match","uniform","","","","","","[{""page_index"":0,""viewing_time"":2797.7999999821186}]","2798.2999999821186","","","","","","","","","","","","","","","","","","","","","","","",""
"explore-choice","4","13413","0.0-4.0","p730283","A38ZLNCTSUGW7","3S1L4CQSFYBD9IN1W8PCJQ1H8N7AFE","3YHH42UU5DL6VHX9GJ0IEHPDF8A0L0","emotion","match","uniform","","","","","","","1968.0999999940395","12663.90000000596","14632","[""stimuli/sheep.jpg"",""stimuli/hammer.jpg"",""stimuli/basketball.jpg"",""stimuli/horse.jpg""]","stimuli/sheep.jpg","stimuli/hammer.jpg","stimuli/basketball.jpg","stimuli/horse.jpg","pos4","stimuli/horse.jpg","","","3","64","64","64","stimuli/stars_8.png","65","","","","","","",""
"explore-choice","5","15026","0.0-5.0","p730283","A38ZLNCTSUGW7","3S1L4CQSFYBD9IN1W8PCJQ1H8N7AFE","3YHH42UU5DL6VHX9GJ0IEHPDF8A0L0","emotion","match","uniform","","","","","","","1099.0999999940395","15147.5","16246.59999999404","[""stimuli/hammer.jpg"",""stimuli/basketball.jpg"",""stimuli/horse.jpg"",""stimuli/sheep.jpg""]","stimuli/hammer.jpg","stimuli/basketball.jpg","stimuli/horse.jpg","stimuli/sheep.jpg","pos1","stimuli/hammer.jpg","","","0","8","8","8","stimuli/stars_2.png","9","","","","","","",""
"instructions","6","32451","0.0-6.0","p730283","A38ZLNCTSUGW7","3S1L4CQSFYBD9IN1W8PCJQ1H8N7AFE","3YHH42UU5DL6VHX9GJ0IEHPDF8A0L0","emotion","match","uniform","","","","","","[{""page_index"":0,""viewing_time"":17423.80000001192}]","17424.09999999404","","","","","","","","","","","","","","","","","","","","","","","",""
"explore-choice","7","35644","0.0-7.0","p730283","A38ZLNCTSUGW7","3S1L4CQSFYBD9IN1W8PCJQ1H8N7AFE","3YHH42UU5DL6VHX9GJ0IEHPDF8A0L0","emotion","match","uniform","","","","","","","2686.7000000178814","34186.19999998808","36872.90000000596","[""stimuli/AF11_HO.jpg"",""stimuli/WF14_SUR.jpg"",""stimuli/WM07_CC.jpg"",""stimuli/BM03_HE.jpg""]","stimuli/AF11_HO.jpg","stimuli/WF14_SUR.jpg","stimuli/WM07_CC.jpg","stimuli/BM03_HE.jpg","pos2","stimuli/WF14_SUR.jpg","SUR","WF14","1","2","4","4","stimuli/stars_4.png","3","[""HO"",""SUR"",""CC"",""HE""]","[""AF11"",""WF14"",""WM07"",""BM03""]","[4,4,2,9]","[6,4,2,8]","","",""
"show-reward","8","37656","0.0-8.0","p730283","A38ZLNCTSUGW7","3S1L4CQSFYBD9IN1W8PCJQ1H8N7AFE","3YHH42UU5DL6VHX9GJ0IEHPDF8A0L0","emotion","match","uniform","","","","","","","","37378.79999998212","39389.90000000596","","","","","","","","","","","","4","","stimuli/stars_4.png","3","","","","","stimuli/WF14_SUR.jpg","",""
"explore-choice","9","41097","0.0-9.0","p730283","A38ZLNCTSUGW7","3S1L4CQSFYBD9IN1W8PCJQ1H8N7AFE","3YHH42UU5DL6VHX9GJ0IEHPDF8A0L0","emotion","match","uniform","","","","","","","2930.0999999940395","39390.90000000596","42321","[""stimuli/WM07_SUR.jpg"",""stimuli/BM03_HO.jpg"",""stimuli/AF11_HE.jpg"",""stimuli/WF14_CC.jpg""]","stimuli/WM07_SUR.jpg","stimuli/BM03_HO.jpg","stimuli/AF11_HE.jpg","stimuli/WF14_CC.jpg","pos4","stimuli/WF14_CC.jpg","CC","WF14","3","1","2","2","stimuli/stars_2.png","4","[""SUR"",""HO"",""HE"",""CC""]","[""WM07"",""BM03"",""AF11"",""WF14""]","[4,5,10,2]","[4,6,8,2]","","",""
"show-reward","10","43109","0.0-10.0","p730283","A38ZLNCTSUGW7","3S1L4CQSFYBD9IN1W8PCJQ1H8N7AFE","3YHH42UU5DL6VHX9GJ0IEHPDF8A0L0","emotion","match","uniform","","","","","","","","42831","44842.40000000596","","","","","","","","","","","","2","","stimuli/stars_2.png","4","","","","","stimuli/WF14_CC.jpg","",""
"explore-choice","11","44885","0.0-11.0","p730283","A38ZLNCTSUGW7","3S1L4CQSFYBD9IN1W8PCJQ1H8N7AFE","3YHH42UU5DL6VHX9GJ0IEHPDF8A0L0","emotion","match","uniform","","","","","","","1264.699999988079","44843.09999999404","46107.79999998212","[""stimuli/WM07_HO.jpg"",""stimuli/AF11_CC.jpg"",""stimuli/BM03_HE.jpg"",""stimuli/WF14_SUR.jpg""]","stimuli/WM07_HO.jpg","stimuli/AF11_CC.jpg","stimuli/BM03_HE.jpg","stimuli/WF14_SUR.jpg","pos4","stimuli/WF14_SUR.jpg","SUR","WF14","3","2.5","5","4","stimuli/stars_5.png","6.5","[""HO"",""CC"",""HE"",""SUR""]","[""WM07"",""AF11"",""BM03"",""WF14""]","[5,1,9,5]","[6,2,8,4]","","",""
"show-reward","12","46897","0.0-12.0","p730283","A38ZLNCTSUGW7","3S1L4CQSFYBD9IN1W8PCJQ1H8N7AFE","3YHH42UU5DL6VHX9GJ0IEHPDF8A0L0","emotion","match","uniform","","","","","","","","46618.29999998212","48630.09999999404","","","","","","","","","","","","5","","stimuli/stars_5.png","6.5","","","","","stimuli/WF14_SUR.jpg","",""
