"trial_type","trial_index","time_elapsed","internal_node_id","subject","workerId","hitId","assignmentId","structure_condition","match_condition","noise_type","success","timeout","failed_images","failed_audio","failed_video","view_history","rt","start_time","end_time","stimuli","image1","image2","image3","image4","choiceLocation","choiceImage","choiceEmotion","choiceModel","choice_index","reward_score","reward","reward_score_unadjusted","reward_image","score_after_trial","emotions","models","rewards","rewards_unadjusted","stimulus","response","question_order"
"pavlovia","0","10","0.0-0.0","p184505","A98E8M4QLI9RS","3S1L4CQSFYBD9IN1W8PCJQ1H8N7AFE","3WETL7AQWVEOAKTL7J2UZQRNWUU35A","model","mismatch","uniform","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"preload","1","19964","0.0-1.0","p184505","A98E8M4QLI9RS","3S1L4CQSFYBD9IN1W8PCJQ1H8N7AFE","3WETL7AQWVEOAKTL7J2UZQRNWUU35A","model","mismatch","uniform","true","false","[]","[]","[]","","","","","","","","","","","","","","","","","","","","","","","","","",""
"fullscreen","2","24137","0.0-2.0","p184505","A98E8M4QLI9RS","3S1L4CQSFYBD9IN1W8PCJQ1H8N7AFE","3WETL7AQWVEOAKTL7J2UZQRNWUU35A","model","mismatch","uniform","true","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"instructions","3","30386","0.0-3.0","p184505","A98E8M4QLI9RS","3S1L4CQSFYBD9IN1W8PCJQ1H8N7AFE","3WETL7AQWVEOAKTL7J2UZQRNWUU35A","model","mismatch","uniform","","","","","","[{""page_index"":0,""viewing_time"":6248}]","6248","","","","","","","","","","","","","","","","","","","","","","","",""
"explore-choice","4","33199","0.0-4.0","p184505","A98E8M4QLI9RS","3S1L4CQSFYBD9IN1W8PCJQ1H8N7AFE","3WETL7AQWVEOAKTL7J2UZQRNWUU35A","model","mismatch","uniform","","","","","","","2299","32003","34302","[""stimuli/sheep.jpg"",""stimuli/hammer.jpg"",""stimuli/basketball.jpg"",""stimuli/horse.jpg""]","stimuli/sheep.jpg","stimuli/hammer.jpg","stimuli/basketball.jpg","stimuli/horse.jpg","pos4","stimuli/horse.jpg","","","3","64","64","64","stimuli/stars_8.png","65","","","","","","",""
"explore-choice","5","35528","0.0-5.0","p184505","A98E8M4QLI9RS","3S1L4CQSFYBD9IN1W8PCJQ1H8N7AFE","3WETL7AQWVEOAKTL7J2UZQRNWUU35A","model","mismatch","uniform","","","","","","","1817","34815","36632","[""stimuli/hammer.jpg"",""stimuli/basketball.jpg"",""stimuli/horse.jpg"",""stimuli/sheep.jpg""]","stimuli/hammer.jpg","stimuli/basketball.jpg","stimuli/horse.jpg","stimuli/sheep.jpg","pos1","stimuli/hammer.jpg","","","0","8","8","8","stimuli/stars_2.png","9","","","","","","",""
"instructions","6","62552","0.0-6.0","p184505","A98E8M4QLI9RS","3S1L4CQSFYBD9IN1W8PCJQ1H8N7AFE","3WETL7AQWVEOAKTL7J2UZQRNWUU35A","model","mismatch","uniform","","","","","","[{""page_index"":0,""viewing_time"":27023}]","27023","","","","","","","","","","","","","","","","","","","","","","","",""
"explore-choice","7","65677","0.0-7.0","p184505","A98E8M4QLI9RS","3S1L4CQSFYBD9IN1W8PCJQ1H8N7AFE","3WETL7AQWVEOAKTL7J2UZQRNWUU35A","model","mismatch","uniform","","","","","","","2624","64168","66792","[""stimuli/WM09_SC.jpg"",""stimuli/BF08_CC.jpg"",""stimuli/HM10_AO.jpg"",""stimuli/HF10_DO.jpg""]","stimuli/WM09_SC.jpg","stimuli/BF08_CC.jpg","stimuli/HM10_AO.jpg","stimuli/HF10_DO.jpg","pos2","stimuli/BF08_CC.jpg","CC","BF08","1","2.5","5","4","stimuli/stars_5.png","3.5","[""SC"",""CC"",""AO"",""DO""]","[""WM09"",""BF08"",""HM10"",""HF10""]","[4,5,6,8]","[2,4,6,8]","","",""
"show-reward","8","67694","0.0-8.0","p184505","A98E8M4QLI9RS","3S1L4CQSFYBD9IN1W8PCJQ1H8N7AFE","3WETL7AQWVEOAKTL7J2UZQRNWUU35A","model","mismatch","uniform","","","","","","","","67293","69308","","","","","","","","","","","","5","","stimuli/stars_5.png","3.5","","","","","stimuli/BF08_CC.jpg","",""
"explore-choice","9","69607","0.0-9.0","p184505","A98E8M4QLI9RS","3S1L4CQSFYBD9IN1W8PCJQ1H8N7AFE","3WETL7AQWVEOAKTL7J2UZQRNWUU35A","model","mismatch","uniform","","","","","","","1409","69310","70719","[""stimuli/HM10_DO.jpg"",""stimuli/HF10_AO.jpg"",""stimuli/BF08_CC.jpg"",""stimuli/WM09_SC.jpg""]","stimuli/HM10_DO.jpg","stimuli/HF10_AO.jpg","stimuli/BF08_CC.jpg","stimuli/WM09_SC.jpg","pos3","stimuli/BF08_CC.jpg","CC","BF08","2","2.5","5","4","stimuli/stars_5.png","6","[""DO"",""AO"",""CC"",""SC""]","[""HM10"",""HF10"",""BF08"",""WM09""]","[5,6,5,2]","[6,8,4,2]","","",""
