"trial_type","trial_index","time_elapsed","internal_node_id","subject","workerId","hitId","assignmentId","structure_condition","match_condition","noise_type","success","timeout","failed_images","failed_audio","failed_video","view_history","rt","start_time","end_time","stimuli","image1","image2","image3","image4","choiceLocation","choiceImage","choiceEmotion","choiceModel","choice_index","reward_score","reward","reward_score_unadjusted","reward_image","score_after_trial","emotions","models","rewards","rewards_unadjusted","stimulus","response","question_order"
"pavlovia","0","16","0.0-0.0","p531096","A2ISLV6X3Q81MS","3WPCIUYH1BELQU8EB2L3QVOOKYBTD4","3WETL7AQWVEOAKTL7J2UZQRNWVB35T","model","mismatch","uniform","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"preload","1","10030","0.0-1.0","p531096","A2ISLV6X3Q81MS","3WPCIUYH1BELQU8EB2L3QVOOKYBTD4","3WETL7AQWVEOAKTL7J2UZQRNWVB35T","model","mismatch","uniform","true","false","[]","[]","[]","","","","","","","","","","","","","","","","","","","","","","","","","",""
"fullscreen","2","15217","0.0-2.0","p531096","A2ISLV6X3Q81MS","3WPCIUYH1BELQU8EB2L3QVOOKYBTD4","3WETL7AQWVEOAKTL7J2UZQRNWVB35T","model","mismatch","uniform","true","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"instructions","3","18883","0.0-3.0","p531096","A2ISLV6X3Q81MS","3WPCIUYH1BELQU8EB2L3QVOOKYBTD4","3WETL7AQWVEOAKTL7J2UZQRNWVB35T","model","mismatch","uniform","","","","","","[{""page_index"":0,""viewing_time"":3648}]","3650","","","","","","","","","","","","","","","","","","","","","","","",""
"explore-choice","4","23975","0.0-4.0","p531096","A2ISLV6X3Q81MS","3WPCIUYH1BELQU8EB2L3QVOOKYBTD4","3WETL7AQWVEOAKTL7J2UZQRNWVB35T","model","mismatch","uniform","","","","","","","4588","21868","26456","[""stimuli/sheep.jpg"",""stimuli/hammer.jpg"",""stimuli/basketball.jpg"",""stimuli/horse.jpg""]","stimuli/sheep.jpg","stimuli/hammer.jpg","stimuli/basketball.jpg","stimuli/horse.jpg","pos4","stimuli/horse.jpg","","","3","64","64","64","stimuli/stars_8.png","65","","","","","","",""
"explore-choice","5","26365","0.0-5.0","p531096","A2ISLV6X3Q81MS","3WPCIUYH1BELQU8EB2L3QVOOKYBTD4","3WETL7AQWVEOAKTL7J2UZQRNWVB35T","model","mismatch","uniform","","","","","","","1881","26961","28842","[""stimuli/hammer.jpg"",""stimuli/basketball.jpg"",""stimuli/horse.jpg"",""stimuli/sheep.jpg""]","stimuli/hammer.jpg","stimuli/basketball.jpg","stimuli/horse.jpg","stimuli/sheep.jpg","pos1","stimuli/hammer.jpg","","","0","8","8","8","stimuli/stars_2.png","9","","","","","","",""
"instructions","6","34481","0.0-6.0","p531096","A2ISLV6X3Q81MS","3WPCIUYH1BELQU8EB2L3QVOOKYBTD4","3WETL7AQWVEOAKTL7J2UZQRNWVB35T","model","mismatch","uniform","","","","","","[{""page_index"":0,""viewing_time"":8107}]","8109","","","","","","","","","","","","","","","","","","","","","","","",""
"explore-choice","7","42119","0.0-7.0","p531096","A2ISLV6X3Q81MS","3WPCIUYH1BELQU8EB2L3QVOOKYBTD4","3WETL7AQWVEOAKTL7J2UZQRNWVB35T","model","mismatch","uniform","","","","","","","7130","37470","44600","[""stimuli/WF04_FO.jpg"",""stimuli/BM16_CC.jpg"",""stimuli/WM11_HE.jpg"",""stimuli/BM04_SUR.jpg""]","stimuli/WF04_FO.jpg","stimuli/BM16_CC.jpg","stimuli/WM11_HE.jpg","stimuli/BM04_SUR.jpg","pos2","stimuli/BM16_CC.jpg","CC","BM16","1","5","10","8","stimuli/stars_10.png","6","[""FO"",""CC"",""HE"",""SUR""]","[""WF04"",""BM16"",""WM11"",""BM04""]","[1,10,6,7]","[2,8,4,6]","","",""
"show-reward","8","44131","0.0-8.0","p531096","A2ISLV6X3Q81MS","3WPCIUYH1BELQU8EB2L3QVOOKYBTD4","3WETL7AQWVEOAKTL7J2UZQRNWVB35T","model","mismatch","uniform","","","","","","","","45107","47113","","","","","","","","","","","","10","","stimuli/stars_10.png","6","","","","","stimuli/BM16_CC.jpg","",""
"explore-choice","9","47081","0.0-9.0","p531096","A2ISLV6X3Q81MS","3WPCIUYH1BELQU8EB2L3QVOOKYBTD4","3WETL7AQWVEOAKTL7J2UZQRNWVB35T","model","mismatch","uniform","","","","","","","2444","47116","49560","[""stimuli/WF04_HE.jpg"",""stimuli/BM04_FO.jpg"",""stimuli/WM11_SUR.jpg"",""stimuli/BM16_CC.jpg""]","stimuli/WF04_HE.jpg","stimuli/BM04_FO.jpg","stimuli/WM11_SUR.jpg","stimuli/BM16_CC.jpg","pos1","stimuli/WF04_HE.jpg","HE","WF04","0","0","0","2","stimuli/stars_0.png","6","[""HE"",""FO"",""SUR"",""CC""]","[""WF04"",""BM04"",""WM11"",""BM16""]","[0,7,5,8]","[2,6,4,8]","","",""
"show-reward","10","49089","0.0-10.0","p531096","A2ISLV6X3Q81MS","3WPCIUYH1BELQU8EB2L3QVOOKYBTD4","3WETL7AQWVEOAKTL7J2UZQRNWVB35T","model","mismatch","uniform","","","","","","","","50067","52071","","","","","","","","","","","","0","","stimuli/stars_0.png","6","","","","","stimuli/WF04_HE.jpg","",""
