"trial_type","trial_index","time_elapsed","internal_node_id","subject","workerId","hitId","assignmentId","structure_condition","match_condition","noise_type","success","timeout","failed_images","failed_audio","failed_video","view_history","rt","start_time","end_time","stimuli","image1","image2","image3","image4","choiceLocation","choiceImage","choiceEmotion","choiceModel","choice_index","reward_score","reward","reward_score_unadjusted","reward_image","score_after_trial","emotions","models","rewards","rewards_unadjusted","stimulus","response","question_order"
"pavlovia","0","18","0.0-0.0","p726555","APQ5K76HIG41P","3RZS0FBRWLGDTA9TUPH81F59AWHPC0","33FBRBDW6Q5VA286YAKY4D584YCC8P","model","mismatch","uniform","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"preload","1","41291","0.0-1.0","p726555","APQ5K76HIG41P","3RZS0FBRWLGDTA9TUPH81F59AWHPC0","33FBRBDW6Q5VA286YAKY4D584YCC8P","model","mismatch","uniform","true","false","[]","[]","[]","","","","","","","","","","","","","","","","","","","","","","","","","",""
"fullscreen","2","68296","0.0-2.0","p726555","APQ5K76HIG41P","3RZS0FBRWLGDTA9TUPH81F59AWHPC0","33FBRBDW6Q5VA286YAKY4D584YCC8P","model","mismatch","uniform","true","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"instructions","3","595456","0.0-3.0","p726555","APQ5K76HIG41P","3RZS0FBRWLGDTA9TUPH81F59AWHPC0","33FBRBDW6Q5VA286YAKY4D584YCC8P","model","mismatch","uniform","","","","","","[{""page_index"":0,""viewing_time"":527159.6999998093}]","527160.2999999523","","","","","","","","","","","","","","","","","","","","","","","",""
"explore-choice","4","597703","0.0-4.0","p726555","APQ5K76HIG41P","3RZS0FBRWLGDTA9TUPH81F59AWHPC0","33FBRBDW6Q5VA286YAKY4D584YCC8P","model","mismatch","uniform","","","","","","","1742","597178.5999999046","598920.5999999046","[""stimuli/sheep.jpg"",""stimuli/hammer.jpg"",""stimuli/basketball.jpg"",""stimuli/horse.jpg""]","stimuli/sheep.jpg","stimuli/hammer.jpg","stimuli/basketball.jpg","stimuli/horse.jpg","pos4","stimuli/horse.jpg","","","3","64","64","64","stimuli/stars_8.png","65","","","","","","",""
"explore-choice","5","599353","0.0-5.0","p726555","APQ5K76HIG41P","3RZS0FBRWLGDTA9TUPH81F59AWHPC0","33FBRBDW6Q5VA286YAKY4D584YCC8P","model","mismatch","uniform","","","","","","","1144.2999999523163","599424.2999999523","600568.5999999046","[""stimuli/hammer.jpg"",""stimuli/basketball.jpg"",""stimuli/horse.jpg"",""stimuli/sheep.jpg""]","stimuli/hammer.jpg","stimuli/basketball.jpg","stimuli/horse.jpg","stimuli/sheep.jpg","pos1","stimuli/hammer.jpg","","","0","8","8","8","stimuli/stars_2.png","9","","","","","","",""
"instructions","6","654936","0.0-6.0","p726555","APQ5K76HIG41P","3RZS0FBRWLGDTA9TUPH81F59AWHPC0","33FBRBDW6Q5VA286YAKY4D584YCC8P","model","mismatch","uniform","","","","","","[{""page_index"":0,""viewing_time"":55581.800000190735}]","55581.90000009537","","","","","","","","","","","","","","","","","","","","","","","",""
"explore-choice","7","657989","0.0-7.0","p726555","APQ5K76HIG41P","3RZS0FBRWLGDTA9TUPH81F59AWHPC0","33FBRBDW6Q5VA286YAKY4D584YCC8P","model","mismatch","uniform","","","","","","","2544.2000000476837","656657.2999999523","659201.5","[""stimuli/HM07_AO.jpg"",""stimuli/WM07_FO.jpg"",""stimuli/BM03_HO.jpg"",""stimuli/WM13_HE.jpg""]","stimuli/HM07_AO.jpg","stimuli/WM07_FO.jpg","stimuli/BM03_HO.jpg","stimuli/WM13_HE.jpg","pos4","stimuli/WM13_HE.jpg","HE","WM13","3","2.5","5","6","stimuli/stars_5.png","3.5","[""AO"",""FO"",""HO"",""HE""]","[""HM07"",""WM07"",""BM03"",""WM13""]","[9,4,4,5]","[8,4,2,6]","","",""
"show-reward","8","659995","0.0-8.0","p726555","APQ5K76HIG41P","3RZS0FBRWLGDTA9TUPH81F59AWHPC0","33FBRBDW6Q5VA286YAKY4D584YCC8P","model","mismatch","uniform","","","","","","","","659710.2000000477","661713.4000000954","","","","","","","","","","","","5","","stimuli/stars_5.png","3.5","","","","","stimuli/WM13_HE.jpg","",""
"explore-choice","9","663036","0.0-9.0","p726555","APQ5K76HIG41P","3RZS0FBRWLGDTA9TUPH81F59AWHPC0","33FBRBDW6Q5VA286YAKY4D584YCC8P","model","mismatch","uniform","","","","","","","2532.600000143051","661717.2999999523","664249.9000000954","[""stimuli/WM13_HE.jpg"",""stimuli/BM03_AO.jpg"",""stimuli/WM07_HO.jpg"",""stimuli/HM07_FO.jpg""]","stimuli/WM13_HE.jpg","stimuli/BM03_AO.jpg","stimuli/WM07_HO.jpg","stimuli/HM07_FO.jpg","pos1","stimuli/WM13_HE.jpg","HE","WM13","0","2.5","5","6","stimuli/stars_5.png","6","[""HE"",""AO"",""HO"",""FO""]","[""WM13"",""BM03"",""WM07"",""HM07""]","[5,2,3,8]","[6,2,4,8]","","",""
"show-reward","10","665050","0.0-10.0","p726555","APQ5K76HIG41P","3RZS0FBRWLGDTA9TUPH81F59AWHPC0","33FBRBDW6Q5VA286YAKY4D584YCC8P","model","mismatch","uniform","","","","","","","","664757.5","666770.5999999046","","","","","","","","","","","","5","","stimuli/stars_5.png","6","","","","","stimuli/WM13_HE.jpg","",""
"explore-choice","11","668728","0.0-11.0","p726555","APQ5K76HIG41P","3RZS0FBRWLGDTA9TUPH81F59AWHPC0","33FBRBDW6Q5VA286YAKY4D584YCC8P","model","mismatch","uniform","","","","","","","3173","666771.2999999523","669944.2999999523","[""stimuli/HM07_HO.jpg"",""stimuli/WM07_HE.jpg"",""stimuli/WM13_FO.jpg"",""stimuli/BM03_AO.jpg""]","stimuli/HM07_HO.jpg","stimuli/WM07_HE.jpg","stimuli/WM13_FO.jpg","stimuli/BM03_AO.jpg","pos1","stimuli/HM07_HO.jpg","HO","HM07","0","3","6","8","stimuli/stars_6.png","9","[""HO"",""HE"",""FO"",""AO""]","[""HM07"",""WM07"",""WM13"",""BM03""]","[6,4,4,0]","[8,4,6,2]","","",""
