"trial_type","trial_index","time_elapsed","internal_node_id","subject","workerId","hitId","assignmentId","structure_condition","match_condition","noise_type","success","timeout","failed_images","failed_audio","failed_video","view_history","rt","start_time","end_time","stimuli","image1","image2","image3","image4","choiceLocation","choiceImage","choiceEmotion","choiceModel","choice_index","reward_score","reward","reward_score_unadjusted","reward_image","score_after_trial","emotions","models","rewards","rewards_unadjusted","stimulus","response","question_order"
"pavlovia","0","11","0.0-0.0","p314822","A37GOI3N77WX21","3P888QFVX40Z2B7BK75OWKP045JQOK","3JJVG1YBED3TDFXYMCH0H9PZKM7B59","emotion","match","uniform","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"preload","1","9756","0.0-1.0","p314822","A37GOI3N77WX21","3P888QFVX40Z2B7BK75OWKP045JQOK","3JJVG1YBED3TDFXYMCH0H9PZKM7B59","emotion","match","uniform","true","false","[]","[]","[]","","","","","","","","","","","","","","","","","","","","","","","","","",""
"fullscreen","2","33152","0.0-2.0","p314822","A37GOI3N77WX21","3P888QFVX40Z2B7BK75OWKP045JQOK","3JJVG1YBED3TDFXYMCH0H9PZKM7B59","emotion","match","uniform","true","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"instructions","3","37400","0.0-3.0","p314822","A37GOI3N77WX21","3P888QFVX40Z2B7BK75OWKP045JQOK","3JJVG1YBED3TDFXYMCH0H9PZKM7B59","emotion","match","uniform","","","","","","[{""page_index"":0,""viewing_time"":4244.800000000745}]","4245.60000000149","","","","","","","","","","","","","","","","","","","","","","","",""
"explore-choice","4","40323","0.0-4.0","p314822","A37GOI3N77WX21","3P888QFVX40Z2B7BK75OWKP045JQOK","3JJVG1YBED3TDFXYMCH0H9PZKM7B59","emotion","match","uniform","","","","","","","2406.699999999255","39065.300000000745","41472","[""stimuli/sheep.jpg"",""stimuli/hammer.jpg"",""stimuli/basketball.jpg"",""stimuli/horse.jpg""]","stimuli/sheep.jpg","stimuli/hammer.jpg","stimuli/basketball.jpg","stimuli/horse.jpg","pos4","stimuli/horse.jpg","","","3","64","64","64","stimuli/stars_8.png","65","","","","","","",""
"explore-choice","5","42714","0.0-5.0","p314822","A37GOI3N77WX21","3P888QFVX40Z2B7BK75OWKP045JQOK","3JJVG1YBED3TDFXYMCH0H9PZKM7B59","emotion","match","uniform","","","","","","","1876","41987.800000000745","43863.800000000745","[""stimuli/hammer.jpg"",""stimuli/basketball.jpg"",""stimuli/horse.jpg"",""stimuli/sheep.jpg""]","stimuli/hammer.jpg","stimuli/basketball.jpg","stimuli/horse.jpg","stimuli/sheep.jpg","pos1","stimuli/hammer.jpg","","","0","8","8","8","stimuli/stars_2.png","9","","","","","","",""
"instructions","6","88560","0.0-6.0","p314822","A37GOI3N77WX21","3P888QFVX40Z2B7BK75OWKP045JQOK","3JJVG1YBED3TDFXYMCH0H9PZKM7B59","emotion","match","uniform","","","","","","[{""page_index"":0,""viewing_time"":45844.699999999255}]","45845.10000000149","","","","","","","","","","","","","","","","","","","","","","","",""
"explore-choice","7","93720","0.0-7.0","p314822","A37GOI3N77WX21","3P888QFVX40Z2B7BK75OWKP045JQOK","3JJVG1YBED3TDFXYMCH0H9PZKM7B59","emotion","match","uniform","","","","","","","4654.900000002235","90225.30000000075","94880.20000000298","[""stimuli/WM13_HO.jpg"",""stimuli/BM03_HE.jpg"",""stimuli/AF10_FO.jpg"",""stimuli/HM09_SC.jpg""]","stimuli/WM13_HO.jpg","stimuli/BM03_HE.jpg","stimuli/AF10_FO.jpg","stimuli/HM09_SC.jpg","pos3","stimuli/AF10_FO.jpg","FO","AF10","2","2","4","6","stimuli/stars_4.png","3","[""HO"",""HE"",""FO"",""SC""]","[""WM13"",""BM03"",""AF10"",""HM09""]","[5,10,4,0]","[4,8,6,2]","","",""
"show-reward","8","95737","0.0-8.0","p314822","A37GOI3N77WX21","3P888QFVX40Z2B7BK75OWKP045JQOK","3JJVG1YBED3TDFXYMCH0H9PZKM7B59","emotion","match","uniform","","","","","","","","95386.20000000298","97400.90000000224","","","","","","","","","","","","4","","stimuli/stars_4.png","3","","","","","stimuli/AF10_FO.jpg","",""
"explore-choice","9","99003","0.0-9.0","p314822","A37GOI3N77WX21","3P888QFVX40Z2B7BK75OWKP045JQOK","3JJVG1YBED3TDFXYMCH0H9PZKM7B59","emotion","match","uniform","","","","","","","2749.300000000745","97402.80000000075","100152.10000000149","[""stimuli/HM09_FO.jpg"",""stimuli/AF10_HE.jpg"",""stimuli/WM13_SC.jpg"",""stimuli/BM03_HO.jpg""]","stimuli/HM09_FO.jpg","stimuli/AF10_HE.jpg","stimuli/WM13_SC.jpg","stimuli/BM03_HO.jpg","pos1","stimuli/HM09_FO.jpg","FO","HM09","0","4","8","6","stimuli/stars_8.png","7","[""FO"",""HE"",""SC"",""HO""]","[""HM09"",""AF10"",""WM13"",""BM03""]","[8,10,1,4]","[6,8,2,4]","","",""
