"trial_type","trial_index","time_elapsed","internal_node_id","subject","workerId","hitId","assignmentId","structure_condition","match_condition","noise_type","success","timeout","failed_images","failed_audio","failed_video","view_history","rt","start_time","end_time","stimuli","image1","image2","image3","image4","choiceLocation","choiceImage","choiceEmotion","choiceModel","choice_index","reward_score","reward","reward_score_unadjusted","reward_image","score_after_trial","emotions","models","rewards","rewards_unadjusted","stimulus","response","question_order"
"pavlovia","0","12","0.0-0.0","p822174","AB09F0Q4T10TE","3WRBLBQ2GSENM5LEFQY1C5PG0GV0GC","37Z929RLGBEUF3PQYULTAE5D4DESTH","emotion","mismatch","uniform","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"preload","1","22162","0.0-1.0","p822174","AB09F0Q4T10TE","3WRBLBQ2GSENM5LEFQY1C5PG0GV0GC","37Z929RLGBEUF3PQYULTAE5D4DESTH","emotion","mismatch","uniform","true","false","[]","[]","[]","","","","","","","","","","","","","","","","","","","","","","","","","",""
"fullscreen","2","110896","0.0-2.0","p822174","AB09F0Q4T10TE","3WRBLBQ2GSENM5LEFQY1C5PG0GV0GC","37Z929RLGBEUF3PQYULTAE5D4DESTH","emotion","mismatch","uniform","true","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"instructions","3","114907","0.0-3.0","p822174","AB09F0Q4T10TE","3WRBLBQ2GSENM5LEFQY1C5PG0GV0GC","37Z929RLGBEUF3PQYULTAE5D4DESTH","emotion","mismatch","uniform","","","","","","[{""page_index"":0,""viewing_time"":4008.5999999046326}]","4009.399999856949","","","","","","","","","","","","","","","","","","","","","","","",""
"explore-choice","4","117627","0.0-4.0","p822174","AB09F0Q4T10TE","3WRBLBQ2GSENM5LEFQY1C5PG0GV0GC","37Z929RLGBEUF3PQYULTAE5D4DESTH","emotion","mismatch","uniform","","","","","","","2210","116488.90000009537","118698.90000009537","[""stimuli/sheep.jpg"",""stimuli/hammer.jpg"",""stimuli/basketball.jpg"",""stimuli/horse.jpg""]","stimuli/sheep.jpg","stimuli/hammer.jpg","stimuli/basketball.jpg","stimuli/horse.jpg","pos4","stimuli/horse.jpg","","","3","64","64","64","stimuli/stars_8.png","65","","","","","","",""
"explore-choice","5","119417","0.0-5.0","p822174","AB09F0Q4T10TE","3WRBLBQ2GSENM5LEFQY1C5PG0GV0GC","37Z929RLGBEUF3PQYULTAE5D4DESTH","emotion","mismatch","uniform","","","","","","","1283.6000001430511","119208.79999995232","120492.40000009537","[""stimuli/hammer.jpg"",""stimuli/basketball.jpg"",""stimuli/horse.jpg"",""stimuli/sheep.jpg""]","stimuli/hammer.jpg","stimuli/basketball.jpg","stimuli/horse.jpg","stimuli/sheep.jpg","pos1","stimuli/hammer.jpg","","","0","8","8","8","stimuli/stars_2.png","9","","","","","","",""
"instructions","6","130814","0.0-6.0","p822174","AB09F0Q4T10TE","3WRBLBQ2GSENM5LEFQY1C5PG0GV0GC","37Z929RLGBEUF3PQYULTAE5D4DESTH","emotion","mismatch","uniform","","","","","","[{""page_index"":0,""viewing_time"":11395.400000095367}]","11395.700000047684","","","","","","","","","","","","","","","","","","","","","","","",""
"explore-choice","7","136223","0.0-7.0","p822174","AB09F0Q4T10TE","3WRBLBQ2GSENM5LEFQY1C5PG0GV0GC","37Z929RLGBEUF3PQYULTAE5D4DESTH","emotion","mismatch","uniform","","","","","","","4890.899999856949","132396.40000009537","137287.29999995232","[""stimuli/BF04_HO.jpg"",""stimuli/BM16_AO.jpg"",""stimuli/AM05_CC.jpg"",""stimuli/HM10_DO.jpg""]","stimuli/BF04_HO.jpg","stimuli/BM16_AO.jpg","stimuli/AM05_CC.jpg","stimuli/HM10_DO.jpg","pos1","stimuli/BF04_HO.jpg","HO","BF04","0","0","0","2","stimuli/stars_0.png","1","[""HO"",""AO"",""CC"",""DO""]","[""BF04"",""BM16"",""AM05"",""HM10""]","[0,7,10,5]","[2,6,8,4]","","",""
"show-reward","8","138230","0.0-8.0","p822174","AB09F0Q4T10TE","3WRBLBQ2GSENM5LEFQY1C5PG0GV0GC","37Z929RLGBEUF3PQYULTAE5D4DESTH","emotion","mismatch","uniform","","","","","","","","137807","139810.20000004768","","","","","","","","","","","","0","","stimuli/stars_0.png","1","","","","","stimuli/BF04_HO.jpg","",""
"explore-choice","9","142216","0.0-9.0","p822174","AB09F0Q4T10TE","3WRBLBQ2GSENM5LEFQY1C5PG0GV0GC","37Z929RLGBEUF3PQYULTAE5D4DESTH","emotion","mismatch","uniform","","","","","","","3483.7000000476837","139811.5","143295.20000004768","[""stimuli/BM16_AO.jpg"",""stimuli/HM10_CC.jpg"",""stimuli/BF04_DO.jpg"",""stimuli/AM05_HO.jpg""]","stimuli/BM16_AO.jpg","stimuli/HM10_CC.jpg","stimuli/BF04_DO.jpg","stimuli/AM05_HO.jpg","pos4","stimuli/AM05_HO.jpg","HO","AM05","3","1","2","2","stimuli/stars_2.png","2","[""AO"",""CC"",""DO"",""HO""]","[""BM16"",""HM10"",""BF04"",""AM05""]","[7,9,6,2]","[6,8,4,2]","","",""
"show-reward","10","144233","0.0-10.0","p822174","AB09F0Q4T10TE","3WRBLBQ2GSENM5LEFQY1C5PG0GV0GC","37Z929RLGBEUF3PQYULTAE5D4DESTH","emotion","mismatch","uniform","","","","","","","","143797.90000009537","145813.59999990463","","","","","","","","","","","","2","","stimuli/stars_2.png","2","","","","","stimuli/AM05_HO.jpg","",""
