"trial_type","trial_index","time_elapsed","internal_node_id","subject","workerId","hitId","assignmentId","structure_condition","match_condition","noise_type","success","timeout","failed_images","failed_audio","failed_video","view_history","rt","start_time","end_time","stimuli","image1","image2","image3","image4","choiceLocation","choiceImage","choiceEmotion","choiceModel","choice_index","reward_score","reward","reward_score_unadjusted","reward_image","score_after_trial","emotions","models","rewards","rewards_unadjusted","stimulus","response","question_order"
"pavlovia","0","8","0.0-0.0","p9826","A3A8P4UR9A0DWQ","3RDTX9JRTZ7MP6YQMJD0Z3DG4HK978","3X0H8UUIT3UM7KTKTZQ4XYCC89NSW2","emotion","match","uniform","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"preload","1","9248","0.0-1.0","p9826","A3A8P4UR9A0DWQ","3RDTX9JRTZ7MP6YQMJD0Z3DG4HK978","3X0H8UUIT3UM7KTKTZQ4XYCC89NSW2","emotion","match","uniform","true","false","[]","[]","[]","","","","","","","","","","","","","","","","","","","","","","","","","",""
"fullscreen","2","11201","0.0-2.0","p9826","A3A8P4UR9A0DWQ","3RDTX9JRTZ7MP6YQMJD0Z3DG4HK978","3X0H8UUIT3UM7KTKTZQ4XYCC89NSW2","emotion","match","uniform","true","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"instructions","3","12430","0.0-3.0","p9826","A3A8P4UR9A0DWQ","3RDTX9JRTZ7MP6YQMJD0Z3DG4HK978","3X0H8UUIT3UM7KTKTZQ4XYCC89NSW2","emotion","match","uniform","","","","","","[{""page_index"":0,""viewing_time"":1228}]","1228.2999999523163","","","","","","","","","","","","","","","","","","","","","","","",""
"explore-choice","4","15318","0.0-4.0","p9826","A3A8P4UR9A0DWQ","3RDTX9JRTZ7MP6YQMJD0Z3DG4HK978","3X0H8UUIT3UM7KTKTZQ4XYCC89NSW2","emotion","match","uniform","","","","","","","2379.2000000476837","14221.299999952316","16600.5","[""stimuli/sheep.jpg"",""stimuli/hammer.jpg"",""stimuli/basketball.jpg"",""stimuli/horse.jpg""]","stimuli/sheep.jpg","stimuli/hammer.jpg","stimuli/basketball.jpg","stimuli/horse.jpg","pos4","stimuli/horse.jpg","","","3","64","64","64","stimuli/stars_8.png","65","","","","","","",""
"explore-choice","5","17301","0.0-5.0","p9826","A3A8P4UR9A0DWQ","3RDTX9JRTZ7MP6YQMJD0Z3DG4HK978","3X0H8UUIT3UM7KTKTZQ4XYCC89NSW2","emotion","match","uniform","","","","","","","1477.7000000476837","17110","18587.700000047684","[""stimuli/hammer.jpg"",""stimuli/basketball.jpg"",""stimuli/horse.jpg"",""stimuli/sheep.jpg""]","stimuli/hammer.jpg","stimuli/basketball.jpg","stimuli/horse.jpg","stimuli/sheep.jpg","pos1","stimuli/hammer.jpg","","","0","8","8","8","stimuli/stars_2.png","9","","","","","","",""
"instructions","6","25281","0.0-6.0","p9826","A3A8P4UR9A0DWQ","3RDTX9JRTZ7MP6YQMJD0Z3DG4HK978","3X0H8UUIT3UM7KTKTZQ4XYCC89NSW2","emotion","match","uniform","","","","","","[{""page_index"":0,""viewing_time"":7978.799999952316}]","7979.199999809265","","","","","","","","","","","","","","","","","","","","","","","",""
"explore-choice","7","30437","0.0-7.0","p9826","A3A8P4UR9A0DWQ","3RDTX9JRTZ7MP6YQMJD0Z3DG4HK978","3X0H8UUIT3UM7KTKTZQ4XYCC89NSW2","emotion","match","uniform","","","","","","","4650.599999904633","27073.200000047684","31723.799999952316","[""stimuli/BM04_FO.jpg"",""stimuli/HM09_SC.jpg"",""stimuli/BM16_CC.jpg"",""stimuli/AF11_SUR.jpg""]","stimuli/BM04_FO.jpg","stimuli/HM09_SC.jpg","stimuli/BM16_CC.jpg","stimuli/AF11_SUR.jpg","pos1","stimuli/BM04_FO.jpg","FO","BM04","0","4.5","9","8","stimuli/stars_9.png","5.5","[""FO"",""SC"",""CC"",""SUR""]","[""BM04"",""HM09"",""BM16"",""AF11""]","[9,7,2,5]","[8,6,2,4]","","",""
"show-reward","8","32445","0.0-8.0","p9826","A3A8P4UR9A0DWQ","3RDTX9JRTZ7MP6YQMJD0Z3DG4HK978","3X0H8UUIT3UM7KTKTZQ4XYCC89NSW2","emotion","match","uniform","","","","","","","","32230.5","34235.700000047684","","","","","","","","","","","","9","","stimuli/stars_9.png","5.5","","","","","stimuli/BM04_FO.jpg","",""
"explore-choice","9","34758","0.0-9.0","p9826","A3A8P4UR9A0DWQ","3RDTX9JRTZ7MP6YQMJD0Z3DG4HK978","3X0H8UUIT3UM7KTKTZQ4XYCC89NSW2","emotion","match","uniform","","","","","","","1810.2999999523163","34237.5","36047.799999952316","[""stimuli/AF11_SC.jpg"",""stimuli/HM09_SUR.jpg"",""stimuli/BM04_FO.jpg"",""stimuli/BM16_CC.jpg""]","stimuli/AF11_SC.jpg","stimuli/HM09_SUR.jpg","stimuli/BM04_FO.jpg","stimuli/BM16_CC.jpg","pos2","stimuli/HM09_SUR.jpg","SUR","HM09","1","1.5","3","4","stimuli/stars_3.png","7","[""SC"",""SUR"",""FO"",""CC""]","[""AF11"",""HM09"",""BM04"",""BM16""]","[4,3,8,3]","[6,4,8,2]","","",""
