"trial_type","trial_index","time_elapsed","internal_node_id","subject","workerId","hitId","assignmentId","structure_condition","match_condition","noise_type","success","timeout","failed_images","failed_audio","failed_video","view_history","rt","start_time","end_time","stimuli","image1","image2","image3","image4","choiceLocation","choiceImage","choiceEmotion","choiceModel","choice_index","reward_score","reward","reward_score_unadjusted","reward_image","score_after_trial","emotions","models","rewards","rewards_unadjusted","stimulus","response","question_order"
"pavlovia","0","7","0.0-0.0","p423806","AVD6HMIO1HLFI","3RZS0FBRWLGDTA9TUPH81F59AWHPC0","34YB12FSQ0UNC3QFUXQ0ZMRIMW0MG6","model","mismatch","uniform","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"preload","1","5638","0.0-1.0","p423806","AVD6HMIO1HLFI","3RZS0FBRWLGDTA9TUPH81F59AWHPC0","34YB12FSQ0UNC3QFUXQ0ZMRIMW0MG6","model","mismatch","uniform","true","false","[]","[]","[]","","","","","","","","","","","","","","","","","","","","","","","","","",""
"fullscreen","2","8200","0.0-2.0","p423806","AVD6HMIO1HLFI","3RZS0FBRWLGDTA9TUPH81F59AWHPC0","34YB12FSQ0UNC3QFUXQ0ZMRIMW0MG6","model","mismatch","uniform","true","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"instructions","3","12537","0.0-3.0","p423806","AVD6HMIO1HLFI","3RZS0FBRWLGDTA9TUPH81F59AWHPC0","34YB12FSQ0UNC3QFUXQ0ZMRIMW0MG6","model","mismatch","uniform","","","","","","[{""page_index"":0,""viewing_time"":4335}]","4335","","","","","","","","","","","","","","","","","","","","","","","",""
"explore-choice","4","14842","0.0-4.0","p423806","AVD6HMIO1HLFI","3RZS0FBRWLGDTA9TUPH81F59AWHPC0","34YB12FSQ0UNC3QFUXQ0ZMRIMW0MG6","model","mismatch","uniform","","","","","","","1794","14501","16295","[""stimuli/sheep.jpg"",""stimuli/hammer.jpg"",""stimuli/basketball.jpg"",""stimuli/horse.jpg""]","stimuli/sheep.jpg","stimuli/hammer.jpg","stimuli/basketball.jpg","stimuli/horse.jpg","pos4","stimuli/horse.jpg","","","3","64","64","64","stimuli/stars_8.png","65","","","","","","",""
"explore-choice","5","16801","0.0-5.0","p423806","AVD6HMIO1HLFI","3RZS0FBRWLGDTA9TUPH81F59AWHPC0","34YB12FSQ0UNC3QFUXQ0ZMRIMW0MG6","model","mismatch","uniform","","","","","","","1447","16806","18253","[""stimuli/hammer.jpg"",""stimuli/basketball.jpg"",""stimuli/horse.jpg"",""stimuli/sheep.jpg""]","stimuli/hammer.jpg","stimuli/basketball.jpg","stimuli/horse.jpg","stimuli/sheep.jpg","pos1","stimuli/hammer.jpg","","","0","8","8","8","stimuli/stars_2.png","9","","","","","","",""
"instructions","6","75340","0.0-6.0","p423806","AVD6HMIO1HLFI","3RZS0FBRWLGDTA9TUPH81F59AWHPC0","34YB12FSQ0UNC3QFUXQ0ZMRIMW0MG6","model","mismatch","uniform","","","","","","[{""page_index"":0,""viewing_time"":58538}]","58539","","","","","","","","","","","","","","","","","","","","","","","",""
"explore-choice","7","80191","0.0-7.0","p423806","AVD6HMIO1HLFI","3RZS0FBRWLGDTA9TUPH81F59AWHPC0","34YB12FSQ0UNC3QFUXQ0ZMRIMW0MG6","model","mismatch","uniform","","","","","","","4348","77305","81653","[""stimuli/AF02_SC.jpg"",""stimuli/AM06_SUR.jpg"",""stimuli/HM07_DO.jpg"",""stimuli/HF04_CC.jpg""]","stimuli/AF02_SC.jpg","stimuli/AM06_SUR.jpg","stimuli/HM07_DO.jpg","stimuli/HF04_CC.jpg","pos1","stimuli/AF02_SC.jpg","SC","AF02","0","5","10","8","stimuli/stars_10.png","6","[""SC"",""SUR"",""DO"",""CC""]","[""AF02"",""AM06"",""HM07"",""HF04""]","[10,3,8,5]","[8,2,6,4]","","",""
"show-reward","8","82202","0.0-8.0","p423806","AVD6HMIO1HLFI","3RZS0FBRWLGDTA9TUPH81F59AWHPC0","34YB12FSQ0UNC3QFUXQ0ZMRIMW0MG6","model","mismatch","uniform","","","","","","","","82156","84167","","","","","","","","","","","","10","","stimuli/stars_10.png","6","","","","","stimuli/AF02_SC.jpg","",""
"explore-choice","9","86111","0.0-9.0","p423806","AVD6HMIO1HLFI","3RZS0FBRWLGDTA9TUPH81F59AWHPC0","34YB12FSQ0UNC3QFUXQ0ZMRIMW0MG6","model","mismatch","uniform","","","","","","","3404","84167","87571","[""stimuli/AF02_DO.jpg"",""stimuli/HM07_SC.jpg"",""stimuli/HF04_CC.jpg"",""stimuli/AM06_SUR.jpg""]","stimuli/AF02_DO.jpg","stimuli/HM07_SC.jpg","stimuli/HF04_CC.jpg","stimuli/AM06_SUR.jpg","pos1","stimuli/AF02_DO.jpg","DO","AF02","0","3","6","8","stimuli/stars_6.png","9","[""DO"",""SC"",""CC"",""SUR""]","[""AF02"",""HM07"",""HF04"",""AM06""]","[6,5,4,3]","[8,6,4,2]","","",""
