"trial_type","trial_index","time_elapsed","internal_node_id","subject","workerId","hitId","assignmentId","structure_condition","match_condition","noise_type","success","timeout","failed_images","failed_audio","failed_video","view_history","rt","start_time","end_time","stimuli","image1","image2","image3","image4","choiceLocation","choiceImage","choiceEmotion","choiceModel","choice_index","reward_score","reward","reward_score_unadjusted","reward_image","score_after_trial","emotions","models","rewards","rewards_unadjusted","stimulus","response","question_order"
"pavlovia","0","7","0.0-0.0","p85146","A1TPGXT718D68E","3RZS0FBRWLGDTA9TUPH81F59AWHPC0","3RJSC4XJ120STSUOOWKBXSTGTJE50N","emotion","match","uniform","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"preload","1","3672","0.0-1.0","p85146","A1TPGXT718D68E","3RZS0FBRWLGDTA9TUPH81F59AWHPC0","3RJSC4XJ120STSUOOWKBXSTGTJE50N","emotion","match","uniform","true","false","[]","[]","[]","","","","","","","","","","","","","","","","","","","","","","","","","",""
"fullscreen","2","6708","0.0-2.0","p85146","A1TPGXT718D68E","3RZS0FBRWLGDTA9TUPH81F59AWHPC0","3RJSC4XJ120STSUOOWKBXSTGTJE50N","emotion","match","uniform","true","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"instructions","3","13970","0.0-3.0","p85146","A1TPGXT718D68E","3RZS0FBRWLGDTA9TUPH81F59AWHPC0","3RJSC4XJ120STSUOOWKBXSTGTJE50N","emotion","match","uniform","","","","","","[{""page_index"":0,""viewing_time"":7260.200000047684}]","7260.899999976158","","","","","","","","","","","","","","","","","","","","","","","",""
"explore-choice","4","16928","0.0-4.0","p85146","A1TPGXT718D68E","3RZS0FBRWLGDTA9TUPH81F59AWHPC0","3RJSC4XJ120STSUOOWKBXSTGTJE50N","emotion","match","uniform","","","","","","","2449.5","15542.699999928474","17992.199999928474","[""stimuli/sheep.jpg"",""stimuli/hammer.jpg"",""stimuli/basketball.jpg"",""stimuli/horse.jpg""]","stimuli/sheep.jpg","stimuli/hammer.jpg","stimuli/basketball.jpg","stimuli/horse.jpg","pos4","stimuli/horse.jpg","","","3","64","64","64","stimuli/stars_8.png","65","","","","","","",""
"explore-choice","5","18894","0.0-5.0","p85146","A1TPGXT718D68E","3RZS0FBRWLGDTA9TUPH81F59AWHPC0","3RJSC4XJ120STSUOOWKBXSTGTJE50N","emotion","match","uniform","","","","","","","1453.6000000238419","18501.299999952316","19954.899999976158","[""stimuli/hammer.jpg"",""stimuli/basketball.jpg"",""stimuli/horse.jpg"",""stimuli/sheep.jpg""]","stimuli/hammer.jpg","stimuli/basketball.jpg","stimuli/horse.jpg","stimuli/sheep.jpg","pos1","stimuli/hammer.jpg","","","0","8","8","8","stimuli/stars_2.png","9","","","","","","",""
"instructions","6","61352","0.0-6.0","p85146","A1TPGXT718D68E","3RZS0FBRWLGDTA9TUPH81F59AWHPC0","3RJSC4XJ120STSUOOWKBXSTGTJE50N","emotion","match","uniform","","","","","","[{""page_index"":0,""viewing_time"":42456.5}]","42457.10000002384","","","","","","","","","","","","","","","","","","","","","","","",""
"explore-choice","7","63876","0.0-7.0","p85146","A1TPGXT718D68E","3RZS0FBRWLGDTA9TUPH81F59AWHPC0","3RJSC4XJ120STSUOOWKBXSTGTJE50N","emotion","match","uniform","","","","","","","2013.2999999523163","62926.799999952316","64940.09999990463","[""stimuli/HF04_FO.jpg"",""stimuli/WM07_SUR.jpg"",""stimuli/BF05_AO.jpg"",""stimuli/BM07_SC.jpg""]","stimuli/HF04_FO.jpg","stimuli/WM07_SUR.jpg","stimuli/BF05_AO.jpg","stimuli/BM07_SC.jpg","pos2","stimuli/WM07_SUR.jpg","SUR","WM07","1","4","8","8","stimuli/stars_8.png","5","[""FO"",""SUR"",""AO"",""SC""]","[""HF04"",""WM07"",""BF05"",""BM07""]","[4,8,3,8]","[2,8,4,6]","","",""
"show-reward","8","65899","0.0-8.0","p85146","A1TPGXT718D68E","3RZS0FBRWLGDTA9TUPH81F59AWHPC0","3RJSC4XJ120STSUOOWKBXSTGTJE50N","emotion","match","uniform","","","","","","","","65451.699999928474","67470.69999992847","","","","","","","","","","","","8","","stimuli/stars_8.png","5","","","","","stimuli/WM07_SUR.jpg","",""
"explore-choice","9","68027","0.0-9.0","p85146","A1TPGXT718D68E","3RZS0FBRWLGDTA9TUPH81F59AWHPC0","3RJSC4XJ120STSUOOWKBXSTGTJE50N","emotion","match","uniform","","","","","","","1626.3999999761581","67472.19999992847","69098.59999990463","[""stimuli/BF05_SC.jpg"",""stimuli/WM07_FO.jpg"",""stimuli/BM07_AO.jpg"",""stimuli/HF04_SUR.jpg""]","stimuli/BF05_SC.jpg","stimuli/WM07_FO.jpg","stimuli/BM07_AO.jpg","stimuli/HF04_SUR.jpg","pos1","stimuli/BF05_SC.jpg","SC","BF05","0","2.5","5","6","stimuli/stars_5.png","7.5","[""SC"",""FO"",""AO"",""SUR""]","[""BF05"",""WM07"",""BM07"",""HF04""]","[5,1,5,10]","[6,2,4,8]","","",""
