"trial_type","trial_index","time_elapsed","internal_node_id","subject","workerId","hitId","assignmentId","structure_condition","match_condition","noise_type","success","timeout","failed_images","failed_audio","failed_video","view_history","rt","start_time","end_time","stimuli","image1","image2","image3","image4","choiceLocation","choiceImage","choiceEmotion","choiceModel","choice_index","reward_score","reward","reward_score_unadjusted","reward_image","score_after_trial","emotions","models","rewards","rewards_unadjusted","stimulus","response","question_order"
"pavlovia","0","9","0.0-0.0","p995631","A3UUH3632AI3ZX","3RDTX9JRTZ7MP6YQMJD0Z3DG4HK978","32SVAV9L3HFLGQ522FTB7179OAM3AB","emotion","match","uniform","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"preload","1","6403","0.0-1.0","p995631","A3UUH3632AI3ZX","3RDTX9JRTZ7MP6YQMJD0Z3DG4HK978","32SVAV9L3HFLGQ522FTB7179OAM3AB","emotion","match","uniform","true","false","[]","[]","[]","","","","","","","","","","","","","","","","","","","","","","","","","",""
"fullscreen","2","98464","0.0-2.0","p995631","A3UUH3632AI3ZX","3RDTX9JRTZ7MP6YQMJD0Z3DG4HK978","32SVAV9L3HFLGQ522FTB7179OAM3AB","emotion","match","uniform","true","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"instructions","3","100386","0.0-3.0","p995631","A3UUH3632AI3ZX","3RDTX9JRTZ7MP6YQMJD0Z3DG4HK978","32SVAV9L3HFLGQ522FTB7179OAM3AB","emotion","match","uniform","","","","","","[{""page_index"":0,""viewing_time"":1921.4000000953674}]","1921.6000000238419","","","","","","","","","","","","","","","","","","","","","","","",""
"explore-choice","4","102959","0.0-4.0","p995631","A3UUH3632AI3ZX","3RDTX9JRTZ7MP6YQMJD0Z3DG4HK978","32SVAV9L3HFLGQ522FTB7179OAM3AB","emotion","match","uniform","","","","","","","2071.2000000476837","102233","104304.20000004768","[""stimuli/sheep.jpg"",""stimuli/hammer.jpg"",""stimuli/basketball.jpg"",""stimuli/horse.jpg""]","stimuli/sheep.jpg","stimuli/hammer.jpg","stimuli/basketball.jpg","stimuli/horse.jpg","pos4","stimuli/horse.jpg","","","3","64","64","64","stimuli/stars_8.png","65","","","","","","",""
"explore-choice","5","104698","0.0-5.0","p995631","A3UUH3632AI3ZX","3RDTX9JRTZ7MP6YQMJD0Z3DG4HK978","32SVAV9L3HFLGQ522FTB7179OAM3AB","emotion","match","uniform","","","","","","","1237.7999999523163","104805.70000004768","106043.5","[""stimuli/hammer.jpg"",""stimuli/basketball.jpg"",""stimuli/horse.jpg"",""stimuli/sheep.jpg""]","stimuli/hammer.jpg","stimuli/basketball.jpg","stimuli/horse.jpg","stimuli/sheep.jpg","pos1","stimuli/hammer.jpg","","","0","8","8","8","stimuli/stars_2.png","9","","","","","","",""
"instructions","6","109839","0.0-6.0","p995631","A3UUH3632AI3ZX","3RDTX9JRTZ7MP6YQMJD0Z3DG4HK978","32SVAV9L3HFLGQ522FTB7179OAM3AB","emotion","match","uniform","","","","","","[{""page_index"":0,""viewing_time"":5140.5}]","5140.600000023842","","","","","","","","","","","","","","","","","","","","","","","",""
"explore-choice","7","115079","0.0-7.0","p995631","A3UUH3632AI3ZX","3RDTX9JRTZ7MP6YQMJD0Z3DG4HK978","32SVAV9L3HFLGQ522FTB7179OAM3AB","emotion","match","uniform","","","","","","","4737.5","111686","116423.5","[""stimuli/BM03_FO.jpg"",""stimuli/BM07_HE.jpg"",""stimuli/AM03_CC.jpg"",""stimuli/HM02_HO.jpg""]","stimuli/BM03_FO.jpg","stimuli/BM07_HE.jpg","stimuli/AM03_CC.jpg","stimuli/HM02_HO.jpg","pos2","stimuli/BM07_HE.jpg","HE","BM07","1","0","0","2","stimuli/stars_0.png","1","[""FO"",""HE"",""CC"",""HO""]","[""BM03"",""BM07"",""AM03"",""HM02""]","[10,0,8,3]","[8,2,6,4]","","",""
"show-reward","8","117087","0.0-8.0","p995631","A3UUH3632AI3ZX","3RDTX9JRTZ7MP6YQMJD0Z3DG4HK978","32SVAV9L3HFLGQ522FTB7179OAM3AB","emotion","match","uniform","","","","","","","","116926.60000002384","118932.5","","","","","","","","","","","","0","","stimuli/stars_0.png","1","","","","","stimuli/BM07_HE.jpg","",""
"explore-choice","9","117750","0.0-9.0","p995631","A3UUH3632AI3ZX","3RDTX9JRTZ7MP6YQMJD0Z3DG4HK978","32SVAV9L3HFLGQ522FTB7179OAM3AB","emotion","match","uniform","","","","","","","159.89999997615814","118934.30000007153","119094.20000004768","[""stimuli/BM07_CC.jpg"",""stimuli/AM03_HE.jpg"",""stimuli/BM03_HO.jpg"",""stimuli/HM02_FO.jpg""]","stimuli/BM07_CC.jpg","stimuli/AM03_HE.jpg","stimuli/BM03_HO.jpg","stimuli/HM02_FO.jpg","pos1","stimuli/BM07_CC.jpg","CC","BM07","0","4","8","6","stimuli/stars_8.png","5","[""CC"",""HE"",""HO"",""FO""]","[""BM07"",""AM03"",""BM03"",""HM02""]","[8,1,5,8]","[6,2,4,8]","","",""
