"trial_type","trial_index","time_elapsed","internal_node_id","subject","workerId","hitId","assignmentId","structure_condition","match_condition","noise_type","success","timeout","failed_images","failed_audio","failed_video","view_history","rt","start_time","end_time","stimuli","image1","image2","image3","image4","choiceLocation","choiceImage","choiceEmotion","choiceModel","choice_index","reward_score","reward","reward_score_unadjusted","reward_image","score_after_trial","emotions","models","rewards","rewards_unadjusted","stimulus","response","question_order"
"pavlovia","0","60","0.0-0.0","p276997","A8B4WA1QFNUAW","3087LXLJ6NMH85PJ46SJUKP4Z1V0FD","3JMSRU9HQK08ICOX2U13MFPJ07LVEZ","emotion","mismatch","uniform","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"preload","1","8352","0.0-1.0","p276997","A8B4WA1QFNUAW","3087LXLJ6NMH85PJ46SJUKP4Z1V0FD","3JMSRU9HQK08ICOX2U13MFPJ07LVEZ","emotion","mismatch","uniform","true","false","[]","[]","[]","","","","","","","","","","","","","","","","","","","","","","","","","",""
"fullscreen","2","21695","0.0-2.0","p276997","A8B4WA1QFNUAW","3087LXLJ6NMH85PJ46SJUKP4Z1V0FD","3JMSRU9HQK08ICOX2U13MFPJ07LVEZ","emotion","mismatch","uniform","true","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"instructions","3","28141","0.0-3.0","p276997","A8B4WA1QFNUAW","3087LXLJ6NMH85PJ46SJUKP4Z1V0FD","3JMSRU9HQK08ICOX2U13MFPJ07LVEZ","emotion","mismatch","uniform","","","","","","[{""page_index"":0,""viewing_time"":6441.700000017881}]","6444.100000023842","","","","","","","","","","","","","","","","","","","","","","","",""
"explore-choice","4","31664","0.0-4.0","p276997","A8B4WA1QFNUAW","3087LXLJ6NMH85PJ46SJUKP4Z1V0FD","3JMSRU9HQK08ICOX2U13MFPJ07LVEZ","emotion","mismatch","uniform","","","","","","","3015.7999999821186","29909","32924.79999998212","[""stimuli/sheep.jpg"",""stimuli/hammer.jpg"",""stimuli/basketball.jpg"",""stimuli/horse.jpg""]","stimuli/sheep.jpg","stimuli/hammer.jpg","stimuli/basketball.jpg","stimuli/horse.jpg","pos4","stimuli/horse.jpg","","","3","64","64","64","stimuli/stars_8.png","65","","","","","","",""
"explore-choice","5","33541","0.0-5.0","p276997","A8B4WA1QFNUAW","3087LXLJ6NMH85PJ46SJUKP4Z1V0FD","3JMSRU9HQK08ICOX2U13MFPJ07LVEZ","emotion","mismatch","uniform","","","","","","","1372","33430.90000000596","34802.90000000596","[""stimuli/hammer.jpg"",""stimuli/basketball.jpg"",""stimuli/horse.jpg"",""stimuli/sheep.jpg""]","stimuli/hammer.jpg","stimuli/basketball.jpg","stimuli/horse.jpg","stimuli/sheep.jpg","pos1","stimuli/hammer.jpg","","","0","8","8","8","stimuli/stars_2.png","9","","","","","","",""
"instructions","6","52880","0.0-6.0","p276997","A8B4WA1QFNUAW","3087LXLJ6NMH85PJ46SJUKP4Z1V0FD","3JMSRU9HQK08ICOX2U13MFPJ07LVEZ","emotion","mismatch","uniform","","","","","","[{""page_index"":0,""viewing_time"":19337}]","19337.79999998212","","","","","","","","","","","","","","","","","","","","","","","",""
"explore-choice","7","57260","0.0-7.0","p276997","A8B4WA1QFNUAW","3087LXLJ6NMH85PJ46SJUKP4Z1V0FD","3JMSRU9HQK08ICOX2U13MFPJ07LVEZ","emotion","mismatch","uniform","","","","","","","3876.2999999821186","54644.40000000596","58520.69999998808","[""stimuli/BF06_DO.jpg"",""stimuli/BF08_FO.jpg"",""stimuli/BM04_HE.jpg"",""stimuli/WF04_SC.jpg""]","stimuli/BF06_DO.jpg","stimuli/BF08_FO.jpg","stimuli/BM04_HE.jpg","stimuli/WF04_SC.jpg","pos2","stimuli/BF08_FO.jpg","FO","BF08","1","3.5","7","8","stimuli/stars_7.png","4.5","[""DO"",""FO"",""HE"",""SC""]","[""BF06"",""BF08"",""BM04"",""WF04""]","[5,7,3,2]","[6,8,2,4]","","",""
"show-reward","8","59266","0.0-8.0","p276997","A8B4WA1QFNUAW","3087LXLJ6NMH85PJ46SJUKP4Z1V0FD","3JMSRU9HQK08ICOX2U13MFPJ07LVEZ","emotion","mismatch","uniform","","","","","","","","59024.59999999404","61027.09999999404","","","","","","","","","","","","7","","stimuli/stars_7.png","4.5","","","","","stimuli/BF08_FO.jpg","",""
"explore-choice","9","63369","0.0-9.0","p276997","A8B4WA1QFNUAW","3087LXLJ6NMH85PJ46SJUKP4Z1V0FD","3JMSRU9HQK08ICOX2U13MFPJ07LVEZ","emotion","mismatch","uniform","","","","","","","3601","61029.5","64630.5","[""stimuli/BM04_FO.jpg"",""stimuli/BF06_SC.jpg"",""stimuli/BF08_DO.jpg"",""stimuli/WF04_HE.jpg""]","stimuli/BM04_FO.jpg","stimuli/BF06_SC.jpg","stimuli/BF08_DO.jpg","stimuli/WF04_HE.jpg","pos4","stimuli/WF04_HE.jpg","HE","WF04","3","1.5","3","2","stimuli/stars_3.png","6","[""FO"",""SC"",""DO"",""HE""]","[""BM04"",""BF06"",""BF08"",""WF04""]","[10,3,8,3]","[8,4,6,2]","","",""
