"trial_type","trial_index","time_elapsed","internal_node_id","subject","workerId","hitId","assignmentId","structure_condition","match_condition","noise_type","success","timeout","failed_images","failed_audio","failed_video","view_history","rt","start_time","end_time","stimuli","image1","image2","image3","image4","choiceLocation","choiceImage","choiceEmotion","choiceModel","choice_index","reward_score","reward","reward_score_unadjusted","reward_image","score_after_trial","emotions","models","rewards","rewards_unadjusted","stimulus","response","question_order"
"pavlovia","0","8","0.0-0.0","p957511","APGX2WZ59OWDN","3OWZNK3RYMVDNXPNEIRWZ8JM6MU2UY","3DYGAII7PNEKAVH6P9N4A4PFXM8PQK","emotion","match","uniform","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"preload","1","1929","0.0-1.0","p957511","APGX2WZ59OWDN","3OWZNK3RYMVDNXPNEIRWZ8JM6MU2UY","3DYGAII7PNEKAVH6P9N4A4PFXM8PQK","emotion","match","uniform","true","false","[]","[]","[]","","","","","","","","","","","","","","","","","","","","","","","","","",""
"fullscreen","2","113699","0.0-2.0","p957511","APGX2WZ59OWDN","3OWZNK3RYMVDNXPNEIRWZ8JM6MU2UY","3DYGAII7PNEKAVH6P9N4A4PFXM8PQK","emotion","match","uniform","true","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"instructions","3","117058","0.0-3.0","p957511","APGX2WZ59OWDN","3OWZNK3RYMVDNXPNEIRWZ8JM6MU2UY","3DYGAII7PNEKAVH6P9N4A4PFXM8PQK","emotion","match","uniform","","","","","","[{""page_index"":0,""viewing_time"":3357.699999809265}]","3358.199999809265","","","","","","","","","","","","","","","","","","","","","","","",""
"explore-choice","4","119255","0.0-4.0","p957511","APGX2WZ59OWDN","3OWZNK3RYMVDNXPNEIRWZ8JM6MU2UY","3DYGAII7PNEKAVH6P9N4A4PFXM8PQK","emotion","match","uniform","","","","","","","1695.3999996185303","118486","120181.39999961853","[""stimuli/sheep.jpg"",""stimuli/hammer.jpg"",""stimuli/basketball.jpg"",""stimuli/horse.jpg""]","stimuli/sheep.jpg","stimuli/hammer.jpg","stimuli/basketball.jpg","stimuli/horse.jpg","pos4","stimuli/horse.jpg","","","3","64","64","64","stimuli/stars_8.png","65","","","","","","",""
"explore-choice","5","120751","0.0-5.0","p957511","APGX2WZ59OWDN","3OWZNK3RYMVDNXPNEIRWZ8JM6MU2UY","3DYGAII7PNEKAVH6P9N4A4PFXM8PQK","emotion","match","uniform","","","","","","","995.3999996185303","120682.19999980927","121677.5999994278","[""stimuli/hammer.jpg"",""stimuli/basketball.jpg"",""stimuli/horse.jpg"",""stimuli/sheep.jpg""]","stimuli/hammer.jpg","stimuli/basketball.jpg","stimuli/horse.jpg","stimuli/sheep.jpg","pos1","stimuli/hammer.jpg","","","0","8","8","8","stimuli/stars_2.png","9","","","","","","",""
"instructions","6","129332","0.0-6.0","p957511","APGX2WZ59OWDN","3OWZNK3RYMVDNXPNEIRWZ8JM6MU2UY","3DYGAII7PNEKAVH6P9N4A4PFXM8PQK","emotion","match","uniform","","","","","","[{""page_index"":0,""viewing_time"":8579.60000038147}]","8579.800000190735","","","","","","","","","","","","","","","","","","","","","","","",""
"explore-choice","7","132084","0.0-7.0","p957511","APGX2WZ59OWDN","3OWZNK3RYMVDNXPNEIRWZ8JM6MU2UY","3DYGAII7PNEKAVH6P9N4A4PFXM8PQK","emotion","match","uniform","","","","","","","2247.1000003814697","130759.39999961853","133006.5","[""stimuli/HM07_SUR.jpg"",""stimuli/BF05_CC.jpg"",""stimuli/HF04_FO.jpg"",""stimuli/AM06_HE.jpg""]","stimuli/HM07_SUR.jpg","stimuli/BF05_CC.jpg","stimuli/HF04_FO.jpg","stimuli/AM06_HE.jpg","pos1","stimuli/HM07_SUR.jpg","SUR","HM07","0","3.5","7","8","stimuli/stars_7.png","4.5","[""SUR"",""CC"",""FO"",""HE""]","[""HM07"",""BF05"",""HF04"",""AM06""]","[7,0,8,6]","[8,2,6,4]","","",""
"show-reward","8","134091","0.0-8.0","p957511","APGX2WZ59OWDN","3OWZNK3RYMVDNXPNEIRWZ8JM6MU2UY","3DYGAII7PNEKAVH6P9N4A4PFXM8PQK","emotion","match","uniform","","","","","","","","133511.79999923706","135518.0999994278","","","","","","","","","","","","7","","stimuli/stars_7.png","4.5","","","","","stimuli/HM07_SUR.jpg","",""
"explore-choice","9","136433","0.0-9.0","p957511","APGX2WZ59OWDN","3OWZNK3RYMVDNXPNEIRWZ8JM6MU2UY","3DYGAII7PNEKAVH6P9N4A4PFXM8PQK","emotion","match","uniform","","","","","","","1840.6000003814697","135518.79999923706","137359.39999961853","[""stimuli/AM06_FO.jpg"",""stimuli/BF05_HE.jpg"",""stimuli/HF04_CC.jpg"",""stimuli/HM07_SUR.jpg""]","stimuli/AM06_FO.jpg","stimuli/BF05_HE.jpg","stimuli/HF04_CC.jpg","stimuli/HM07_SUR.jpg","pos1","stimuli/AM06_FO.jpg","FO","AM06","0","3","6","6","stimuli/stars_6.png","7.5","[""FO"",""HE"",""CC"",""SUR""]","[""AM06"",""BF05"",""HF04"",""HM07""]","[6,2,1,7]","[6,4,2,8]","","",""
