"trial_type","trial_index","time_elapsed","internal_node_id","subject","workerId","hitId","assignmentId","structure_condition","match_condition","noise_type","success","timeout","failed_images","failed_audio","failed_video","view_history","rt","start_time","end_time","stimuli","image1","image2","image3","image4","choiceLocation","choiceImage","choiceEmotion","choiceModel","choice_index","reward_score","reward","reward_score_unadjusted","reward_image","score_after_trial","emotions","models","rewards","rewards_unadjusted","stimulus","response","question_order"
"pavlovia","0","8","0.0-0.0","p2219","AK8ONB60Q4RJ5","3OWZNK3RYMVDNXPNEIRWZ8JM6MU2UY","3WQQ9FUS6C0C0XG0KAO3TTZQMC8B8B","model","mismatch","uniform","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"preload","1","2844","0.0-1.0","p2219","AK8ONB60Q4RJ5","3OWZNK3RYMVDNXPNEIRWZ8JM6MU2UY","3WQQ9FUS6C0C0XG0KAO3TTZQMC8B8B","model","mismatch","uniform","true","false","[]","[]","[]","","","","","","","","","","","","","","","","","","","","","","","","","",""
"fullscreen","2","67794","0.0-2.0","p2219","AK8ONB60Q4RJ5","3OWZNK3RYMVDNXPNEIRWZ8JM6MU2UY","3WQQ9FUS6C0C0XG0KAO3TTZQMC8B8B","model","mismatch","uniform","true","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"instructions","3","84953","0.0-3.0","p2219","AK8ONB60Q4RJ5","3OWZNK3RYMVDNXPNEIRWZ8JM6MU2UY","3WQQ9FUS6C0C0XG0KAO3TTZQMC8B8B","model","mismatch","uniform","","","","","","[{""page_index"":0,""viewing_time"":17158}]","17158","","","","","","","","","","","","","","","","","","","","","","","",""
"explore-choice","4","87564","0.0-4.0","p2219","AK8ONB60Q4RJ5","3OWZNK3RYMVDNXPNEIRWZ8JM6MU2UY","3WQQ9FUS6C0C0XG0KAO3TTZQMC8B8B","model","mismatch","uniform","","","","","","","2110","85774","87884","[""stimuli/sheep.jpg"",""stimuli/hammer.jpg"",""stimuli/basketball.jpg"",""stimuli/horse.jpg""]","stimuli/sheep.jpg","stimuli/hammer.jpg","stimuli/basketball.jpg","stimuli/horse.jpg","pos4","stimuli/horse.jpg","","","3","64","64","64","stimuli/stars_8.png","65","","","","","","",""
"explore-choice","5","89189","0.0-5.0","p2219","AK8ONB60Q4RJ5","3OWZNK3RYMVDNXPNEIRWZ8JM6MU2UY","3WQQ9FUS6C0C0XG0KAO3TTZQMC8B8B","model","mismatch","uniform","","","","","","","1124","88385","89509","[""stimuli/hammer.jpg"",""stimuli/basketball.jpg"",""stimuli/horse.jpg"",""stimuli/sheep.jpg""]","stimuli/hammer.jpg","stimuli/basketball.jpg","stimuli/horse.jpg","stimuli/sheep.jpg","pos1","stimuli/hammer.jpg","","","0","8","8","8","stimuli/stars_2.png","9","","","","","","",""
"instructions","6","105149","0.0-6.0","p2219","AK8ONB60Q4RJ5","3OWZNK3RYMVDNXPNEIRWZ8JM6MU2UY","3WQQ9FUS6C0C0XG0KAO3TTZQMC8B8B","model","mismatch","uniform","","","","","","[{""page_index"":0,""viewing_time"":15958}]","15958","","","","","","","","","","","","","","","","","","","","","","","",""
"explore-choice","7","109865","0.0-7.0","p2219","AK8ONB60Q4RJ5","3OWZNK3RYMVDNXPNEIRWZ8JM6MU2UY","3WQQ9FUS6C0C0XG0KAO3TTZQMC8B8B","model","mismatch","uniform","","","","","","","4213","105971","110184","[""stimuli/AF09_HO.jpg"",""stimuli/HM07_HE.jpg"",""stimuli/BF08_CC.jpg"",""stimuli/WM07_SUR.jpg""]","stimuli/AF09_HO.jpg","stimuli/HM07_HE.jpg","stimuli/BF08_CC.jpg","stimuli/WM07_SUR.jpg","pos3","stimuli/BF08_CC.jpg","CC","BF08","2","2","4","2","stimuli/stars_4.png","3","[""HO"",""HE"",""CC"",""SUR""]","[""AF09"",""HM07"",""BF08"",""WM07""]","[4,7,4,6]","[6,8,2,4]","","",""
"show-reward","8","111869","0.0-8.0","p2219","AK8ONB60Q4RJ5","3OWZNK3RYMVDNXPNEIRWZ8JM6MU2UY","3WQQ9FUS6C0C0XG0KAO3TTZQMC8B8B","model","mismatch","uniform","","","","","","","","110686","112689","","","","","","","","","","","","4","","stimuli/stars_4.png","3","","","","","stimuli/BF08_CC.jpg","",""
"explore-choice","9","142673","0.0-9.0","p2219","AK8ONB60Q4RJ5","3OWZNK3RYMVDNXPNEIRWZ8JM6MU2UY","3WQQ9FUS6C0C0XG0KAO3TTZQMC8B8B","model","mismatch","uniform","","","","","","","30302","112689","142991","[""stimuli/AF09_CC.jpg"",""stimuli/BF08_HO.jpg"",""stimuli/HM07_SUR.jpg"",""stimuli/WM07_HE.jpg""]","stimuli/AF09_CC.jpg","stimuli/BF08_HO.jpg","stimuli/HM07_SUR.jpg","stimuli/WM07_HE.jpg","pos2","stimuli/BF08_HO.jpg","HO","BF08","1","1.5","3","2","stimuli/stars_3.png","4.5","[""CC"",""HO"",""SUR"",""HE""]","[""AF09"",""BF08"",""HM07"",""WM07""]","[5,3,9,3]","[6,2,8,4]","","",""
