"trial_type","trial_index","time_elapsed","internal_node_id","subject","workerId","hitId","assignmentId","structure_condition","match_condition","noise_type","success","timeout","failed_images","failed_audio","failed_video","view_history","rt","start_time","end_time","stimuli","image1","image2","image3","image4","choiceLocation","choiceImage","choiceEmotion","choiceModel","choice_index","reward_score","reward","reward_score_unadjusted","reward_image","score_after_trial","emotions","models","rewards","rewards_unadjusted","stimulus","response","question_order"
"pavlovia","0","34","0.0-0.0","p442350","AH7Z2M3KSQ4DW","3087LXLJ6NMH85PJ46SJUKP4Z1V0FD","3H0W84IWBM8GP57GTAWTLI0GF18RE2","emotion","mismatch","uniform","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"preload","1","7578","0.0-1.0","p442350","AH7Z2M3KSQ4DW","3087LXLJ6NMH85PJ46SJUKP4Z1V0FD","3H0W84IWBM8GP57GTAWTLI0GF18RE2","emotion","mismatch","uniform","true","false","[]","[]","[]","","","","","","","","","","","","","","","","","","","","","","","","","",""
"fullscreen","2","12112","0.0-2.0","p442350","AH7Z2M3KSQ4DW","3087LXLJ6NMH85PJ46SJUKP4Z1V0FD","3H0W84IWBM8GP57GTAWTLI0GF18RE2","emotion","mismatch","uniform","true","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"instructions","3","18160","0.0-3.0","p442350","AH7Z2M3KSQ4DW","3087LXLJ6NMH85PJ46SJUKP4Z1V0FD","3H0W84IWBM8GP57GTAWTLI0GF18RE2","emotion","mismatch","uniform","","","","","","[{""page_index"":0,""viewing_time"":6042.799999999814}]","6044.5","","","","","","","","","","","","","","","","","","","","","","","",""
"explore-choice","4","21574","0.0-4.0","p442350","AH7Z2M3KSQ4DW","3087LXLJ6NMH85PJ46SJUKP4Z1V0FD","3H0W84IWBM8GP57GTAWTLI0GF18RE2","emotion","mismatch","uniform","","","","","","","2901.2999999998137","20277.300000000745","23178.60000000056","[""stimuli/sheep.jpg"",""stimuli/hammer.jpg"",""stimuli/basketball.jpg"",""stimuli/horse.jpg""]","stimuli/sheep.jpg","stimuli/hammer.jpg","stimuli/basketball.jpg","stimuli/horse.jpg","pos4","stimuli/horse.jpg","","","3","64","64","64","stimuli/stars_8.png","65","","","","","","",""
"explore-choice","5","23956","0.0-5.0","p442350","AH7Z2M3KSQ4DW","3087LXLJ6NMH85PJ46SJUKP4Z1V0FD","3H0W84IWBM8GP57GTAWTLI0GF18RE2","emotion","mismatch","uniform","","","","","","","1868.8999999994412","23690.300000000745","25559.200000000186","[""stimuli/hammer.jpg"",""stimuli/basketball.jpg"",""stimuli/horse.jpg"",""stimuli/sheep.jpg""]","stimuli/hammer.jpg","stimuli/basketball.jpg","stimuli/horse.jpg","stimuli/sheep.jpg","pos1","stimuli/hammer.jpg","","","0","8","8","8","stimuli/stars_2.png","9","","","","","","",""
"instructions","6","156252","0.0-6.0","p442350","AH7Z2M3KSQ4DW","3087LXLJ6NMH85PJ46SJUKP4Z1V0FD","3H0W84IWBM8GP57GTAWTLI0GF18RE2","emotion","mismatch","uniform","","","","","","[{""page_index"":0,""viewing_time"":132293.89999999944}]","132294.5","","","","","","","","","","","","","","","","","","","","","","","",""
"explore-choice","7","158856","0.0-7.0","p442350","AH7Z2M3KSQ4DW","3087LXLJ6NMH85PJ46SJUKP4Z1V0FD","3H0W84IWBM8GP57GTAWTLI0GF18RE2","emotion","mismatch","uniform","","","","","","","2089.4000000003725","158369.7000000002","160459.10000000056","[""stimuli/HM10_SC.jpg"",""stimuli/WF04_CC.jpg"",""stimuli/BF04_AO.jpg"",""stimuli/AF02_DO.jpg""]","stimuli/HM10_SC.jpg","stimuli/WF04_CC.jpg","stimuli/BF04_AO.jpg","stimuli/AF02_DO.jpg","pos3","stimuli/BF04_AO.jpg","AO","BF04","2","3","6","6","stimuli/stars_6.png","4","[""SC"",""CC"",""AO"",""DO""]","[""HM10"",""WF04"",""BF04"",""AF02""]","[9,5,6,0]","[8,4,6,2]","","",""
"show-reward","8","160874","0.0-8.0","p442350","AH7Z2M3KSQ4DW","3087LXLJ6NMH85PJ46SJUKP4Z1V0FD","3H0W84IWBM8GP57GTAWTLI0GF18RE2","emotion","mismatch","uniform","","","","","","","","160974","162987.7000000002","","","","","","","","","","","","6","","stimuli/stars_6.png","4","","","","","stimuli/BF04_AO.jpg","",""
"explore-choice","9","163384","0.0-9.0","p442350","AH7Z2M3KSQ4DW","3087LXLJ6NMH85PJ46SJUKP4Z1V0FD","3H0W84IWBM8GP57GTAWTLI0GF18RE2","emotion","mismatch","uniform","","","","","","","1991.0999999996275","162990.90000000037","164982","[""stimuli/BF04_DO.jpg"",""stimuli/WF04_CC.jpg"",""stimuli/AF02_AO.jpg"",""stimuli/HM10_SC.jpg""]","stimuli/BF04_DO.jpg","stimuli/WF04_CC.jpg","stimuli/AF02_AO.jpg","stimuli/HM10_SC.jpg","pos1","stimuli/BF04_DO.jpg","DO","BF04","0","0","0","2","stimuli/stars_0.png","4","[""DO"",""CC"",""AO"",""SC""]","[""BF04"",""WF04"",""AF02"",""HM10""]","[0,2,7,7]","[2,4,6,8]","","",""
